winery,wine,year,rating,num_review,region,price,type,grapes
VALENCISO,Rioja Reserva 2012,2012,"4,1",2072,España / Rioja,"41,50",Vino tinto,100 % de Tempranillo
Más Que Vinos,Ercavio Blanco 2019,2019,"3,5",29,España / Castilla,"7,05",Más Que Vinos,100 % de Airen
Estancia Piedra,Prohibida Únicamente Garnacha 2019,2019,"3,8",46,España / Castilla y León / Toro,"11,95",Vino tinto,100 % de Garnacha
Dominio de Cair,Selección La Aguilera 2017,2017,"4,0",76,España / Castilla y León / Ribera del Duero,"17,60",Vino tinto,Tempranillo
Sierra Salinas,Puerto 2011,2011,"3,8",382,España / Valencia / Alicante,"13,45",Vino tinto,"Cabernet Sauvignon, Mourvedre, Petit Verdot"
El Coto,Crianza 2016,2016,"3,7",7432,España / Rioja / Rioja Alavesa,"6,30",Vino tinto,100 % de Tempranillo
Vinyes del Terrer,Nus del Terrer 2011,2011,"4,0",86,España / Cataluña / Tarragona,"42,90",Vino tinto,"85 % de Garnacha, 15 % de Cabernet Sauvignon"
Baron de Ley,Rioja Reserva 2017,2017,"3,9",1910,España / Rioja,"9,10",Vino tinto,100 % de Tempranillo
Comenge,Colección Verdejo 2021,2021,"4,1",26,España / Castilla y León / Rueda,"7,90",Vino blanco,100 % de Verdejo
Bodegas Verdeal,Verdejo 2014,2014,"3,6",85,España / Castilla y León / Rueda,"9,90",Vino blanco,Verdejo
Christian Barbier,Deunidó 2020,2020,"3,8",62,España / Cataluña / Tarragona / Montsant,"19,75",Vino tinto,Grenache
Menade,Nosso Verdejo 2021,2021,"3,6",49,España / Castilla y León,"10,90",Vino blanco,100 % de Verdejo
Herència Altés,La Serra Negre 2016,2016,"4,1",42,España / Cataluña / Terra Alta,"27,80",Vino tinto,100 % de Grenache
Bodegas Valdemar,Conde de Valdemar Rosado 2011,2011,"3,9",63,España / Rioja,"5,75",Vino rosado,"Garnacha, Tempranillo"
Pujanza,Rioja Norte 2017,2017,"4,1",63,España / Rioja,50,Vino tinto,100 % de Tempranillo
Hacienda Monasterio,Cosecha 2015,2015,"4,3",2820,España / Castilla y León / Ribera del Duero,70,Vino tinto,Tinta del Pais
Vinya l'Hereu,Petit Grealò Sero 2010,2010,"3,5",126,España / Cataluña / Costers del Segre,"8,65",Vino tinto,"Shiraz/Syrah, Merlot, Cabernet Sauvignon"
Lar de Paula,Crianza 2014,2014,"3,9",447,España / Rioja,"8,95",Vino tinto,Tempranillo
El Escocés Volante,Manda Huevos Tinto 2017,2017,"3,8",62,España / Aragón / Calatayud,"19,90",Vino tinto,"Bobal, Garnacha, Garnacha Blanca, Moristel"
Manuel Formigo,Cholo 2019,2019,"4,1",31,España / Galicia / Ribeiro,"16,80",Vino blanco,Loureiro
Ostatu,Selección Rioja 2007,2007,"3,6",45,España / Rioja / Rioja Alavesa,"14,25",Vino tinto,"Graciano, Tempranillo"
Pago Los Balancines,Huno Reserva 2017,2017,"4,0",300,España / Extremadura / Ribera del Guadiana,"12,50",Vino tinto,"45 % de Tempranillo, 45 % de Garnacha Tintorera, 10 % de Graciano"
Marqués de Cáceres,Gaudium 2016,2016,"4,4",204,España / Rioja,"37,75",Vino tinto,"95 % de Tempranillo, 5 % de Graciano"
Pradorey,Finca Valdelayegua Crianza 2019,2019,"4,1",86,España / Castilla y León / Ribera del Duero,"13,50",Vino tinto,"98 % de Tempranillo, 2 % de Merlot"
Monasterio de Las Vinas,Crianza 2018,2018,"3,8",956,España / Aragón / Cariñena,"4,50",Vino tinto,"Cariñena, Tempranillo, Grenache"
Dominio de Tares,Tares P.3 2008,2008,"4,3",71,España / Castilla y León / Bierzo,"44,65",Vino tinto,100 % de Mencia
Olivier Rivière,Rioja Rayos Uva 2018,2018,"3,7",1117,España / Rioja,"10,95",Vino tinto,100 % de Tempranillo
Alta Alella,Bruant 2015,2015,"3,9",264,España / Cava,"33,50",Vino espumoso,100 % de Xarel-lo
Agro de Bazán,Granbazán Limousin Albariño 2014,2014,"3,8",48,España / Galicia / Rías Baixas,"23,70",Vino blanco,Albariño
Castaño,Santa 2015,2015,"4,0",234,España / Murcia / Yecla,"17,40",Vino tinto,"90 % de Monastrell, 10 % de Garnacha Tintorera"
Cims de Porrera,Vi de Vila Porrera Caranyana - Garnatxa 2016,2016,"4,1",931,España / Cataluña / Priorato,"32,60",Vino tinto,100 % de Cariñena
Vinedos Escudero,Solar de Becquer Crianza 2016,2016,"3,8",91,España / Rioja,8,Vino tinto,"Tempranillo, Mazuelo, Garnacha"
Gancedo,Ucedo Mencía 2009,2009,"3,9",40,España / Castilla y León / Bierzo,30,Vino tinto,100 % de Mencia
Gran Sello,Tempranillo - Garnacha 2017,2017,"3,6",38,España / Castilla,"6,83",Vino tinto,"Tempranillo, Garnacha"
Hacienda Solano,Selección 2020,2020,"3,9",87,España / Castilla y León / Ribera del Duero,"11,25",Vino tinto,100 % de Tinto Fino
Muga,Prado Enea Gran Reserva 1989,1989,"4,4",74,España / Rioja,"161,30",Vino tinto,Tempranillo
Caserío de Dueñas,Verdejo Superior 2019,2019,"4,0",136,España / Castilla y León,"11,90",Vino blanco,100 % de Verdejo
Bodegas Olarra,Añares Crianza Rioja 2017,2017,"3,6",567,España / Rioja,"6,90",Vino tinto,"90 % de Tempranillo, 10 % de Garnacha"
Cuatro Rayas,Verdejo 2019,2019,"3,6",360,España / Castilla y León / Rueda,"5,95",Vino blanco,100 % de Verdejo
Familia Torres,Coronas Tempranillo 2019,2019,"3,5",682,España / Cataluña,"6,75",Vino tinto,"86 % de Tempranillo, 14 % de Cabernet Sauvignon"
Gallina de Piel,Ikigall 2021,2021,"3,9",94,España / Cataluña / Empordà,"9,10",Vino blanco,"Xarel-lo, Moscatel"
Osborne,Solera India Oloroso Rare Sherry N.V.,5684,"4,6",78,España / Andalucía / Jerez-Xérès-Sherry,,Vino fortificado,"Pedro Ximenez, Palomino"
Bodegas Clunia,Finca El Rincón de Clunia 2016,2016,"4,2",53,España / Castilla y León,"39,90",Vino tinto,Tempranillo
Collbaix Celler El Molí,Rector de Ventallola Red Blend 2016,2016,"4,0",84,España / Cataluña / Pla de Bages,"15,45",Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot"
Viña Pomal,Terruño Centenario Reserva 2016,2016,"3,8",68,España / Rioja,"12,45",Vino tinto,Tempranillo
Crego e Monaguillo,Blanco (Godello) 2021,2021,"3,9",144,España / Galicia / Monterrei,"9,95",Vino blanco,Godello
Landaluce,Elle de Landaluce Tinto 2015,2015,"3,7",76,España / Rioja / Rioja Alavesa,"12,50",Vino tinto,"90 % de Tempranillo, 10 % de Graciano"
Armas de Guerra,Rosado Mencía 2019,2019,"3,9",97,España / Castilla y León / Bierzo,"4,20",Vino rosado,100 % de Mencia
Toro Albalá,Dos Claveles Blanco 2018,2018,"3,7",177,España / Andalucía / Montilla-Moriles,"7,80",Vino fortificado,100 % de Pedro Ximenez
Espelt,Sauló 2020,2020,"3,5",55,España / Cataluña / Empordà,"6,70",Vino tinto,100 % de Garnacha
Martín Faixó,Perafita Picapoll 2021,2021,"3,8",52,España / Cataluña / Empordà,"11,08",Vino blanco,Picapoll Blanco
Castell d'Encus,Ekam Essència 2019,2019,"4,3",123,España / Cataluña / Costers del Segre,"43,44",Vino blanco,100 % de Riesling
La Cepa Alta,Cinco Elementos Essentia 2019,2019,"4,3",117,España / Castilla y León / Ribera del Duero,"14,90",Vino tinto,"96 % de Tempranillo, 4 % de Cabernet Sauvignon"
Enate,Tapas Tempranillo 2019,2019,"3,5",142,España / Aragón / Somontano,"3,78",Vino tinto,Tempranillo
Rioja Santiago,Crianza 2016,2016,"3,8",470,España / Rioja,"5,50",Vino tinto,"80 % de Tempranillo, 20 % de Garnacha"
Villota,Tinto 2019,2019,"4,0",39,España / Rioja / Rioja Alavesa,"17,90",Vino tinto,"Tempranillo, Graciano, Garnacha"
Oliveda,Ulls Negres 2018,2018,"4,0",42,España / Cataluña / Empordà,"8,95",Vino tinto,Grenache
Castaño,Casa de la Cera 2014,2014,"4,1",157,España / Murcia / Yecla,"30,50",Vino tinto,"Cabernet Sauvignon, Monastrell, Garnacha Tinta"
Clos Mogador,Priorat 2018,2018,"4,5",401,España / Cataluña / Priorato,"73,90",Vino tinto,100 % de Garnacha
Blanco Nieva,Verdejo 2019,2019,"3,8",75,España / Castilla y León / Rueda,"6,50",Vino blanco,100 % de Verdejo
Mustiguillo,Quincha Corral 2016,2016,"4,4",160,España / Valencia / El Terrerazo,"89,90",Vino tinto,100 % de Bobal
Mas Oller,Plus 2013,2013,"3,7",107,España / Cataluña,"15,45",Vino tinto,"Grenache, Shiraz/Syrah"
R. López de Heredia,Viña Tondonia Gran Reserva 2001,2001,"4,4",64,España / Rioja,"187,91",Vino tinto,100 % de Tempranillo
Castillo de Monjardin,Clásico Tempranillo 2020,2020,"3,6",39,España / Navarra,"5,50",Vino tinto,Tempranillo
Zárate,Tras da Viña Albariño 2018,2018,"4,3",166,España / Galicia / Rías Baixas,"42,24",Vino blanco,100 % de Albariño
Celler Massis de l'Albera,Encanteri 2020,2020,"4,0",130,España / Cataluña / Empordà,"12,49",Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
José Pariente,Cuvée Especial Verdejo 2017,2017,"4,2",79,España / Castilla y León / Rueda,"25,45",Vino blanco,100 % de Verdejo
Equilibrio,Sauvignon Blanc 2020,2020,"3,7",72,España / Murcia / Jumilla,"5,90",Vino blanco,100 % de Sauvignon Blanc
Rafael Cambra,Uno 2018,2018,"3,6",25,España / Valencia,"14,75",Vino tinto,100 % de Monastrell
Zifar,Senda de los Olivos Crianza (Vendimia Seleccionada) 2017,2017,"4,0",212,España / Castilla y León / Ribera del Duero,"13,25",Vino tinto,Tempranillo
Peces de Ciudad,Verdejo 2021,2021,"3,8",27,España / Castilla y León / Rueda,"7,80",Vino blanco,Verdejo
Costers del Sió,Petit Siós Blanc 2019,2019,"3,7",157,España / Cataluña / Costers del Segre,"7,30",Vino blanco,"Chardonnay, Muscat Blanc, Viognier"
Coto de Gomariz (María Álvarez Serrano),Abadia de Gomariz 2017,2017,"4,1",27,España / Galicia / Ribeiro,"12,75",Vino tinto,100 % de Mencia
Ontañón,Queiron Gabriel Vinedos Familiares 2011,2011,"4,3",37,España / Rioja,"34,90",Vino tinto,Tempranillo
Celler Credo,Miranius 2020,2020,"3,8",108,España / Cataluña / Penedès,"10,50",Vino blanco,100 % de Xarel-lo
Abad,Dom Bueno Godello Esencia 2020,2020,"3,7",35,España / Castilla y León / Bierzo,"10,87",Vino blanco,Godello
Pago de Los Capellanes,O Luar do Sil Valdeorras Godello Sobre Lias 2021,2021,"4,1",32,España / Galicia / Valdeorras,"17,50",Vino blanco,100 % de Godello
Morca,Flor de Morca 2019,2019,"4,0",801,España / Aragón / Campo de Borja,"8,50",Vino tinto,100 % de Garnacha
Menade,Adorado de Menade 1967,1967,"4,0",85,España / Castilla y León / Rueda,"48,90",Vino blanco,"Verdejo, Viura"
Familia Torres,Viña Esmeralda 2018,2018,"4,0",7446,España / Cataluña,"18,03",Vino blanco,100 % de Gewürztraminer
Celler Masroig,Ferest Vi Ecològic 2018,2018,"3,8",108,España / Cataluña / Tarragona / Montsant,"11,90",Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
Pago de Cubas,Incrédulo 2015,2015,"3,8",62,España / Castilla y León / Toro,"14,90",Vino tinto,100 % de Tinta de toro
Clos Galena,Formiga de Seda 2019,2019,"4,0",37,España / Cataluña / Priorato,"15,70",Vino blanco,"60 % de Garnacha Blanca, 40 % de Viognier"
Edetària,Selecció Blanca 2016,2016,"4,2",137,España / Cataluña / Terra Alta,"50,75",Vino blanco,Grenache Blanc
Valdubon,Rueda Verdejo Roble 2020,2020,"3,5",80,España / Castilla y León / Rueda,"8,80",Vino blanco,Verdejo
Menade,Verdejo 2021,2021,"3,9",119,España / Castilla y León,"8,40",Vino blanco,100 % de Verdejo
Raventós i Blanc,Blanc de Blancs Brut 2020,2020,"3,8",119,España / Cataluña / Penedès,"13,50",Vino espumoso,100 % de Macabeo
Primitivo Collantes,Viña Matalián Blanco Seco 2021,2021,"3,7",76,España / Andalucía / Cádiz,"8,75",Vino blanco,Palomino
Rayen,Black Edition 2016,2016,"4,1",88,España / Castilla,"6,65",Vino tinto,"Cabernet Sauvignon, Tempranillo, Shiraz/Syrah"
Landaluce,Fincas de Landaluce Crianza 2017,2017,"3,8",80,España / Rioja / Rioja Alavesa,"8,90",Vino tinto,100 % de Tempranillo
Enate,Gewürztraminer 2019,2019,"3,9",252,España / Aragón / Somontano,"10,83",Vino blanco,100 % de Gewürztraminer
Estones,GS Terces 2016,2016,"3,9",49,España / Cataluña / Tarragona / Montsant,"18,50",Vino tinto,"Grenache, Samsó"
Lustau,Viña 25 Pedro Ximénez N.V.,3613,"4,1",744,España / Andalucía / Jerez-Xérès-Sherry,"7,97",Vino fortificado,100 % de Pedro Ximenez
Txomin Etxaniz,Txakoli Getariako Txakolina 2020,2020,"4,0",913,España / País Vasco / Getariako Txakolina,"8,41",Vino blanco,100 % de Hondarrabi Zuri
Can Ràfols dels Caus,Terraprima Negre 2017,2017,"3,6",53,España / Cataluña / Penedès,"9,70",Vino tinto,100 % de Shiraz/Syrah
Venus la Universal,Dido Tinto 2019,2019,"4,1",1009,España / Cataluña / Tarragona / Montsant,"14,55",Vino tinto,100 % de Garnacha
Casa Rojo,The Orange Republic 2020,2020,"3,9",91,España / Galicia / Valdeorras,"16,47",Vino blanco,Godello
Les Cousins Marc & Adrià,Sagesse 2014,2014,"4,2",101,España / Cataluña / Priorato,"22,50",Vino tinto,100 % de Cariñena
Abadía Retuerta,Pago Garduña 2017,2017,"4,3",64,España / Castilla y León,"72,90",Vino tinto,100 % de Shiraz/Syrah
Valdubon,Honoris 2005,2005,"4,3",38,España / Castilla y León / Ribera del Duero,"38,50",Vino tinto,Tempranillo
Remelluri,Rioja Reserva 2014,2014,"4,2",842,España / Rioja,"22,50",Vino tinto,100 % de Tempranillo
Son Prim,Cabernet Sauvignon 2018,2018,"4,0",225,España / Islas Baleares / Mallorca,"13,95",Vino tinto,Cabernet Sauvignon
Familia Torres,Gran Coronas Reserva Cabernet Sauvignon 2017,2017,"3,8",1178,España / Cataluña / Penedès,"14,54",Vino tinto,100 % de Cabernet Sauvignon
Torelló,Pal.Lid Brut Reserva Rosé 2015,2015,"3,2",25,España / Cava,"14,95",Vino espumoso,Pinot Noir
Obalo,Rioja Rosado 2020,2020,"4,0",28,España / Rioja,"6,80",Vino rosado,100 % de Tempranillo
Finca Villacreces,Ribera del Duero 2012,2012,"3,9",867,España / Castilla y León / Ribera del Duero,"57,35",Vino tinto,"Merlot, Tempranillo, Cabernet Sauvignon"
Bodegas Faustino,I Gran Reserva 2005,2005,"4,0",12504,España / Rioja,24,Vino tinto,100 % de Tempranillo
Bodegas Javier San Pedro Ortega,Viuda Negra La Taconera 2017,2017,"4,2",33,España / Rioja,"66,55",Vino tinto,Tempranillo
Bienbebido,Come Cerdo y Bebe Vino 2012,2012,"3,4",32,España / Rioja,"5,90",Come Cerdo y Bebe Vino,"Tempranillo, Grenache"
Lar de Paula,Crianza 2015,2015,"3,8",216,España / Rioja,"8,95",Vino tinto,100 % de Tempranillo
Bosque de Matasnos,Syrah de Matasnos 2019,2019,"4,2",113,España / Vino de España,"26,50",Vino de España,100 % de Shiraz/Syrah
Hacienda Monasterio,Cosecha 2016,2016,"4,4",3486,España / Castilla y León / Ribera del Duero,"48,70",Vino tinto,"80 % de Tinto Fino, 10 % de Cabernet Sauvignon, 8 % de Merlot, 2 % de Malbec"
César Márquez,Parajes 2019,2019,"3,9",278,España / Castilla y León / Bierzo,"15,45",Vino tinto,"Mencia, Alicante Bouschet"
Can Sumoi,Perfum 2021,2021,"4,0",159,España / Cataluña / Penedès,"10,45",Vino blanco,"60 % de Macabeo, 40 % de Garnacha Blanca"
Rodríguez Sanzo,Las Tierras de Javier Rodríguez Finca El Teso 2015,2015,"4,3",48,España / Castilla y León / Toro,75,Vino tinto,100 % de Tempranillo
Hacienda Solano,Finca Cascorrales 2016,2016,"4,5",60,España / Castilla y León / Ribera del Duero,"64,30",Vino tinto,100 % de Tinto Fino
Casa Castillo,Vino de Finca 2018,2018,"3,7",448,España / Murcia / Jumilla,"11,89",Vino de Finca,"75 % de Monastrell, 25 % de Garnacha"
Ramón Roqueta,Massaluca 2019,2019,"3,7",79,España / Cataluña / Terra Alta,"8,53",Vino tinto,"Garnacha Tinta, Samsó"
Viña Salceda,Rioja Crianza 2014,2014,"3,5",1279,España / Rioja,"18,10",Vino tinto,"Tempranillo, Mazuelo, Graciano"
Bodegas Godelia,Libamus Mencía 2015,2015,"3,9",33,España / Castilla y León / Bierzo,"13,95",Vino de postre,Mencia
Traslascuestas,Roble 2018,2018,"3,7",455,España / Castilla y León / Ribera del Duero,"8,50",Vino tinto,100 % de Tempranillo
Singulares,Luna Creciente Albariño Rías Baixas 2015,2015,"3,6",89,España / Galicia / Rías Baixas,"8,80",Vino blanco,Albariño
Flysch Txakolina,Txakoli 2020,2020,"3,9",79,España / País Vasco / Getariako Txakolina,"9,95",Vino blanco,Hondarrabi Zuri
Pujanza,Rioja Cisma 2012,2012,"4,4",37,España / Rioja,"136,40",Vino tinto,100 % de Tempranillo
Bodega la Tapada - Guitian,Godello 2020,2020,"3,8",86,España / Galicia / Valdeorras,"12,50",Vino blanco,100 % de Godello
Munia,Carácter 2019,2019,"3,9",74,España / Castilla y León / Toro,"11,25",Vino tinto,100 % de Tinta de toro
Trenza,La Orphica Selección Aurora 2021,2021,"4,0",120,España / Castilla / La Mancha,"8,95",Vino blanco,Viura
Viñedos Ruiz Jiménez,Osoti Joven Organic 2020,2020,"3,7",81,España / Rioja,"7,50",Vino tinto,"Tempranillo, Garnacha"
Sierra Cantabria,Amancio 2012,2012,"4,5",250,Rioja,"89,95",Vino tinto,100 % de Tempranillo
Acustic Celler,Braó Vinyes Velles de 60 Ans 2018,2018,"4,2",30,Montsant,"21,25",Vino tinto,100 % de Garnacha
Vietor y Leon,Crianza 2018,2018,"3,8",85,España / Castilla / Valdepeñas,"6,95",Vino tinto,Tempranillo
Borsao Bodegas,Tinto (Selección / Garnacha) 2019,2019,"3,6",1289,España / Aragón / Campo de Borja,"4,50",Vino tinto,100 % de Garnacha
Codorníu,Ars Collecta Gran Reserva Blanc de Blancs 2015,2015,"3,9",707,España / Cava,20,Vino espumoso,"Chardonnay, Parellada"
Mas Doix,Doix 2017,2017,"4,4",81,España / Cataluña / Priorato,"79,90",Vino tinto,"55 % de Cariñena, 45 % de Garnacha"
Altún,Albiker 2021,2021,"3,6",33,España / Rioja,"6,90",Vino tinto,"97 % de Tempranillo, 3 % de Viura"
Bodegas Ismael Arroyo,Valsotillo Crianza 2016,2016,"4,0",421,España / Castilla y León / Ribera del Duero,"38,95",Vino tinto,100 % de Tinta del Pais
Dominio del Águila,Canta la Perdiz 2014,2014,"4,5",89,España / Castilla y León / Ribera del Duero,295,Vino tinto,"Bobal, Cariñena, Bruñal, Tempranillo"
Algueira,Pizarra 2015,2015,"4,0",176,España / Galicia / Ribeira Sacra,"40,90",Vino tinto,100 % de Mencia
Rafael Cambra,La Forcallà de Antonia Fontanars Dels Alforins 2019,2019,"3,9",43,España / Valencia,"11,95",Vino tinto,Forcallat Tinta
Venta Las Vacas,Ribera del Duero 2020,2020,"4,0",56,España / Castilla y León / Ribera del Duero,"15,90",Vino tinto,100 % de Tinto Fino
Sant Josep,Llàgrimes de Tardor Criança 2019,2019,"3,8",137,España / Cataluña / Terra Alta,"8,95",Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
Cune (CVNE),Verdejo 2021,2021,"3,6",294,España / Castilla y León / Rueda,"5,45",Vino blanco,100 % de Verdejo
Arché Pagès,Cartesius Negre 2018,2018,"4,0",51,España / Cataluña / Empordà,12,Vino tinto,"Cabernet Sauvignon, Grenache, Merlot"
Huguet de Can Feixes,Cava Gran Reserva Brut Nature 2009,2009,"3,8",176,España / Cava,"39,48",Vino espumoso,100 % de Parellada
Pinord,Reynal Vinos de Aguja Rosado N.V.,9603,"3,4",158,España / Cataluña / Penedès,"4,80",Reynal Vinos de Aguja Rosado,100 % de Tempranillo
Lustau,East India Solera Sherry N.V.,3616,"4,0",2957,España / Andalucía / Jerez-Xérès-Sherry,"14,90",Vino fortificado,100 % de Pedro Ximenez
Marqués de Cáceres,Rioja Ecológico Bio 2020,2020,"3,6",103,España / Rioja,"6,26",Vino tinto,"Tempranillo, Graciano"
Valdevinas,Mirat Reserva 2005,2005,"4,1",38,España / Castilla y León / Ribera del Duero,45,Vino tinto,Tempranillo
Vinos en Voz Baja,Costumbres Tinto 2020,2020,"3,9",27,España / Rioja,"15,75",Vinos en Voz Baja,"Tempranillo, Garnacha"
Bodega Campo Eliseo,Campo Elíseo Cuvée Alegre Blanco 2020,2020,"4,1",61,España / Castilla y León / Rueda,"12,75",Vino blanco,100 % de Verdejo
Nebla,Verdejo 2021,2021,"3,6",91,España / Castilla y León,"7,15",Vino blanco,100 % de Verdejo
Viña Albina,Reserva 1995,1995,"3,6",50,España / Rioja,"9,85",Vino tinto,Tempranillo
Martinet,Clos Martinet 2002,2002,"4,3",70,España / Cataluña / Priorato,"62,40",Vino tinto,100 % de Garnacha
Finca Albret,La Viña de Mi Madre Reserva 2017,2017,"4,2",60,España / Navarra,"23,50",Vino tinto,"95 % de Cabernet Sauvignon, 5 % de Merlot"
Félix Solís,Viña Albali Verdejo - Sauvignon Blanc 2020,2020,"3,5",525,España / Castilla / Valdepeñas,"4,95",Vino blanco,"Sauvignon Blanc, Verdejo"
Abel Mendoza Monge,Guardaviñas 2016,2016,"3,8",65,España / Rioja,"24,50",Vino tinto,100 % de Tempranillo
Bàrbara Forés,Negre 2018,2018,"3,7",98,España / Cataluña / Terra Alta,"10,55",Vino tinto,"65 % de Garnacha, 21 % de Cariñena, 14 % de Shiraz/Syrah"
Costers del Sió,Siós Cau del Gat 2018,2018,"4,1",126,España / Cataluña / Costers del Segre,"13,95",Vino tinto,"Garnacha, Shiraz/Syrah"
Domaines Lupier,El Terroir 2017,2017,"3,9",194,España / Navarra,"18,95",Vino tinto,100 % de Garnacha
Cellers Unió,Perlat Syrah 2019,2019,"3,9",47,España / Cataluña / Tarragona / Montsant,"8,93",Vino tinto,Shiraz/Syrah
Vins de Pedra,Negre de Folls 2020,2020,"3,7",54,España / Cataluña / Conca de Barberà,"7,35",Vino tinto,"Garnacha, Tempranillo, Trepat"
Vins Miquel Gelabert,Cabernet Sauvignon 2013,2013,"3,3",29,España / Islas Baleares / Mallorca / Plà i Llevant,"45,91",Vino tinto,Cabernet Sauvignon
Vins Nadal,Albaflor Crianza 2017,2017,"3,5",40,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"12,11",Vino tinto,"Cabernet Sauvignon, Merlot, Manto Negro"
Albet i Noya,Petit Albet Penedès Blanc 2020,2020,"3,4",52,España / Cataluña / Penedès,"6,95",Vino blanco,"Chardonnay, Xarel-lo"
Tomás Postigo,Fermentado En Barrica Blanco 2018,2018,"4,2",195,España / Castilla y León,"20,25",Vino blanco,100 % de Verdejo
Pago Aylés,é de Aylés 2019,2019,"3,8",55,España / Aragón,"10,95",Vino tinto,"85 % de Tempranillo, 12 % de Merlot, 3 % de Cabernet Sauvignon"
Vinos del Paseante,El Pispa Garnatxa 2020,2020,"3,8",126,España / Cataluña / Tarragona / Montsant,"7,45",Vinos del Paseante,Garnacha
Muga,Reserva 2016,2016,"4,1",4493,España / Rioja,"19,99",Vino tinto,100 % de Tempranillo
Can Bas,La Creu 2018,2018,"4,2",96,España / Cataluña / Penedès,"26,90",Vino blanco,Sauvignon Blanc
Castell del Remei,Gotim Bru 2016,2016,"3,6",1566,España / Cataluña / Costers del Segre,"7,85",Vino tinto,100 % de Cabernet Sauvignon
Rim,Vides Velles Carinyena Negra 2018,2018,"3,9",35,España / Cataluña / Empordà,"21,40",Vino tinto,Carignan
Peñafiel,Silencio de Miros Ribera Del Duero 2015,2015,"4,3",268,España / Castilla y León / Ribera del Duero,"42,95",Vino tinto,100 % de Tempranillo
Viña Ijalba,Crianza 2019,2019,"3,9",80,España / Rioja,"9,95",Vino tinto,"Tempranillo, Graciano"
Bodegas Urium,Palo Cortado Clásicos N.V.,2711,"4,0",110,España / Andalucía / Jerez-Xérès-Sherry / Jerez Palo Cortado,,Vino fortificado,Palomino
Winery On Creations,Enfuria 2012,2012,"3,6",28,España / Murcia / Yecla,"8,47",Vino tinto,"Shiraz/Syrah, Petit Verdot, Monastrell"
Diez Caballero,Tempranillo Crianza 2015,2015,"3,7",371,España / Rioja,"9,45",Vino tinto,100 % de Tempranillo
Pastor Diaz,Castroviejo Reserva 2015,2015,"4,4",30,España / Rioja,"10,90",Vino tinto,100 % de Tempranillo
Signat,Cava Brut Reserva N.V.,8286,"3,5",37,España / Cava,"11,95",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Proyecto Garnachas de España,La Garnacha Perdida 2019,2019,"4,0",54,España / Aragón,"19,95",Vino tinto,100 % de Garnacha
Perinet,Merit 2017,2017,"4,2",144,España / Cataluña / Priorato,"22,50",Vino tinto,"Shiraz/Syrah, Merlot, Cariñena, Garnacha"
Cune (CVNE),Crianza 2016,2016,"3,6",11320,España / Rioja,"16,50",Vino tinto,100 % de Tempranillo
Marqués de Cáceres,Rioja Blanco 2021,2021,"3,6",280,España / Rioja,"5,40",Vino blanco,Viura
Castaño,Casa Cisca Monastrell 2015,2015,"4,4",224,España / Murcia / Yecla,"35,20",Vino tinto,100 % de Monastrell
Vinícola Real,200 Monges Rioja Gran Reserva 2001,2001,"4,4",349,España / Rioja,"52,79",Vino tinto,"Tempranillo, Mazuelo, Graciano"
Sierra Cantabria,Crianza 2017,2017,"3,8",1150,España / Rioja,"9,49",Vino tinto,100 % de Tempranillo
Acontia,6 Meses 2019,2019,"4,0",85,España / Castilla y León / Ribera del Duero,"8,90",Vino tinto,"Garnacha, Tinta de toro"
Vivanco,Selección de Familia Reserva 1998,1998,"3,9",39,España / Rioja,"26,95",Vino tinto,Tempranillo
Els Vinyerons,Cava Pregadéu Xarel-Lo Brut Nature 2020,2020,"4,0",86,España / Cava,"9,35",Vino espumoso,100 % de Xarel-lo
Áster,Finca El Otero 2018,2018,"4,3",52,España / Castilla y León / Ribera del Duero,"32,75",Vino tinto,100 % de Tinto Fino
Coto de Gomariz (María Álvarez Serrano),Abadia de Gomariz 2015,2015,"3,8",50,España / Galicia / Ribeiro,"12,90",Vino tinto,100 % de Mencia
Bodegas Arraez,Mala Vida 2019,2019,"3,6",296,España / Valencia,"6,90",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Tempranillo, Monastrell"
Martin Berdugo,Crianza 2019,2019,"4,1",101,España / Castilla y León / Ribera del Duero,"10,90",Vino tinto,100 % de Tempranillo
Sierra Cantabria,Organza 2019,2019,"4,0",36,España / Rioja,"15,66",Vino blanco,100 % de Viura
Calandria,Volandera 2018,2018,"3,8",236,España / Navarra,"8,90",Vino tinto,100 % de Garnacha
Finca Valpiedra,Rioja Cantos de Valpiedra 2015,2015,"3,7",644,España / Rioja,"8,49",Vino tinto,100 % de Tempranillo
Jesús y Félix Puelles Fernández,Puelles Gran Reserva 2007,2007,"3,9",98,España / Rioja,"13,50",Vino tinto,Tempranillo
Carmelo Rodero,Pago De Valtarreña 2016,2016,"4,6",224,España / Castilla y León / Ribera del Duero,"48,50",Vino tinto,100 % de Tinta del Pais
Resalte,Origen de Resalte 2019,2019,"4,1",61,España / Castilla y León / Ribera del Duero,"16,95",Vino tinto,Tempranillo
