winery,wine,year,rating,num_review,region,price,type,grapes
Pagos del Moncayo,Prados Fusión Garnacha - Syrah 2020,2020,"3,8",128,España / Aragón / Campo de Borja,"7,92",Vino tinto,"65 % de Garnacha, 35 % de Shiraz/Syrah"
Ca N'Estella,Cava Rabetllat i Vidal Brut N.V.,0641,"3,7",456,España / Cava,"5,86",Vino espumoso,"Macabeo, Xarel-lo"
Bodegas Mano a Mano,Mano a Mano 2017,2017,"3,5",267,España / Castilla,"5,70",Vino tinto,100 % de Tempranillo
Álvaro Palacios,Finca Dofí 2007,2007,"4,3",210,España / Cataluña / Priorato,175,Vino tinto,100 % de Grenache
Casa Ravella,La Casa Llarga 2019,2019,"3,7",41,España / Cataluña / Penedès,"7,60",Vino blanco,Xarel-lo
Scala Dei,Masdeu 2014,2014,"4,4",67,España / Cataluña / Priorato,"84,90",Vino tinto,100 % de Garnacha
Mas Asturias,Massuria 2013,2013,"4,1",138,España / Castilla y León / Bierzo,23,Vino tinto,Mencia
Ostatu,Laderas Rioja 2014,2014,"4,4",84,España / Rioja / Rioja Alavesa,"24,90",Vino tinto,"97 % de Tempranillo, 3 % de Viura"
Marqués de Griñon,Blanco (Verdejo) 2021,2021,"3,8",206,España / Castilla y León / Rueda,"6,90",Vino blanco,100 % de Verdejo
Obalo,Rioja Rosado 2020,2020,"4,0",28,España / Rioja,"6,80",Vino rosado,100 % de Tempranillo
Ramón Bilbao,Edición Limitada 2018,2018,"3,9",316,España / Rioja,"11,83",Vino tinto,100 % de Tempranillo
Familia Torres,Salmos 2017,2017,"4,2",1510,España / Cataluña / Priorato,"24,50",Vino tinto,100 % de Shiraz/Syrah
Sant Josep,Llàgrimes de Tardor Garnatxa Blanca 2018,2018,"4,0",91,España / Cataluña / Terra Alta,"9,95",Vino blanco,Garnacha Blanca
Bodegas Roda,Sela Rioja 2018,2018,"3,9",824,España / Rioja,"27,75",Vino tinto,100 % de Tempranillo
José Pariente,Cuvée Especial Verdejo 2015,2015,"4,2",108,España / Castilla y León / Rueda,"25,45",Vino blanco,100 % de Verdejo
Pago de Carraovejas,Cuesta de Las Liebres 2015,2015,"4,8",437,España / Castilla y León / Ribera del Duero,"203,25",Vino tinto,100 % de Tinto Fino
Valserrano,El Ribazo Rioja 2016,2016,"4,0",118,España / Rioja,"17,30",Vino tinto,100 % de Tempranillo
Álvaro Palacios,Les Terrasses Laderas de Pizarra 2019,2019,"4,2",655,España / Cataluña / Priorato,"29,45",Vino tinto,100 % de Cariñena
Abadía Retuerta,Le Domaine Blanco de Guarda 2019,2019,"4,4",390,España / Castilla y León / Sardón de Duero,"34,90",Vino blanco,"70 % de Sauvignon Blanc, 30 % de Verdejo"
Atlántida,Blanco 2019,2019,"4,3",60,España / Andalucía / Cádiz,"23,60",Vino blanco,Vijiriega
Fefiñanes,Albariño de Fefiñanes III Año 2016,2016,"4,2",182,España / Galicia / Rías Baixas,"31,85",Vino blanco,100 % de Albariño
Terroir Al Límit Soc. Lda,Arbossar 2019,2019,"4,1",54,España / Cataluña / Priorato,"57,90",Vino tinto,100 % de Cariñena
Ramon Ramos,Parlaor 2016,2016,"3,5",171,España / Castilla y León / Toro,"7,01",Vino tinto,Tempranillo
Aroa,Laia 2016,2016,"3,7",131,España / Navarra,"8,95",Vino blanco,100 % de Grenache Blanc
Bertha,Umami 2018,2018,"3,5",102,España / Cataluña / Penedès,"8,35",Vino blanco,100 % de Macabeo
Leyenda del Páramo,El Aprendiz Tinto 2018,2018,"3,6",40,España / Castilla y León / Tierra de León,"7,15",Vino tinto,100 % de Prieto Picudo
Josep Grau Viticultor,Granit Garnatxa Blanca 2019,2019,"4,0",53,España / Cataluña / Tarragona / Montsant,"21,95",Vino blanco,Grenache Blanc
El Coto,Coto de Imaz Rioja Reserva 1996,1996,"4,0",113,España / Rioja / Rioja Alavesa,"21,95",Vino tinto,Tempranillo
Celistia,Criança Garnacha Tinta - Syrah 2017,2017,"3,7",63,España / Cataluña / Costers del Segre,"9,70",Vino tinto,"Shiraz/Syrah, Garnacha Tinta"
Juvé & Camps,Gregal d'Espiells 2020,2020,"3,8",125,España / Cataluña / Penedès,"10,25",Vino blanco,"Gewürztraminer, Muscat Blanc"
Particular,Chardonnay 2019,2019,"3,4",41,España / Aragón / Cariñena,"4,90",Vino blanco,Chardonnay
Quinta Milú,Bellavista 2014,2014,"3,9",39,España / Castilla y León / Ribera del Duero,"21,50",Vino tinto,Tempranillo
EGO,Goru Gold 2017,2017,"3,8",3659,España / Murcia / Jumilla,"11,90",Vino tinto,100 % de Monastrell
Marques de Tomares,Rioja Crianza 2019,2019,"3,9",78,España / Rioja,"8,95",Vino tinto,"90 % de Tempranillo, 10 % de Graciano"
Belondrade,Belondrade y Lurton 2015,2015,"4,3",1237,España / Castilla y León / Rueda,"105,95",Vino blanco,100 % de Verdejo
Quinta de Couselo,Quinta de Couselo 2018,2018,"4,1",477,España / Galicia / Rías Baixas,"11,95",Vino blanco,"90 % de Albariño, 5 % de Loureiro, 5 % de Caiño Blanco"
Oliver Viticultors,Cava Sadurní Oliver Reserva Brut Nature 2017,2017,"3,9",36,España / Cataluña,"9,68",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Son Prim,Cabernet Sauvignon 2019,2019,"3,9",38,España / Islas Baleares / Mallorca,"13,95",Vino tinto,Cabernet Sauvignon
Parxet,Cava Brut Nature 2011,2011,"3,5",90,España / Cava,"30,19",Vino espumoso,"Macabeo, Parellada"
Viña Real,Rioja Gran Reserva 2016,2016,"3,9",75,España / Rioja,"27,75",Vino tinto,100 % de Tempranillo
Particular,Garnacha Viñas Centenarias 2014,2014,"4,1",290,España / Aragón / Cariñena,"11,88",Vino tinto,Garnacha
Muriel,Fincas de la Villa Rioja Crianza 2005,2005,"3,6",97,España / Rioja,"6,50",Vino tinto,Tempranillo
Viña Olabarri,Reserva 2014,2014,"3,6",169,España / Rioja,"10,60",Vino tinto,100 % de Tempranillo
Castaño,Solanera Viñas Viejas 2012,2012,"3,7",2684,España / Murcia / Yecla,"11,13",Vino tinto,"Cabernet Sauvignon, Mourvedre"
Peñafiel,Miros de Ribera Roble Tinto 2018,2018,"4,0",677,España / Castilla y León / Ribera del Duero,"9,95",Vino tinto,100 % de Tempranillo
Suertes del Marqués,El Lance 7 Fuentes 2019,2019,"3,6",38,España / Islas Canarias / Valle de la Orotava,"15,35",Vino tinto,100 % de Listan Negro
Enrique Mendoza,Dolç de Mendoza 2009,2009,"4,3",59,España / Valencia / Alicante,"17,25",Vino de postre,"Shiraz/Syrah, Merlot, Pinot Noir, Cabernet Sauvignon"
Familia Torres,Purgatori Costers del Segre 2017,2017,"4,2",935,España / Cataluña / Costers del Segre,"25,50",Vino tinto,"Shiraz/Syrah, Grenache, Carignan"
Luis Cañas,Rioja Reserva 2015,2015,"4,0",1485,España / Rioja,"14,40",Vino tinto,100 % de Tempranillo
Samsara,Moriche 2018,2018,"3,8",59,España / Andalucía / Sierras de Málaga,"11,95",Vino tinto,"Shiraz/Syrah, Merlot, Tempranillo"
Gramona,Brut Agulla Mustillant Rosat N.V.,5167,"3,4",188,España / Cataluña / Penedès,"7,65",Vino espumoso,100 % de Shiraz/Syrah
Viñedos Verticales,La Raspa 2020,2020,"3,5",71,España / Andalucía / Sierras de Málaga,"9,12",Vino blanco,"80 % de Moscatel de Alejandría, 20 % de Doradilla"
Nebla,Tempranillo Roble 2019,2019,"3,7",258,España / Castilla y León / Ribera del Duero,"8,75",Vino tinto,Tempranillo
Valdespino,Isabela Cream Sherry N.V.,4689,"4,0",666,España / Andalucía / Jerez-Xérès-Sherry,"11,90",Vino fortificado,100 % de Palomino
Shaya,Vidilla Verdejo Ecológico 2020,2020,"3,7",82,España / Castilla y León / Rueda,"5,40",Vino blanco,Verdejo
Cuatro Rayas,Cuarenta Vendimias Cuvée Verdejo 2017,2017,"3,7",107,España / Castilla y León / Rueda,"8,94",Vino blanco,100 % de Verdejo
Barbadillo,Arboledilla Levante Manzanilla en Rama N.V.,7348,"3,9",158,España / Andalucía / Jerez-Xérès-Sherry,"13,15",Vino fortificado,Palomino
Bodegas Mas Alta,La Basseta 2012,2012,"4,0",53,España / Cataluña / Priorato,"68,45",Vino tinto,100 % de Shiraz/Syrah
Honorio Rubio,Anadas N.V.,3082,"4,2",276,España / Rioja,,Vino blanco,100 % de Viura
Dominio de Atauta,Valdegatiles Ribera del Duero 2012,2012,"4,5",38,España / Castilla y León / Ribera del Duero,"111,90",Vino tinto,100 % de Tinto Fino
Cantalapiedra Viticultores,Arenisca 2020,2020,"4,0",34,España / Castilla y León / Toro,"12,90",Vino tinto,Tinta de toro
Codorníu,Ars Collecta Gran Reserva Blanc de Noirs 2015,2015,"3,9",398,España / Cava,"21,75",Vino espumoso,"Pinot Noir, Trepat"
Bodegas Arraez,Vividor Bobal 2016,2016,"3,7",1368,España / Valencia / Utiel-Requena,"6,70",Vino tinto,100 % de Bobal
Rolland & Galarreta 'R&G',R&G Rueda Verdejo 2017,2017,"3,5",119,España / Castilla y León / Rueda,"14,30",Vino blanco,100 % de Verdejo
Comando G,Rozas 1er Cru 2018,2018,"4,1",199,España / Madrid,"59,90",Vino tinto,100 % de Garnacha
Miquel Jané,Clàssic Penedès Sauvignon Blanc Brut Nature 2016,2016,"3,7",32,España / Cataluña / Penedès,"8,90",Vino espumoso,100 % de Sauvignon Blanc
Generación 1,Grandes Añadas 2013,2013,"3,8",205,España / Valencia / Utiel-Requena,"12,50",Vino tinto,"70 % de Bobal, 15 % de Shiraz/Syrah, 15 % de Cabernet Sauvignon"
LaOsa,Trasto Prieto Picudo 2015,2015,"3,7",25,España / Castilla y León,15,Vino tinto,Prieto Picudo
Terroir Al Límit Soc. Lda,Les Manyes 2017,2017,"4,3",40,España / Cataluña / Priorato,"187,50",Vino tinto,100 % de Garnacha
Allende,Rioja 2011,2011,"3,9",846,España / Rioja,"39,95",Vino tinto,100 % de Tempranillo
Álvaro Palacios,Vi de Vila Gratallops 2014,2014,"4,2",656,España / Cataluña / Priorato,"129,95",Vino tinto,"Shiraz/Syrah, Garnacha, Cabernet Sauvignon"
Los Frailes,Naturel 2019,2019,"3,6",33,España / Valencia,"8,75",Vino tinto,"40 % de Shiraz/Syrah, 40 % de Garnacha, 20 % de Monastrell"
Morlanda,Blanc 2017,2017,"3,7",35,España / Cataluña / Priorato,"14,95",Vino blanco,"Grenache Blanc, Macabeo, Muscatel"
Marques de Vargas,Reserva 2016,2016,"4,1",328,España / Rioja,"20,50",Vino tinto,"80 % de Tempranillo, 15 % de Mazuelo, 5 % de Garnacha"
Montesanco,Món Bobal 2018,2018,"4,1",32,España / Valencia / Utiel-Requena,25,Vino tinto,Bobal
Rayen,Black Edition 2016,2016,"4,1",88,España / Castilla,"6,65",Vino tinto,"Cabernet Sauvignon, Tempranillo, Shiraz/Syrah"
Castaño,Monastrell Dulce 2010,2010,"3,9",45,España / Murcia / Yecla,"11,89",Vino de postre,100 % de Monastrell
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Baixas Porrera 2018,2018,"4,1",59,España / Cataluña / Priorato,"27,25",Vino tinto,100 % de Cabernet Sauvignon
Celler Credo,Estrany Xarel-lo 2014,2014,"3,5",35,España / Cataluña / Penedès,"26,95",Vino blanco,Xarel-lo
Dream Line,Glaciar Premium N.V.,3735,"2,9",84,España / Cava,,Vino espumoso,Muscat Blanc
Laventura,Tempranillo 2016,2016,"3,6",48,España / Rioja,"18,50",Vino tinto,"80 % de Tempranillo, 20 % de Garnacha"
Bodegas Valdemar,Conde de Valdemar Finca Alto Cantabria 2019,2019,"3,9",110,España / Rioja,"15,50",Vino blanco,Viura
Hispano Suizas,Impromptu Rosé 2019,2019,"4,0",62,España / Valencia,"21,76",Vino rosado,100 % de Pinot Noir
Raimat,El Cim del Turó Reserva Brut Nature N.V.,1699,"3,7",169,España / Cava,"11,36",Vino espumoso,"70 % de Chardonnay, 30 % de Pinot Noir"
Bodegas Virgen de Galir,Pagos del Galir Godello 2021,2021,"3,8",214,España / Galicia / Valdeorras,"11,50",Vino blanco,100 % de Godello
Adega Ponte da Boga,Godello 2021,2021,"4,0",72,España / Galicia / Ribeira Sacra,"12,50",Vino blanco,Godello
Ordóñez,Nisia Las Suertes Verdejo Old Vines 2016,2016,"4,1",241,España / Castilla y León / Rueda,"21,60",Vino blanco,100 % de Verdejo
Valdubon,Honoris 2017,2017,"4,2",44,España / Castilla y León / Ribera del Duero,"38,50",Vino tinto,"92 % de Tinta del Pais, 8 % de Merlot"
Casa Cesilia,Cesilia Rose 2020,2020,"4,0",60,España / Valencia / Alicante,"7,30",Vino rosado,"Shiraz/Syrah, Merlot"
Bodegas Tradición,Fino N.V.,7478,"3,9",1184,España / Andalucía / Jerez-Xérès-Sherry / Jerez Fino,"27,95",Vino fortificado,100 % de Palomino
Pittacum,Petit Pittacum 2020,2020,"3,7",298,España / Castilla y León / Bierzo,"5,94",Vino tinto,100 % de Mencia
VALENCISO,Rioja Blanco 2019,2019,"4,1",359,España / Rioja,"17,90",Vino blanco,100 % de Viura
Telmo Rodriguez,Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2017,2017,"4,2",53,España / Galicia / Valdeorras,"51,95",Vino tinto,Mencia
Loxarel,Cora Blanco 2020,2020,"4,1",258,España / Cataluña / Penedès,"7,40",Vino blanco,100 % de Xarel-lo
Espelt,Lledoner del Nord 2021,2021,"3,5",44,España / Cataluña / Empordà,"9,95",Vino tinto,Garnacha Tinta
Cruz de Alba,Finca Los Hoyales Ribera del Duero 2015,2015,"4,5",173,España / Castilla y León / Ribera del Duero,"72,75",Vino tinto,100 % de Tempranillo
Arloren,Paca 2018,2018,"3,6",31,España / Murcia / Jumilla,"9,90",Vino tinto,"Cabernet Sauvignon, Monastrell, Shiraz/Syrah"
Marqués de Cáceres,Rioja Blanco 2020,2020,"3,7",920,España / Rioja,"5,40",Vino blanco,100 % de Macabeo
Mortitx,Flaires 2021,2021,"3,6",29,España / Islas Baleares / Mallorca,"12,99",Vino rosado,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Monastrell"
Cuevas de Castilla,Sindo 2013,2013,"3,1",41,España / Castilla y León / Rueda,"4,95",Vino blanco,"Viura, Verdejo"
Cyatho,Rueda Verdejo 2021,2021,"3,5",80,España / Castilla y León / Rueda,"5,45",Vino blanco,100 % de Verdejo
Altos de Tamarón,Reserva Ribera del Duero 2016,2016,"3,8",674,España / Castilla y León / Ribera del Duero,"12,90",Vino tinto,100 % de Tempranillo
Castaño,Santa 2016,2016,"4,1",113,España / Murcia / Yecla,"15,75",Vino tinto,"70 % de Monastrell, 30 % de Cabernet Sauvignon"
Alfredo Arribas,Trossos Sants 2016,2016,"3,7",66,España / Cataluña / Tarragona / Montsant,"15,89",Vino blanco,100 % de Garnacha Blanca
Bodegas Javier San Pedro Ortega,Cueva de Lobos Crianza 2019,2019,"3,8",87,España / Rioja,"6,60",Vino tinto,Tempranillo
Finca Constancia,Altos de la Finca 2016,2016,"4,0",84,España / Castilla,"16,50",Vino tinto,"60 % de Petit Verdot, 40 % de Shiraz/Syrah"
Lan,Duquesa De Valladolid Verdejo Rueda 2020,2020,"3,9",333,España / Castilla y León / Rueda,"5,95",Vino blanco,100 % de Verdejo
Bodegas Roda,Roda Reserva Rioja 2005,2005,"4,1",430,España / Rioja,"28,40",Vino tinto,100 % de Tempranillo
Ontañón,Vetiver Verdejo 2020,2020,"3,9",66,España / Castilla y León / Rueda,"6,95",Vino blanco,Verdejo
Raventós i Blanc,De Nit Rosado 2020,2020,"4,0",153,España / Cataluña,"16,54",Vino espumoso,"40 % de Xarel-lo, 39 % de Macabeo, 15 % de Parellada, 6 % de Monastrell"
Muga,Muga Blanco 2019,2019,"3,8",787,España / Rioja,12,Vino blanco,100 % de Viura
Yllera,Jesús Yllera Crianza 2015,2015,"4,0",401,España / Castilla y León / Ribera del Duero,"22,20",Vino tinto,"Merlot, Tempranillo, Cabernet Sauvignon"
Laderas de Montejurra,Emilio Valerio 2018,2018,"3,8",83,España / Navarra,"9,50",Vino tinto,"50 % de Garnacha, 17 % de Tempranillo, 13 % de Merlot, 13 % de Graciano, 7 % de Cabernet Sauvignon"
Viñas del Cénit,Venta Mazarrón Tempranillo 2016,2016,"3,7",364,España / Castilla y León / Tierra del Vino de Zamora,"11,49",Tierra del Vino de Zamora,100 % de Tempranillo
Pardas,Negre Franc 2017,2017,"3,8",97,España / Cataluña / Penedès,"12,90",Vino tinto,100 % de Cabernet Franc
Bodegas 6º Elemento - Vino Sexto Elemento,Tinto 2019,2019,"4,4",104,España / Valencia,"17,90",Bodegas 6º Elemento - Vino Sexto Elemento,Bobal
Raventós i Blanc,Manuel Raventós 2011,2011,"4,1",65,España / Cataluña / Penedès,"68,50",Vino espumoso,100 % de Xarel-lo
Pradorey,Élite 2018,2018,"4,3",221,España / Castilla y León / Ribera del Duero,"29,95",Vino tinto,100 % de Tempranillo
Roig Parals,Mallolet Tinto 2019,2019,"3,8",33,España / Cataluña / Empordà,"7,95",Vino tinto,"Carignan, Samsó, Grenache"
Finca La Estacada,Reserva Varietales 2016,2016,"3,8",153,España / Castilla / Uclés,"9,50",Vino tinto,"Shiraz/Syrah, Merlot, Tempranillo, Cabernet Sauvignon"
Clos Erasmus,Laurel 2009,2009,"4,2",52,España / Cataluña / Priorato,"37,85",Vino tinto,Cabernet Sauvignon
Cune (CVNE),Reserva 2018,2018,"4,1",149,España / Rioja,"10,90",Vino tinto,100 % de Viura
Borsao Bodegas,Rosado (Selección Rosado / Rosé) 2021,2021,"3,7",39,España / Aragón / Campo de Borja,"4,75",Vino rosado,100 % de Garnacha
Vall Llach,Porrera Vi de Vila 2018,2018,"4,3",63,España / Cataluña / Priorato,"50,85",Vino tinto,"77 % de Cariñena, 23 % de Garnacha"
Mesta,Verdejo 2019,2019,"3,5",1244,España / Castilla / Uclés,"3,94",Vino blanco,100 % de Verdejo
César Muñoz,Cienfuegos 2019,2019,"3,9",26,España / Castilla y León,"21,05",Vino blanco,"60 % de Albarin Blanco, 20 % de Verdejo, 20 % de Godello"
Beronia,Rioja Crianza 2019,2019,"3,7",88,España / Rioja,"7,40",Vino tinto,Tempranillo
Bodegas Valdemar,Conde de Valdemar Gran Reserva 2011,2011,"3,9",1140,España / Rioja,"18,92",Vino tinto,"85 % de Tempranillo, 10 % de Mazuelo, 5 % de Graciano"
Bodegas Olarra,Añares Rioja Reserva 2017,2017,"3,9",187,España / Rioja,"10,90",Vino tinto,Tempranillo
Allende,Aurus 2005,2005,"4,6",95,España / Rioja,"162,81",Vino tinto,100 % de Tempranillo
Hacienda López de Haro,Blanco 2020,2020,"3,6",81,España / Rioja,"5,90",Vino blanco,100 % de Viura
Niepoort,Ribeira Sacra Ladredo 2013,2013,"3,9",52,España / Galicia / Ribeira Sacra,"45,22",Vino tinto,100 % de Garnacha Tintorera
Martinet,Camí Pesseroles 2015,2015,"4,5",50,España / Cataluña / Priorato,"75,50",Vino tinto,"Cariñena, Garnacha"
Mustiguillo,Finca Calvestra Merseguera 2018,2018,"4,1",268,España / Vino de España,"35,90",Vino de España,100 % de Merseguera
Telmo Rodriguez,El Transistor Verdejo 2019,2019,"3,8",125,España / Castilla y León / Rueda,"19,25",Vino blanco,100 % de Verdejo
Bicicletas y Peces,Verdejo 2021,2021,"3,9",108,España / Castilla y León / Rueda,"8,80",Vino blanco,Verdejo
Viña Pedrosa,Reserva 2014,2014,"4,2",360,España / Castilla y León / Ribera del Duero,"33,55",Vino tinto,100 % de Tempranillo
Dehesa del Carrizal,Syrah 2018,2018,"4,0",48,España / Castilla / Dehesa del Carrizal,"14,45",Vino tinto,Shiraz/Syrah
Adega Ponte da Boga,Bancales Olvidados Mencía 2018,2018,"3,6",181,España / Galicia / Ribeira Sacra,"15,95",Vino tinto,100 % de Mencia
Conreria d'Scala Dei,Les Brugueres 2017,2017,"4,1",487,España / Cataluña / Priorato,"35,90",Vino tinto,"Shiraz/Syrah, Garnacha Tinta"
Muchada-Léclapart,Lumière 2017,2017,"4,2",87,España / Andalucía / Cádiz,"49,95",Vino blanco,100 % de Palomino
Bodega Cerrón,Remordimiento Tinto 2018,2018,"3,9",373,España / Murcia / Jumilla,"9,90",Vino tinto,"80 % de Monastrell, 20 % de Shiraz/Syrah"
Bodegas Valdemar,Conde de Valdemar Rosado 2020,2020,"3,5",70,España / Rioja,"5,90",Vino rosado,"75 % de Garnacha, 25 % de Mazuelo"
Comando G,La Bruja de Rozas 2020,2020,"3,9",288,España / Madrid,"21,99",Vino tinto,100 % de Garnacha
Viña Ijalba,Cuvée 2017,2017,"3,9",104,España / Rioja,"11,95",Vino tinto,"70 % de Tempranillo, 20 % de Graciano, 10 % de Maturana Tinta"
Chivite,Navarra Reserva Coleccion 125 1996,1996,"3,9",62,España / Navarra,50,Vino tinto,Tempranillo
Ca N'Estella,Clot Dels Oms Blanco 2019,2019,"3,6",47,España / Cataluña / Penedès,"6,95",Vino blanco,"Chardonnay, Malvasia"
La Senda,1984 Tinto 2018,2018,"3,6",149,España / Castilla y León / Bierzo,"11,85",Vino tinto,100 % de Mencia
Alta Alella,Bruant 2017,2017,"4,0",242,España / Cava,"33,50",Vino espumoso,100 % de Xarel-lo
Parés Baltà,Mas Petit 2018,2018,"3,6",59,España / Cataluña / Penedès,"7,90",Vino tinto,100 % de Cabernet Sauvignon
Pazos de Lusco,Lusco Albariño 2020,2020,"4,1",347,España / Galicia / Rías Baixas,"16,27",Vino blanco,100 % de Albariño
Can Sumoi,Xarel-Lo 2020,2020,"4,0",353,España / Cataluña / Penedès,"11,95",Vino blanco,100 % de Xarel-lo
Marques de Tomares,Rioja Gran Reserva 2014,2014,"4,3",108,España / Rioja,"25,95",Vino tinto,100 % de Tempranillo
Jordi Oliver Conti,9SET2 2019,2019,"3,7",30,España / Cataluña / Empordà,"9,95",Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Grenache, Merlot"
Oller del Mas,Bernat Oller Blanc de Picapolls 2019,2019,"4,0",92,España / Cataluña / Pla de Bages,"10,50",Vino blanco,"Picapoll Blanco, Piquepoul Noir"
Bodegas El Paraguas,Agás do Tempo 2018,2018,"3,8",50,España / Galicia / Ribeiro,"13,99",Vino blanco,"80 % de Treixadura, 8 % de Torrontés, 7 % de Albariño, 5 % de Loureiro"
Ignios Orígenes,Vendimia Seleccionada Listán Negro 2017,2017,"4,0",62,España / Islas Canarias / Ycoden-Daute-Isora,"26,95",Vino tinto,100 % de Listan Negro
Dehesa del Carrizal,Syrah 2016,2016,"4,2",233,España / Castilla / Dehesa del Carrizal,"14,48",Vino tinto,100 % de Shiraz/Syrah
Descendientes de J. Palacios,Villa de Corullón Bierzo 2015,2015,"4,1",759,España / Castilla y León / Bierzo,99,Vino tinto,Mencia
Bodegas Care,Solidarity Rosé 2021,2021,"3,6",49,España / Aragón / Cariñena,"6,40",Vino rosado,"50 % de Cabernet Sauvignon, 50 % de Tempranillo"
Bodega Monasterio de Corias,Corias Guilfa Verdejo Negro - Carrasquín 2013,2013,"3,6",37,España / Asturias / Cangas,"15,30",Vino tinto,Carrasquin
Familia Torres,Atrium Merlot 2019,2019,"3,9",271,España / Cataluña / Penedès,"10,21",Vino tinto,100 % de Merlot
Puiggros,Sentits Negres Vinyes Velles Garnatxa Negra 2016,2016,"4,0",36,España / Cataluña,18,Vino tinto,100 % de Garnacha
Cune (CVNE),Maceración Carbónica 2017,2017,"3,2",90,España / Rioja,"6,90",Vino tinto,Tempranillo
Bodegas Faustino,I Gran Reserva 2009,2009,"4,1",10282,España / Rioja,"18,88",Vino tinto,100 % de Tempranillo
Arid,Eòlic Sauvignon Blanc 2019,2019,"3,8",37,España / Cataluña / Penedès,"14,75",Vino blanco,Sauvignon Blanc
Perica,Olagosa Gran Reserva 2010,2010,"4,1",98,España / Rioja,"16,90",Vino tinto,"90 % de Tempranillo, 5 % de Mazuelo, 5 % de Garnacha"
Jané Ventura,Finca Els Camps Macabeu 2014,2014,"3,5",57,España / Cataluña / Penedès,"15,90",Vino blanco,100 % de Macabeo
Hoya de Cadenas,Reserva Tempranillo 2018,2018,"3,3",150,España / Valencia / Utiel-Requena,"3,99",Vino tinto,Tempranillo
Habla,Silencio 2020,2020,"4,0",1421,España / Extremadura,"10,60",Vino tinto,"50 % de Shiraz/Syrah, 30 % de Tempranillo, 20 % de Cabernet Sauvignon"
Bodegas 6º Elemento - Vino Sexto Elemento,Respeto 2015,2015,"4,6",46,España / Valencia / Utiel-Requena,"29,95",Bodegas 6º Elemento - Vino Sexto Elemento,Bobal
Codorníu,Non Plus Ultra Brut Cava 2018,2018,"3,7",147,Cava,"10,95",Vino espumoso,"Xarel-lo, Parellada, Macabeo"
Berceo,Reserva 2014,2014,"3,8",52,Rioja,"7,99",Vino tinto,"Tempranillo, Graciano, Garnacha"
Monteabellon,Finca Matambres 2017,2017,"4,3",118,España / Castilla y León / Ribera del Duero,"28,25",Vino tinto,Tempranillo
Costers del Siurana,Clos de L'Obac 2010,2010,"4,5",150,Priorato,"76,23",Vino tinto,"Shiraz/Syrah, Merlot, Cariñena, Cabernet Sauvignon"
Vinyes Domenech,Boig per Tu 2019,2019,"3,8",67,España / Cataluña / Tarragona / Montsant,"12,64",Vino tinto,100 % de Garnacha
Attis,Xión Albariño 2018,2018,"3,8",422,España / Galicia / Rías Baixas,"22,40",Vino blanco,100 % de Albariño
Cuatro Rayas,Viñedos Centenarios Sobre Lias Verdejo 2021,2021,"4,0",31,España / Castilla y León / Rueda,"8,70",Vino blanco,100 % de Verdejo
Bodegas Piedemonte,Cuatro Tierras 2018,2018,"3,5",170,España / Navarra,"7,89",Vino tinto,100 % de Cabernet Sauvignon
Bodega Otazu,Pago de Otazu Chardonnay Con Crianza 2018,2018,"4,4",74,España / Navarra / Otazu,"28,60",Vino blanco,100 % de Chardonnay
Gran Feudo,Crianza 2017,2017,"3,7",306,España / Navarra,"5,25",Vino tinto,Moscatel
Legaris,Alcubilla de Avellaneda 2017,2017,"4,0",30,España / Castilla y León / Ribera del Duero,"32,50",Vino tinto,100 % de Tinto Fino
Freixenet,Mia Blanco 2019,2019,"3,4",557,España / Cataluña / Penedès,"4,40",Vino blanco,"Macabeo, Xarel-lo, Parellada"
Losada,Godello 2019,2019,"4,1",548,España / Castilla y León / Bierzo,"13,90",Vino blanco,100 % de Godello
Ayuso,Abadia del Roble Tinto 2020,2020,"3,2",85,España / Castilla / La Mancha,"2,41",Vino tinto,100 % de Tempranillo
Artadi,Artazu Garnacha Blanca 2016,2016,"3,9",48,España / Navarra,"18,25",Vino blanco,Garnacha
Portia,Summa Edición Limitada 2015,2015,"4,4",63,España / Castilla y León / Ribera del Duero,"89,97",Vino tinto,100 % de Tempranillo
Do Ferreiro (Bodegas Gerardo Mendez),Adina Rías Baixas Albariño 2018,2018,"4,2",40,España / Galicia / Rías Baixas,"19,40",Vino blanco,100 % de Albariño
Mar de Frades,Rías Baixas Albariño Atlantico 2018,2018,"4,1",5148,España / Galicia / Rías Baixas,"14,90",Vino blanco,100 % de Albariño
Acontia,Criado Sobre Lias Verdejo 2018,2018,"3,9",39,España / Castilla y León,"7,48",Vino blanco,Verdejo
Telmo Rodriguez,Basa Blanco 2019,2019,"3,9",825,España / Castilla y León / Rueda,"7,60",Vino blanco,100 % de Verdejo
VALENCISO,Rioja Reserva 2014,2014,"4,2",883,España / Rioja,"19,50",Vino tinto,100 % de Tempranillo
Solergibert,Conxita Serra Gran Selecció Reserva Merlot 2002,2002,"3,7",53,España / Cataluña / Pla de Bages,"33,50",Vino tinto,Merlot
Palacio de Bornos,Sauvignon Blanc Semidulce 2018,2018,"3,6",36,España / Castilla y León / Rueda,"6,69",Vino de postre,Sauvignon Blanc
