winery,wine,year,rating,num_review,region,price,type,grapes
Gómez Cruzado,Pancrudo 2018,2018,"4,2",160,España / Rioja,"83,50",Vino tinto,Garnacha
Particular,500 Manos Red Blend,4892,"3,8",199,España / Aragón / Cariñena,"13,90",Vino tinto,Shiraz/Syrah
Baigorri,De Garage Rioja 2007,2007,"4,0",228,España / Rioja,"36,65",Vino tinto,Tempranillo
Mengoba,Brezo Mencía 2019,2019,"3,5",460,España / Castilla y León / Bierzo,"8,80",Vino tinto,100 % de Mencia
Yllera,Vendimia Seleccionada 2018,2018,"4,0",89,España / Castilla y León,"11,90",Vino tinto,100 % de Tempranillo
Bodegas Clunia,Albillo 2018,2018,"3,9",154,España / Castilla y León,"15,65",Vino blanco,100 % de Albillo
Muga,Crianza 2018,2018,"3,9",1910,España / Rioja,"16,90",Vino tinto,100 % de Tempranillo
Finca Antigua,Tempranillo Crianza 2018,2018,"3,8",48,España / Castilla / La Mancha,"7,39",Vino tinto,100 % de Tempranillo
Bodega Pirineos,Viñedo Seleccionado Elegancia Floral Gewürztraminer 2021,2021,"3,8",33,España / Aragón / Somontano,"9,35",Vino blanco,100 % de Gewürztraminer
La Rioja Alta,Rioja Gran Reserva 904 2010,2010,"4,4",3445,España / Rioja,"51,50",Vino tinto,100 % de Graciano
Oxer Wines,Kalamity Rioja 2017,2017,"4,4",84,España / Rioja,"114,95",Vino tinto,"48 % de Tempranillo, 48 % de Garnacha, 2 % de Viura, 2 % de Garnacha Blanca"
Gramona,Pinot Noir Cava Brut Rosé 2018,2018,"4,0",77,España / Cava,"17,90",Vino espumoso,Pinot Noir
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Baixas Porrera 2018,2018,"4,1",59,España / Cataluña / Priorato,"27,25",Vino tinto,100 % de Cabernet Sauvignon
Circe,Blanco 2021,2021,"4,1",126,España / Castilla y León / Rueda,"8,75",Vino blanco,100 % de Verdejo
Mustiguillo,Mestizaje Blanco 2019,2019,"3,9",182,España / Vino de España,"9,40",Vino de España,100 % de Merseguera
Ermita del Conde,Pago del Conde 2011,2011,"4,0",67,España / Castilla y León,"25,95",Vino tinto,100 % de Tempranillo
Herència Altés,Garnatxa Negra 2019,2019,"3,7",160,España / Cataluña / Terra Alta,"7,70",Vino tinto,100 % de Garnacha
Álvaro Domecq,Pedro Ximenez Viña 98 N.V.,9928,"3,9",134,España / Andalucía / Jerez-Xérès-Sherry / Jerez Pedro Ximénes (PX),"10,01",Vino fortificado,100 % de Pedro Ximenez
Tinto Pesquera,Reserva 2010,2010,"4,0",1019,España / Castilla y León / Ribera del Duero,"70,88",Vino tinto,100 % de Tempranillo
Hacienda Solano,Peña Lobera 2018,2018,"4,4",31,España / Castilla y León / Ribera del Duero,"68,90",Vino tinto,"98 % de Tempranillo, 2 % de Albillo"
Castillo Perelada,Empordà Jardins Blanc 2020,2020,"3,6",80,España / Cataluña / Empordà,"5,20",Vino blanco,100 % de Macabeo
Castillo Perelada,Cava Brut Nature Reserva Gran Claustro 2013,2013,"3,9",116,España / Cava,"15,07",Vino espumoso,"Pinot Noir, Chardonnay"
Belezos,Reserva 2015,2015,"4,4",63,España / Rioja,"15,90",Vino tinto,"95 % de Tempranillo, 5 % de Graciano"
Vinyes Domenech,Boig per Tu 2017,2017,"3,9",151,España / Cataluña / Tarragona / Montsant,"24,47",Vino tinto,Garnacha
Tardencuba,Autor Toro 2011,2011,"3,9",63,España / Castilla y León / Toro,"14,90",Vino tinto,100 % de Tinta de toro
Finca Nueva,Crianza 2015,2015,"3,7",547,España / Rioja,"9,50",Vino tinto,100 % de Tempranillo
Campillo,Crianza Rioja 2006,2006,"3,2",43,España / Rioja,"6,99",Vino tinto,Tempranillo
Sumarroca,Il·Lògic 2020,2020,"3,8",52,España / Cataluña / Penedès,"8,55",Vino blanco,100 % de Xarel-lo
OM Oliver Moragues,OM 500 2019,2019,"3,9",52,España / Islas Baleares / Mallorca,"17,53",Vino tinto,"25 % de Shiraz/Syrah, 25 % de Cabernet Sauvignon, 25 % de Callet, 25 % de Manto Negro"
Casa Castillo,El Molar 2020,2020,"3,9",58,Jumilla,"15,50",Vino tinto,100 % de Garnacha
Berceo,Gonzalo de Berceo Gran Reserva 2008,2008,"4,1",61,España / Rioja,"15,85",Vino tinto,"Graciano, Garnacha, Tempranillo"
Bodegas Faustino,Faustino de Autor Reserva Especial 1994,1994,"4,3",78,España / Rioja,45,Vino tinto,"Graciano, Tempranillo"
Proyecto Garnachas de España,La Garnacha Olvidada de Aragón 2018,2018,"3,8",220,España / Aragón,"10,60",Vino tinto,100 % de Garnacha
Mas Oller,Pur 2019,2019,"3,9",170,España / Cataluña,"10,30",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Garnacha"
Venta Las Vacas,Ribera del Duero 2019,2019,"3,9",460,España / Castilla y León / Ribera del Duero,"14,96",Vino tinto,100 % de Tinto Fino
Baltasar Gracián,Viñas Viejas Tempranillo 2009,2009,"3,5",35,España / Aragón / Calatayud,"9,80",Vino tinto,Tempranillo
Luis Cañas,Rioja Reserva 2005,2005,"3,9",847,España / Rioja,18,Vino tinto,Tempranillo
Bodega Contador (Benjamín Romeo),La Cueva del Contador Rioja 2016,2016,"4,4",279,España / Rioja,"67,90",Vino tinto,100 % de Tempranillo
Celler de Capçanes,Peraj Petita Montsant 2018,2018,"3,8",122,España / Cataluña / Tarragona / Montsant,"12,95",Vino tinto,"Tempranillo, Grenache"
Familia Torres,Salmos 2015,2015,"4,1",3303,España / Cataluña / Priorato,"50,16",Vino tinto,"Cariñena, Garnacha Tinta"
De Muller,Muscat 2019,2019,"3,6",47,España / Cataluña / Tarragona,"6,90",Vino blanco,100 % de Moscatel de Alejandría
Epifanio Rivera,Erial Tinto Fino 2020,2020,"4,2",42,España / Castilla y León / Ribera del Duero,"12,50",Vino tinto,100 % de Tempranillo
Montecillo,Rioja Crianza 2001,2001,"3,4",49,España / Rioja,"7,95",Vino tinto,"Tempranillo, Graciano, Garnacha"
Casa Castillo,Cuvée N Viñas Viejas 2015,2015,"4,6",167,España / Murcia / Jumilla,"60,91",Vino tinto,100 % de Monastrell
Lustau,Jerez-Xeres-Sherry 30 Year Old Palo Cortado VORS N.V.,4635,"4,2",253,España / Andalucía / Jerez-Xérès-Sherry,,Vino fortificado,100 % de Palomino
Emilio Moro,Finca Resalso 2021,2021,"4,1",64,España / Castilla y León / Ribera del Duero,"8,90",Vino tinto,100 % de Tempranillo
Canopy,Tres Patas Garnacha 2015,2015,"3,8",249,España / Castilla / Méntrida,"16,19",Vino tinto,100 % de Garnacha
Casa Rojo,Alexander vs. The Ham Factory 2018,2018,"4,2",482,Ribera del Duero,"35,79",Vino tinto,100 % de Tinto Fino
Bodegas Valdemar,Finca del Marquesado Crianza 2017,2017,"3,8",251,España / Rioja,"7,70",Vino tinto,Tempranillo
Carlos Serres,Rioja Tempranillo 2020,2020,"3,6",206,España / Rioja,"4,99",Vino tinto,100 % de Tempranillo
Victoria Ordoñez,Martí-Aguilar 2016,2016,"4,3",35,España / Andalucía / Málaga,65,Vino tinto,"60 % de Petit Verdot, 20 % de Shiraz/Syrah, 20 % de Tempranillo"
Bertha,Cava Reserva Brut Nature 2007,2007,"4,0",34,España / Cava,"24,95",Vino espumoso,Xarel-lo
Artífice,Listán Blanco de Canarias 2017,2017,"3,9",230,España / Islas Canarias / Ycoden-Daute-Isora,"46,75",Vino blanco,Palomino
Vinyes dels Aspres,Blanc dels Aspres Criança 2020,2020,"4,2",50,España / Cataluña / Empordà,"16,50",Vino blanco,Grenache Blanc
Urbion,Crianza 2015,2015,"3,6",59,España / Rioja,"9,07",Vino tinto,"90 % de Tempranillo, 10 % de Garnacha"
Bodega Cerrón,La Servil Monastrell 2020,2020,"4,1",138,España / Vino de España,"22,51",Vino de España,100 % de Monastrell
Bodega Contador (Benjamín Romeo),Predicador Rioja 2020,2020,"3,8",41,España / Rioja,23,Vino tinto,100 % de Tempranillo
Familia Torres,Viña Esmeralda Rosado 2018,2018,"3,9",957,España / Cataluña,"7,71",Vino rosado,100 % de Garnacha
Valdesil,Godello Sobre Lias 2020,2020,"4,0",52,España / Galicia / Valdeorras,"13,20",Vino blanco,100 % de Godello
Delgado Zuleta,Zuleta Medium N.V.,1631,"3,7",31,España / Andalucía / Jerez-Xérès-Sherry,,Vino fortificado,"Muscatel, Pedro Ximenez, Palomino"
Enate,Cabernet Sauvignon - Merlot 2019,2019,"3,8",302,España / Aragón / Somontano,"6,85",Vino tinto,100 % de Cabernet Sauvignon
Bodegas Aragonesas,Coto de Hayas Garnacha - Syrah 2019,2019,"3,4",180,España / Aragón,"4,40",Vino tinto,"Shiraz/Syrah, Garnacha"
Celler de Capçanes,La Nit de Les Garnatxes Panal 2020,2020,"3,6",28,España / Cataluña / Tarragona / Montsant,"11,50",Vino tinto,Garnacha
Lustau,Jerez-Xérès-Sherry Río Viejo Oloroso Seco Dry N.V.,9568,"3,7",499,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,"8,09",Vino fortificado,Palomino
Jaro,Sembro Vendimia Seleccionada Tempranillo 2018,2018,"3,7",652,España / Castilla y León / Ribera del Duero,"19,85",Vino tinto,100 % de Tempranillo
Viñas del Cénit,Venta Mazarrón Tempranillo 2010,2010,"3,6",396,España / Castilla y León / Tierra del Vino de Zamora,"11,49",Tierra del Vino de Zamora,100 % de Tempranillo
Rodríguez Sanzo,Whisba Tempranillo Aged 18 Months in Whisky Barrels 2019,2019,"4,4",582,España / Castilla y León / Toro,"20,90",Vino tinto,100 % de Tempranillo
Sumarroca,Cava Brut Nature Gran Reserva 2018,2018,"3,9",299,España / Cava,"12,95",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Clos Erasmus,Priorat 2014,2014,"4,6",145,España / Cataluña / Priorato,280,Vino tinto,100 % de Grenache
Castro Brey,Sin Palabras Castro Valdés Albariño 2019,2019,"3,8",45,España / Galicia / Rías Baixas,"11,90",Vino blanco,Albariño
Honoro Vera,Rueda 2019,2019,"3,7",212,España / Castilla y León / Rueda,"6,10",Vino blanco,100 % de Verdejo
Tobia,Tobía Cuvée Tinto N.V.,1570,"3,7",55,España / Rioja,,Vino tinto,"Grenache, Tempranillo"
Arizcuren,Solo Mazuelo 2017,2017,"4,0",60,España / Rioja,"27,50",Vino tinto,100 % de Mazuelo
Vetus,Flor de Vetus 2012,2012,"3,5",687,España / Castilla y León / Toro,"8,39",Vino tinto,100 % de Tinta de toro
Mas Blanch I Jove,Saó Abrivat 2014,2014,"4,0",103,España / Cataluña / Costers del Segre,"22,25",Vino tinto,"Merlot, Tempranillo, Cabernet Sauvignon"
Viña Paceta,Crianza 2017,2017,"3,3",61,España / Rioja,"5,75",Vino tinto,100 % de Tempranillo
Pla de Morei,Filigrana Blanco 2018,2018,"4,1",30,España / Cataluña,"20,95",Vino blanco,"Chardonnay, Grenache Blanc"
F. Schatz,Finca Sanguijuela 2013,2013,"4,1",35,España / Andalucía / Sierras de Málaga,22,Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo, Shiraz/Syrah"
Viña Pomal,Blanc de Noirs Garnacha Reserva 2014,2014,"3,8",193,España / Rioja,"17,50",Vino espumoso,100 % de Garnacha
Mas de Sella,Tinto Vendimia Seleccionada 2018,2018,"4,1",65,España / Valencia / Alicante,"15,95",Vino tinto,"Cabernet Franc, Garnacha, Marcelan, Shiraz/Syrah, Cabernet Sauvignon"
Clos Galena,Crossos 2017,2017,"3,9",60,España / Cataluña / Priorato,"10,88",Vino tinto,"Cabernet Sauvignon, Grenache, Carignan"
Finca Moncloa,Viñedos Propios 2018,2018,"4,1",85,España / Andalucía / Cádiz,"14,34",Vino tinto,100 % de Tintilla de Rota
Tierra Savia,Zaranda 2018,2018,"3,9",137,España / Andalucía / Sierra Norte de Sevilla,"13,90",Vino tinto,100 % de Tempranillo
Cap de Barbaria,Tinto 2015,2015,"4,2",48,España / Islas Baleares / Formentera,36,Vino tinto,"Merlot, Cabernet Sauvignon, Monastrell"
Clos Galena,Galena 2018,2018,"4,4",164,España / Cataluña / Priorato,"19,80",Vino tinto,"Merlot, Cariñena, Garnacha, Cabernet Sauvignon"
Valdubon,Ribera del Duero Crianza 2017,2017,"3,7",313,España / Castilla y León / Ribera del Duero,"11,50",Vino tinto,100 % de Tempranillo
Raimat,Cava Brut N.V.,3887,"3,6",865,España / Cava,,Vino espumoso,"95 % de Chardonnay, 5 % de Pinot Noir"
Casa Cesilia,Cesilia Rose 2020,2020,"4,0",60,España / Valencia / Alicante,"7,30",Vino rosado,"Shiraz/Syrah, Merlot"
Guigo,Tinto 2018,2018,"3,6",45,España / Cataluña / Priorato,"12,95",Vino tinto,"Cariñena, Garnacha Tinta"
El Escocés Volante,Dos Dedos de Frente 2014,2014,"4,0",286,España / Aragón,"21,50",Vino tinto,Shiraz/Syrah
OM Oliver Moragues,OM Blanc 2019,2019,"3,7",58,España / Islas Baleares / Mallorca,"13,96",Vino blanco,"Prensal, Sauvignon Blanc, Viognier"
Paco & Lola,Cava Brut N.V.,6730,"3,8",332,España / Cava,,Vino espumoso,"Macabeo, Parellada"
Valdesil,Valderroa Carballo Mencia 2016,2016,"3,8",35,España / Galicia / Valdeorras,"14,50",Vino tinto,100 % de Mencia
Montalvo Wilmot,Tempranillo - Cabernet Roble 2018,2018,"3,6",35,España / Castilla,"6,98",Vino tinto,"Cabernet Sauvignon, Tempranillo"
Clos Lentiscus,Perill Blanc 2018,2018,"4,1",208,España / Cataluña / Penedès,"15,63",Vino blanco,Xarel-lo
Bodegas El Sequé,El Sequé 2018,2018,"4,2",281,España / Valencia / Alicante,"20,90",Vino tinto,100 % de Monastrell
Legaris,Rueda Verdejo 2020,2020,"3,7",407,España / Castilla y León / Rueda,"6,69",Vino blanco,100 % de Verdejo
Vinícola del Priorat,Clos Gebrat Crianza 2018,2018,"4,1",89,España / Cataluña / Priorato,"14,25",Vino tinto,"Cabernet Sauvignon, Grenache, Carignan"
Vinícola Real,200 Monges Rioja Reserva 2012,2012,"4,4",187,España / Rioja,"37,57",Vino tinto,"85 % de Tempranillo, 10 % de Graciano, 5 % de Garnacha"
Telmo Rodriguez,Ladeiras Do XIL Falcoeira A Capilla Single Vineyard 2015,2015,"4,2",78,España / Galicia / Valdeorras,"59,90",Vino tinto,100 % de Mencia
Lynus,Áurea 2015,2015,"3,9",62,España / Castilla y León / Ribera del Duero,"23,79",Vino tinto,Tempranillo
Pata Negra,Rioja Reserva 2016,2016,"3,2",62,España / Rioja,"8,45",Vino tinto,"85 % de Tempranillo, 10 % de Graciano, 5 % de Mazuelo"
Terra i Vins,Brúixola Negre 2017,2017,"3,8",37,España / Cataluña / Priorato,"14,80",Vino tinto,"Shiraz/Syrah, Grenache, Samsó"
Altos Ibéricos,Crianza 2017,2017,"3,9",4047,España / Rioja,"6,90",Vino tinto,100 % de Tempranillo
Balmoral,Maravides 12 Meses 2017,2017,"3,9",194,España / Castilla,"15,90",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Tempranillo"
Enate,Syrah (Shiraz) 2011,2011,"4,1",195,España / Aragón / Somontano,"21,76",Vino tinto,100 % de Shiraz/Syrah
La Guita,En Rama N.V.,5660,"3,8",248,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,,Vino fortificado,100 % de Palomino
Ysios,Selección 2016,2016,"4,1",135,España / Rioja,30,Vino tinto,Tempranillo
Cal Pla,Mas d'en Compte Priorat White 2007,2007,"4,3",172,España / Cataluña / Priorato,"25,42",Vino blanco,"Xarel-lo, Garnacha Blanca, Picapoll Blanco"
Ca N'Estruc,Idoia Blanc 2019,2019,"3,9",186,España / Cataluña,"10,50",Vino blanco,100 % de Xarel-lo
Portia,Crianza 2017,2017,"3,8",155,España / Castilla y León / Ribera del Duero,"9,66",Vino tinto,100 % de Tempranillo
Bodegas La Horra,Corimbo 2018,2018,"4,1",90,España / Castilla y León / Ribera del Duero,"19,50",Vino tinto,100 % de Tinto Fino
Pinna Fidelis,Ribera del Duero Crianza 2016,2016,"4,0",408,España / Castilla y León / Ribera del Duero,"26,90",Vino tinto,100 % de Tinta del Pais
Vins Nadal,Albaflor Blanco 2016,2016,"2,8",34,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"7,65",Vino blanco,"Chardonnay, Parellada, Prensal, Moscatel"
De Moya,Julia 2018,2018,"4,3",136,España / Valencia,"17,90",Vino tinto,Monastrell
Mas Doix,Salanques 2009,2009,"3,9",142,España / Cataluña / Priorato,"33,88",Vino tinto,100 % de Shiraz/Syrah
Viña Eizaga,Crianza 2015,2015,"3,5",130,España / Rioja,"8,50",Vino tinto,Tempranillo
Casa Rojo,Ladrón Mencia 2017,2017,"3,7",370,España / Castilla y León / Bierzo,21,Vino tinto,100 % de Mencia
De Moya,Justina 2018,2018,"3,9",395,España / Valencia,"6,50",Vino tinto,100 % de Bobal
Camino del Norte,El Soradal 2016,2016,"3,8",74,España / Castilla y León / Bierzo,"19,40",Vino tinto,Mencia
Albet i Noya,Curiós Xarel-lo 2021,2021,"3,7",28,España / Cataluña / Penedès,"7,55",Vino blanco,100 % de Xarel-lo
Vinyes Domenech,Rita 2019,2019,"4,0",38,España / Cataluña / Tarragona / Montsant,"21,78",Vino blanco,100 % de Garnacha Blanca
Celler Masroig,L'Om Premium 2016,2016,"3,5",36,España / Cataluña / Tarragona / Montsant,"10,90",Vino tinto,"Grenache, Carignan"
Orowines,Comoloco Monastrell 2018,2018,"3,6",513,España / Murcia / Jumilla,"5,60",Vino tinto,100 % de Monastrell
Contino,Viña del Olivo 2015,2015,"4,4",164,España / Rioja,"64,75",Vino tinto,"90 % de Tempranillo, 10 % de Graciano"
Viña Meín,Blanco 2017,2017,"3,7",217,España / Galicia / Ribeiro,"15,95",Vino blanco,100 % de Treixadura
Monasterio de Las Vinas,Garnacha Old Vine 2016,2016,"3,3",45,España / Aragón / Cariñena,"10,95",Vino tinto,100 % de Garnacha
Juan Gil,Bruto 2017,2017,"4,5",331,España / Murcia / Jumilla,"41,90",Vino tinto,100 % de Monastrell
Vega Medien,Cava Brut N.V.,1071,"3,5",665,España / Cava,,Vino espumoso,"Chardonnay, Macabeo"
Cuentaviñas,Alomado 2019,2019,"4,2",49,España / Rioja,"44,50",Vino tinto,100 % de Tempranillo
Menade,Dulce Menade Sauvignon 2019,2019,"4,1",76,España / Castilla y León,"12,65",Vino de postre,100 % de Sauvignon Blanc
Tridente,Triton Tinta de Toro 2018,2018,"3,8",241,España / Castilla y León / Toro,"12,90",Vino tinto,100 % de Tempranillo
Barbadillo,Castillo de San Diego 2019,2019,"3,3",607,España / Andalucía / Cádiz,"3,90",Vino blanco,Palomino
Albet i Noya,Lignum Penedès 2019,2019,"3,8",101,España / Cataluña / Penedès,"9,70",Vino tinto,Tempranillo
Suertes del Marqués,Vidonia 2019,2019,"4,2",86,España / Islas Canarias / Valle de la Orotava,"27,50",Vino blanco,Palomino
Barcolobo,La Rinconada 2014,2014,"3,6",178,España / Castilla y León,"8,95",Vino tinto,Tempranillo
Tres Piedras,Unanimous 'Finca la Tejera' 2019,2019,"4,5",26,España / Castilla y León / Ribera del Duero,"33,50",Vino tinto,Tempranillo
Bodegas Valdemar,Conde de Valdemar Gran Reserva 1987,1987,"4,1",30,España / Rioja,"18,92",Vino tinto,Tempranillo
Costador,Orange de Noirs 2018,2018,"3,9",110,España / Cataluña,"19,95",Vino rosado,Sumoll
El Coto,Coto de Imaz Rioja Reserva 2019,2019,"3,7",497,España / Rioja / Rioja Alavesa,"9,20",Vino tinto,Tempranillo
Marqués de Griñon,Blanco (Verdejo) 2017,2017,"3,6",128,España / Castilla y León / Rueda,"8,26",Vino blanco,100 % de Verdejo
Alejandro Fernández,Tinto Pesquera Original 2018,2018,"4,2",156,España / Castilla y León / Ribera del Duero,"22,45",Vino tinto,Tempranillo
Bodegas La Horra,Corimbo I 2014,2014,"4,2",1127,España / Castilla y León / Ribera del Duero,"40,90",Vino tinto,100 % de Tinta del Pais
Pago de Los Capellanes,O Luar do Sil Valdeorras Godello 2021,2021,"4,2",584,España / Galicia / Valdeorras,"10,90",Vino blanco,100 % de Godello
Murviedro,Vallejo Avenas Chardonnay 2018,2018,"4,0",96,España / Valencia / Utiel-Requena,"17,90",Vino blanco,Chardonnay
San Valero,Celebrities Merlot 2018,2018,"3,8",114,España / Aragón / Cariñena,"14,78",Vino tinto,Merlot
Bodegas El Nido,El Nido 2007,2007,"4,7",120,España / Murcia / Jumilla,249,Vino tinto,"Cabernet Sauvignon, Monastrell"
Familia Torres,Viña Sol Original 2021,2021,"3,5",982,España / Cataluña / Penedès,"5,49",Vino blanco,100 % de Parellada
Venus la Universal,Venus 2006,2006,"4,0",95,España / Cataluña / Tarragona / Montsant,"35,90",Vino tinto,100 % de Cariñena
Mustiguillo,Finca Terrerazo 2019,2019,"4,2",272,España / Valencia / El Terrerazo,"23,50",Vino tinto,100 % de Bobal
El Escocés Volante,El Cismático 2018,2018,"3,9",26,España / Aragón,"39,95",Vino tinto,100 % de Garnacha
Bodegas Martín Códax,Mara Martin Godello 2019,2019,"3,8",818,España / Galicia / Monterrei,12,Vino blanco,100 % de Godello
Martin Berdugo,Mb 2012,2012,"3,8",41,España / Castilla y León / Ribera del Duero,"23,50",Vino tinto,100 % de Tempranillo
Cepa 21,Hito 2019,2019,"3,9",1294,España / Castilla y León / Ribera del Duero,"9,70",Vino tinto,100 % de Tempranillo
Bodegas y Viñedos del Jalón,Las Pizarras 2011,2011,"3,6",200,España / Aragón / Calatayud,"11,49",Vino tinto,100 % de Grenache
Martinet,Clos Martinet 2005,2005,"4,3",470,España / Cataluña / Priorato,"62,40",Vino tinto,100 % de Garnacha
Estefanía,Tilenus Godello Bierzo 2019,2019,"3,7",54,España / Castilla y León / Bierzo,"9,64",Vino blanco,100 % de Godello
Cune (CVNE),Rosado 2019,2019,"3,5",413,España / Rioja,"5,10",Vino rosado,100 % de Tempranillo
Quinta Sardonia,QS2 2017,2017,"4,0",242,España / Castilla y León,"21,55",Vino tinto,"Shiraz/Syrah, Tinto Fino, Cabernet Sauvignon, Cabernet Franc, Petit Verdot, Malbec"
l'Infernal Combier Fischer Gerin,Riu Blanco 2019,2019,"3,7",25,España / Cataluña / Priorato,"24,95",Vino blanco,"Grenache Blanc, Macabeo"
Bodegas Ximénez-Spínola,Varietal Fermentacion Lenta 2018,2018,"4,1",62,España / Andalucía / Jerez-Xérès-Sherry,"29,90",Vino fortificado,100 % de Pedro Ximenez
Antídoto,Tinto 2020,2020,"4,0",553,España / Castilla y León / Ribera del Duero,"12,99",Vino tinto,100 % de Tinto Fino
Bodegas San Román,Tinto 2017,2017,"4,4",1518,España / Castilla y León / Toro,"29,95",Vino tinto,100 % de Tinta de toro
Batán de Salas de Beroz,Esencia de Gewürz 2019,2019,"3,9",28,España / Aragón / Somontano,"6,50",Vino blanco,Gewürztraminer
Atalaya,Laya 2016,2016,"3,5",2461,España / Castilla / Almansa,"5,25",Vino tinto,100 % de Mourvedre
Pago Casa Gran,Falcata Tinto 2021,2021,"4,0",75,España / Valencia,"6,99",Vino tinto,"Shiraz/Syrah, Merlot, Monastrell, Garnacha Tintorera"
EGO,Infinito 2016,2016,"4,1",2054,España / Murcia / Jumilla,"19,90",Vino tinto,"70 % de Monastrell, 20 % de Shiraz/Syrah, 5 % de Cabernet Sauvignon, 5 % de Petit Verdot"
Castillo Perelada,3 Finques (Fincas) 2018,2018,"3,7",284,España / Cataluña / Empordà,"6,45",Vino tinto,100 % de Cariñena
Mas Doix,Les Crestes 2013,2013,"3,8",535,España / Cataluña / Priorato,"17,25",Vino tinto,"Shiraz/Syrah, Garnacha, Samsó"
Gracia Hnos,Solera Fina María del Valle N.V.,6388,"3,9",49,España / Andalucía / Montilla-Moriles,"10,50",Vino fortificado,100 % de Pedro Ximenez
Mustiguillo,Mestizaje Tinto 2020,2020,"3,7",53,España / Valencia / El Terrerazo,"9,78",Vino tinto,"75 % de Bobal, 15 % de Garnacha, 10 % de Shiraz/Syrah"
Condesa de Leganza,Tempranillo 2017,2017,"3,4",847,España / Castilla,"4,46",Vino tinto,100 % de Tempranillo
Lopez Cristobal,Bagús Ribera del Duero 2019,2019,"4,1",871,España / Castilla y León / Ribera del Duero,"34,90",Vino tinto,100 % de Tinta del Pais
Ermita del Conde,Viña Sulpicia 2011,2011,"3,5",29,España / Castilla y León,"20,89",Vino tinto,100 % de Tempranillo
Cims de Porrera,Clàssic 1999,1999,"4,2",121,España / Cataluña / Priorato,"88,25",Vino tinto,Carignan
Acustic Celler,Braó Vinyes Velles de 60 Ans 2016,2016,"4,1",429,España / Cataluña / Tarragona / Montsant,"21,25",Vino tinto,"85 % de Cariñena, 15 % de Garnacha"
Jose Antonio García,Aires de Vendimia 2018,2018,"3,9",45,España / Castilla y León / Bierzo,"31,50",Vino tinto,100 % de Mencia
Pasión,Bobal Rosé 2020,2020,"3,7",78,España / Valencia / Utiel-Requena,"6,50",Vino rosado,100 % de Bobal
Mascaró,Cava Rubor Aurorae Brut Rosé N.V.,3003,"3,7",181,España / Cava,11,Vino espumoso,Garnacha
Telmo Rodriguez,Corriente 2018,2018,"3,8",525,España / Rioja,"11,60",Vino tinto,100 % de Tempranillo
Viña Albina,Reserva 2005,2005,"3,6",278,España / Rioja,"9,85",Vino tinto,Tempranillo
Dominio de Pingus,Flor de Pingus 2012,2012,"4,4",2583,España / Castilla y León / Ribera del Duero,125,Vino tinto,100 % de Tempranillo
Bodegas Gama,Octogenarius 2016,2016,"4,2",41,España / Rioja,"36,90",Vino tinto,Garnacha
Costers del Priorat,Clos Cypres Vinyes Velles (Old Vines) 2017,2017,"4,2",79,España / Cataluña / Priorato,"49,50",Vino tinto,100 % de Samsó
Honoro Vera,Monastrell 2020,2020,"3,9",125,España / Murcia / Jumilla,"5,50",Vino tinto,100 % de Mourvedre
Merum Priorati,Destí 2019,2019,"4,3",47,España / Cataluña / Priorato,33,Vino tinto,"Shiraz/Syrah, Grenache, Carignan"
El Miracle,Cava Brut N.V.,7344,"3,3",3243,España / Cava,"5,99",Vino espumoso,100 % de Alicante Bouschet
Ramón Bilbao,Edición Limitada Lías Verdejo 2016,2016,"3,8",70,España / Castilla y León / Rueda,"13,24",Vino blanco,100 % de Verdejo
Beronia,Rioja Gran Reserva 2011,2011,"4,2",2535,España / Rioja,"20,50",Vino tinto,100 % de Tempranillo
Jaro,Jaros 2016,2016,"3,9",316,España / Castilla y León / Ribera del Duero,"13,99",Vino tinto,100 % de Tempranillo
San Clodio,Ribeiro 2019,2019,"3,9",68,España / Galicia / Ribeiro,"9,95",Vino blanco,100 % de Torrontés
Ramón Bilbao,Crianza Rioja 2018,2018,"3,9",6892,España / Rioja,"8,20",Vino tinto,100 % de Tempranillo
Attis,Attis Mar Albariño 2020,2020,"4,5",28,España / Galicia / Rías Baixas,71,Vino blanco,100 % de Albariño
Bodega Otto Bestué,Finca Rableros 2018,2018,"3,8",115,España / Aragón / Somontano,"7,15",Vino tinto,"Cabernet Sauvignon, Tempranillo"
Pittacum,Mencía 2018,2018,"3,8",618,España / Castilla y León / Bierzo,"10,30",Vino tinto,100 % de Mencia
Palacios Remondo,La Montesa 2018,2018,"3,9",2431,España / Rioja,"12,25",Vino tinto,Garnacha
Aroa,Le Naturel Blanco 2020,2020,"3,7",98,España / Navarra,"9,63",Vino blanco,100 % de Garnacha Blanca
Pepe Mendoza Casa Agrícola,Tinto 2020,2020,"3,8",40,España / Valencia / Alicante,"11,45",Vino tinto,"70 % de Monastrell, 25 % de Girò, 5 % de Alicante Bouschet"
Sentencia,Tinto 2014,2014,"4,2",54,España / Valencia,"30,95",Vino tinto,"Shiraz/Syrah, Bobal, Garnacha"
