winery,wine,year,rating,num_review,region,price,type,grapes
Bodega Sommos,Merlot - Cabernet Roble 2020,2020,"3,7",330,España / Aragón / Somontano,"5,30",Vino tinto,"Cabernet Sauvignon, Merlot"
Escoda-Sanahuja,Els Bassots 2019,2019,"4,1",181,España / Cataluña / Conca de Barberà,"22,34",Vino blanco,100 % de Cariñena
Cartoixa de Montsalvat,Montsalvat 2007,2007,"4,3",63,España / Cataluña / Priorato,"44,90",Vino tinto,100 % de Garnacha
Rico Nuevo,Jirón de Niebla 2018,2018,"3,8",37,España / Castilla y León,"29,45",Vino tinto,100 % de Garnacha
El Coto,875m Finca Carbonera Tinta di Altura Tempranillo 2018,2018,"3,6",196,España / Rioja,"10,50",Vino tinto,100 % de Tempranillo
Marqués de Cáceres,Gaudium 2012,2012,"4,3",1137,España / Rioja,"43,86",Vino tinto,"95 % de Tempranillo, 5 % de Graciano"
Martinet,Els Escurçons 2018,2018,"4,3",71,España / Cataluña / Priorato,"75,50",Vino tinto,100 % de Garnacha
Castillo Perelada,Només Garnatxa Blanca 2020,2020,"3,9",148,España / Cataluña / Empordà,"7,25",Vino blanco,100 % de Garnacha Blanca
Leyenda del Páramo,El Músico 2012,2012,"3,9",91,España / Castilla y León / Tierra de León,"21,85",Vino tinto,100 % de Prieto Picudo
Suertes del Marqués,Sortevera Tinto 2018,2018,"3,9",51,España / Islas Canarias,"33,40",Vino tinto,"Tintilia, Vijiriega, Negramoll"
Vega Sicilia,Valbuena 5º 2013,2013,"4,6",4881,España / Castilla y León / Ribera del Duero,"194,81",Vino tinto,100 % de Tempranillo
D. Mateos,Valcendon Crianza 2018,2018,"3,9",58,España / Rioja,"12,95",Vino tinto,"Garnacha, Tempranillo, Graciano"
Dominio Basconcillos,Viña Magna 6 Meses en Barrica Tempranillo 2020,2020,"4,0",45,España / Castilla y León / Ribera del Duero,12,Vino tinto,100 % de Tempranillo
Torre de Oña,Finca San Martin Rioja Crianza 2018,2018,"3,8",742,España / Rioja,"7,01",Vino tinto,100 % de Tempranillo
Enrique Mendoza,Estrecho Monastrell 2017,2017,"4,1",510,España / Valencia / Alicante,"18,90",Vino tinto,100 % de Monastrell
Atalaya,Alaya Tierra (Old Vines Vieilles Vignes) 2017,2017,"4,4",1981,España / Castilla / Almansa,"21,90",Vino tinto,"Cabernet Sauvignon, Grenache"
Tianna Negre,Ses Nines Selecció 07/9 2015,2015,"3,9",89,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"14,90",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Callet, Manto Negro"
Bodegas Valdemar,Conde de Valdemar Reserva 2001,2001,"3,8",60,España / Rioja,"10,85",Vino tinto,Mazuelo
Jiménez-Landi,Cantos del Diablo 2016,2016,"4,3",26,España / Castilla / Méntrida,"79,50",Vino tinto,100 % de Grenache
Finca Torremilanos,Torre Albéniz Reserva Ribera del Duero 2015,2015,"4,2",647,España / Castilla y León / Ribera del Duero,"26,50",Vino tinto,100 % de Tempranillo
El Grifo,Malvasia Seco 2019,2019,"3,7",118,España / Islas Canarias / Lanzarote,"14,90",Vino blanco,100 % de Malvasia
Montecillo,Rioja Gran Reserva 2011,2011,"3,9",3309,España / Rioja,"18,50",Vino tinto,100 % de Tempranillo
Coca i Fitó,Tocat de l'Ala Negre 2018,2018,"3,9",288,España / Cataluña / Empordà,"11,45",Vino tinto,"55 % de Cariñena, 35 % de Garnacha, 10 % de Shiraz/Syrah"
Bodega Sommos,Lamin Garnacha Vinas Viejas 2017,2017,"4,0",196,España / Aragón / Calatayud,"26,75",Vino tinto,Garnacha
VALENCISO,Rioja Reserva 2010,2010,"4,1",1781,España / Rioja,"41,50",Vino tinto,100 % de Tempranillo
Amézola de la Mora,Viña Amézola Crianza 2017,2017,"3,7",53,España / Rioja,"8,90",Vino tinto,"90 % de Tempranillo, 10 % de Mazuelo"
Ribera de Pelazas,Abadengo 60 Años Crianza 2006,2006,"3,9",34,España / Castilla y León,"15,40",Vino tinto,Juan Garcia
Luis Cañas,Reserva Selección de la Familia 2014,2014,"4,3",1039,España / Rioja,"20,03",Vino tinto,100 % de Tempranillo
Los Aguilares,Pago El Espino 2019,2019,"4,3",234,España / Andalucía / Sierras de Málaga,"18,90",Vino tinto,"72 % de Petit Verdot, 19 % de Shiraz/Syrah, 9 % de Tempranillo"
Hispano Suizas,Impromptu Rosé 2020,2020,"4,0",31,España / Valencia,"21,76",Vino rosado,100 % de Pinot Noir
Parxet,Cava Reserva Brut 2018,2018,"3,9",50,España / Cava,"10,85",Vino espumoso,"Xarel-lo, Parellada, Macabeo"
Gramona,Mart Xarel-lo Vermell 2018,2018,"3,8",119,España / Cataluña / Penedès,"11,40",Vino rosado,Xarel-lo
Viña Zorzal,Graciano 2020,2020,"3,5",47,España / Navarra,"7,80",Vino tinto,100 % de Grenache
Clos Mogador,Priorat 2016,2016,"4,5",834,España / Cataluña / Priorato,"73,90",Vino tinto,100 % de Garnacha
Gargalo,Godello 2019,2019,"3,8",233,España / Galicia / Monterrei,"11,95",Vino blanco,Godello
Condes de Albarei,Albariño 2013,2013,"3,7",587,España / Galicia / Rías Baixas,"8,25",Vino blanco,100 % de Albariño
Abadal,5 Merlot 2018,2018,"3,9",42,España / Cataluña / Pla de Bages,"14,89",Vino tinto,100 % de Merlot
Sotero Pintado,Totem 12 Meses 2013,2013,"3,9",43,España / Castilla y León,"21,35",Vino tinto,Tinto Fino
Contino,Rioja Garnacha 2018,2018,"4,1",146,España / Rioja,"26,24",Vino tinto,100 % de Garnacha
Familia Torres,Verdeo Verdejo 2020,2020,"3,6",571,España / Castilla y León / Rueda,"6,20",Vino blanco,100 % de Verdejo
Jiménez-Landi,El Reventón Cebreros 2016,2016,"4,3",42,España / Castilla y León,"89,90",Vino tinto,100 % de Grenache
Ànima Negra,Son Negre 2005,2005,"4,5",44,España / Islas Baleares / Mallorca,"164,90",Vino tinto,100 % de Callet
Sumarroca,Tuví Or Not To Be 2020,2020,"3,9",152,España / Cataluña / Penedès,"8,95",Vino blanco,"Gewürztraminer, Riesling, Viognier, Xarel-lo"
Yllera,12 Meses en Barrica Tempranillo 2013,2013,"3,6",1050,España / Castilla y León / Ribera del Duero,"5,99",Vino tinto,Tempranillo
Adega Ponte da Boga,Godello 2019,2019,"3,9",173,España / Galicia / Ribeira Sacra,"12,50",Vino blanco,100 % de Godello
El Coto,Coto Real Reserva 2014,2014,"3,7",187,España / Rioja,"24,90",Vino tinto,"Garnacha Tinta, Tempranillo"
Viñas del Vero,Blecua Somontano 2014,2014,"4,4",55,España / Aragón / Somontano,"76,95",Vino tinto,100 % de Cabernet Sauvignon
Dominio Basconcillos,Viña Magna Reserva 2016,2016,"4,5",32,España / Castilla y León / Ribera del Duero,"35,88",Vino tinto,100 % de Tempranillo
Marqués de la Concordia,Crianza Rioja 2015,2015,"3,7",780,España / Rioja,"6,47",Vino tinto,100 % de Tempranillo
Avancia,Cuvée de O Godello 2019,2019,"3,9",186,España / Galicia / Valdeorras,"15,95",Vino blanco,100 % de Godello
Bodegas Virgen de Galir,Maruxa Godello 2020,2020,"3,8",296,España / Galicia / Valdeorras,"8,99",Vino blanco,100 % de Godello
Obalo,Joven Rioja 2012,2012,"3,3",94,España / Rioja,"7,40",Vino tinto,100 % de Tempranillo
Tritium,Las Garnacha de Tritium 2019,2019,"4,0",48,España / Rioja,"9,72",Vino tinto,Garnacha
Artadi,Viña El Pison 2007,2007,"4,4",157,España / Vino de España,390,Vino de España,100 % de Tempranillo
Amézola de la Mora,Viña Amézola Crianza 2016,2016,"3,6",292,España / Rioja,"6,98",Vino tinto,"85 % de Tempranillo, 10 % de Mazuelo, 5 % de Graciano"
Parés Baltà,Marta De Baltà Syrah 2014,2014,"4,2",50,España / Cataluña / Penedès,"51,95",Vino tinto,Shiraz/Syrah
Clos Mogador,Nelin Priorat 2016,2016,"4,3",325,España / Cataluña / Priorato,"44,50",Vino blanco,100 % de Garnacha Blanca
Cuatro Rayas,Vendimia Nocturna Verdejo 2021,2021,"3,7",146,España / Castilla y León / Rueda,"5,90",Vino blanco,Verdejo
Izadi,Larrosa Blanc 2019,2019,"3,7",78,España / Rioja,"7,50",Vino blanco,100 % de Garnacha Blanca
De Moya,Tibó Blanco 2019,2019,"3,9",151,España / Valencia,"6,50",Vino blanco,Moscatel
Diez Caballero,Victoria 2012,2012,"4,1",54,España / Rioja,"17,45",Vino tinto,100 % de Tempranillo
El Sacramento,Tinto 2013,2013,"4,2",64,España / Rioja,"39,95",Vino tinto,Tempranillo
Bodegas Mas Alta,Cirerets 2018,2018,"4,4",260,España / Cataluña / Priorato,"40,30",Vino tinto,100 % de Cariñena
Bodega Monasterio de Corias,Escolinas Albarín Blanco 2019,2019,"4,1",25,España / Asturias / Cangas,"19,60",Vino blanco,Albarin Blanco
Palacios Remondo,Propiedad Rioja 2017,2017,"4,2",581,España / Rioja,"25,90",Vino tinto,100 % de Garnacha
Matarromera,Ribera del Duero Prestigio Pago de las Solanas 2001,2001,"4,6",147,España / Castilla y León / Ribera del Duero,"219,25",Vino tinto,Tempranillo
Mas Foraster,Josep Foraster Trepat 2021,2021,"3,7",59,España / Cataluña / Conca de Barberà,"13,45",Vino tinto,Trepat
Ca N'Estella,Clot Dels Oms Blanco 2020,2020,"3,6",42,España / Cataluña / Penedès,"6,80",Vino blanco,"Chardonnay, Malvasia"
Obalo,Joven Rioja 2016,2016,"3,8",163,España / Rioja,"15,50",Vino tinto,100 % de Tempranillo
Legaris,Ribera del Duero Crianza 2019,2019,"3,9",158,España / Castilla y León / Ribera del Duero,"15,90",Vino tinto,"90 % de Tempranillo, 10 % de Cabernet Sauvignon"
Bermejo,Diego Seco 2018,2018,"3,9",41,España / Islas Canarias / Lanzarote,"19,50",Vino blanco,Vijiriega
Troç d'En Ros,La Bèstia Blanca 2016,2016,"4,2",30,España / Cataluña / Empordà,"20,81",Vino blanco,Xarel-lo
Valdespino,Tres Cortados Medium Dry N.V.,7251,"3,8",28,España / Andalucía / Jerez-Xérès-Sherry,"6,68",Vino fortificado,"Palomino, Pedro Ximenez"
Territorio Luthier,Lara O 2015,2015,"4,1",83,España / Castilla y León / Ribera del Duero,14,Vino tinto,100 % de Tempranillo
Celler Piñol,L'Avi Arrufi 2016,2016,"3,9",79,Terra Alta,"18,60",Vino tinto,100 % de Garnacha Blanca
Vins Miquel Gelabert,Torrent Negre 2014,2014,"4,2",37,España / Islas Baleares / Mallorca / Plà i Llevant,"20,06",Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot, Shiraz/Syrah"
Muga,Torre Muga 2005,2005,"4,3",476,España / Rioja,65,Vino tinto,100 % de Tempranillo
J. Fernando,Verdejo 2020,2020,"3,6",112,España / Castilla y León / Rueda,"6,50",Vino blanco,Verdejo
Pazos de Lusco,Lusco Albariño 2019,2019,"3,9",188,España / Galicia / Rías Baixas,"16,27",Vino blanco,100 % de Albariño
Amor Per La Terra,El Torrent de la Bruixa 2019,2019,"3,8",28,España / Cataluña / Empordà,"32,68",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Equipo Navazos,La Bota de Manzanilla 93 Navazos N.V.,7280,"3,9",83,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,"26,50",Vino fortificado,100 % de Palomino
Familia Torres,Atrium Chardonnay 2020,2020,"3,6",74,España / Cataluña / Penedès,"8,95",Vino blanco,100 % de Chardonnay
Finca Los Aljibes,Red 2017,2017,"3,6",63,España / Castilla,"12,50",Vino tinto,"Cabernet Franc, Merlot, Cabernet Sauvignon"
Espelt,Mareny 2020,2020,"3,8",86,España / Cataluña / Empordà,"7,35",Vino blanco,"Sauvignon Blanc, Garnacha Blanca"
Fernando de Castilla,Classic Dry Amontillado Sherry N.V.,3644,"3,7",177,España / Andalucía / Jerez-Xérès-Sherry,"15,99",Vino fortificado,Palomino
Viña Bujanda,Rioja Crianza 2017,2017,"3,6",403,España / Rioja,"6,35",Vino tinto,100 % de Tempranillo
Pardevalles,Gamonal 2018,2018,"3,9",65,España / Castilla y León / Tierra de León,"12,05",Vino tinto,Prieto Picudo
Bodegas Cosme Palacio,Glorioso Rioja Crianza 2016,2016,"3,7",1073,España / Rioja,"11,39",Vino tinto,100 % de Tempranillo
Pradorey,Adaro 2017,2017,"4,2",457,España / Castilla y León / Ribera del Duero,"20,95",Vino tinto,100 % de Tempranillo
Bodega Sommos,Varietales Tinto 2019,2019,"3,9",283,España / Aragón / Somontano,"8,30",Vino tinto,"45 % de Tempranillo, 35 % de Merlot, 20 % de Shiraz/Syrah"
Castillo Perelada,Finca La Garriga 2016,2016,"4,1",204,España / Cataluña / Empordà,"15,50",Vino tinto,100 % de Samsó
Carlos Moro,Finca Valdehierro Tempranillo 16 Meses Barrica 2014,2014,"4,0",71,España / Castilla y León / Cigales,"26,80",Vino tinto,100 % de Tempranillo
Ysios,Finca Las Naves 2016,2016,"4,6",67,España / Rioja,149,Vino tinto,Tempranillo
Diez Caballero,Reserva Tempranillo 2012,2012,"3,9",263,España / Rioja,"9,90",Vino tinto,100 % de Tempranillo
Coma d'En Bonet,Prohom Experientia Negre 2018,2018,"3,9",161,España / Cataluña / Terra Alta,"10,50",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha"
Terroir Al Límit Soc. Lda,Torroja 2017,2017,"3,9",594,España / Cataluña / Priorato,"30,31",Vino tinto,"50 % de Cariñena, 50 % de Garnacha"
Familia Torres,Gran Sangre de Toro Reserva 2010,2010,"3,6",2414,España / Cataluña,"11,83",Vino tinto,"Garnacha Tinta, Shiraz/Syrah, Cariñena"
Joan d'Anguera,Finca l'Argatà 2018,2018,"3,9",48,España / Cataluña / Tarragona / Montsant,"23,55",Vino tinto,100 % de Garnacha
Bodegas Mauro,Godello Blanco 2020,2020,"4,2",82,España / Castilla y León / Bierzo,"40,70",Vino blanco,100 % de Godello
Bodegas El Paraguas,La Sombrilla 2016,2016,"4,1",62,España / Galicia / Ribeiro,"34,50",Vino blanco,"Godello, Albariño, Treixadura"
Finca Villacreces,Ribera del Duero 2015,2015,"3,9",1070,España / Castilla y León / Ribera del Duero,"24,95",Vino tinto,"86 % de Tinto Fino, 10 % de Cabernet Sauvignon, 4 % de Merlot"
Muga,Torre Muga 2016,2016,"4,5",1003,España / Rioja,65,Vino tinto,100 % de Tempranillo
Fos,Blanco 2016,2016,"3,8",31,España / Rioja,"8,50",Vino blanco,Viura
Pagos de Aráiz,Joven 2020,2020,"3,3",46,España / Navarra,"3,50",Vino tinto,"Tempranillo, Garnacha"
Oliver Conti,Indispensable Blanc 2020,2020,"3,6",149,España / Cataluña / Empordà,"5,90",Vino blanco,100 % de Garnacha Blanca
Albet i Noya,Efecte Classic Penedès Brut Reserva 2018,2018,"3,9",74,España / Cataluña / Penedès,"12,20",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Martinez Alesanco,Reserva 2016,2016,"3,7",137,España / Rioja,"13,90",Vino tinto,"Tempranillo, Garnacha"
Pago de Cirsus,Selección de Familia 2017,2017,"3,9",27,España / Navarra,"18,50",Vino tinto,"Shiraz/Syrah, Tempranillo"
Casa Rojo,La Gabacha Sauvignon Blanc 2020,2020,"3,8",254,España / Castilla y León / Rueda,"8,25",Vino blanco,100 % de Sauvignon Blanc
Clos Figueras,Serras del Priorat 2019,2019,"4,1",192,España / Cataluña / Priorato,"18,95",Vino tinto,100 % de Cariñena
Can Sumoi,La Rosa 2019,2019,"3,6",270,España / Cataluña / Penedès,"11,65",Vino rosado,"50 % de Sumoll, 30 % de Parellada, 20 % de Xarel-lo"
Marqués de Riscal,Rioja Reserva 2002,2002,"4,0",457,España / Rioja,33,Vino tinto,Tempranillo
Sierra Cantabria,Rosado 2019,2019,"3,8",43,España / Rioja,"6,03",Vino rosado,100 % de Tempranillo
Muga,Prado Enea Gran Reserva 2009,2009,"4,3",2942,España / Rioja,"58,68",Vino tinto,100 % de Tempranillo
Altos Ibéricos,Crianza 2018,2018,"3,7",187,España / Rioja,"6,16",Vino tinto,100 % de Tempranillo
Finca Nueva,Reserva 2010,2010,"3,8",110,España / Rioja,"17,70",Vino tinto,100 % de Tempranillo
Familia Torres,Waltraud Riesling 2019,2019,"4,1",274,España / Cataluña / Penedès,"17,99",Vino blanco,100 % de Riesling
Cal Grau,La Petite Agnès 2015,2015,"3,7",711,España / Cataluña / Priorato,"10,85",Vino tinto,"Carignan, Grenache"
Adamá Wines,Tinto 2010,2010,"4,5",82,España / Castilla y León / Ribera del Duero,35,Vino tinto,Tempranillo
Aroa,Le Naturel Red 2020,2020,"3,8",1103,España / Navarra,"8,30",Vino tinto,100 % de Garnacha
Bodegas Cosme Palacio,Cosme Palacio Crianza Viñedos en Altitud 2017,2017,"3,9",445,España / Rioja,"14,50",Vino tinto,100 % de Tempranillo
Terras Gauda,Abadía de San Campio 2019,2019,"4,0",2434,España / Galicia / Rías Baixas,"12,49",Vino blanco,100 % de Albariño
Abadal,3.9 2016,2016,"4,2",452,España / Cataluña / Pla de Bages,"56,55",Vino tinto,100 % de Cabernet Sauvignon
Raúl Pérez,Ultreia Saint Jacques Mencía 2019,2019,"3,9",870,España / Castilla y León / Bierzo,"11,15",Vino tinto,100 % de Mencia
Viña Meín,Tinto 2018,2018,"3,8",71,España / Galicia / Ribeiro,"22,30",Vino tinto,"Lado, Godello, Albariño, Treixadura, Torrontés"
Rafael Palacios,As Sortes Val do Bibei Godello 2019,2019,"4,4",373,España / Galicia / Valdeorras,149,Vino blanco,100 % de Godello
Astrales,Albariño 2020,2020,"3,9",35,España / Galicia / Rías Baixas,"17,50",Vino blanco,Albariño
Albamar,Albariño 2020,2020,"4,0",858,España / Galicia / Rías Baixas,21,Vino blanco,100 % de Albariño
Gaintza,Getariako Txakolina 2021,2021,"3,8",30,España / País Vasco / Getariako Txakolina,"8,50",Vino blanco,Hondarrabi Zuri
Pago de Los Capellanes,O Luar do Sil Valdeorras Godello Sobre Lias 2017,2017,"4,1",385,España / Galicia / Valdeorras,"19,17",Vino blanco,100 % de Godello
Figuero,Viñas Viejas 2018,2018,"4,3",237,España / Castilla y León / Ribera del Duero,"25,85",Vino tinto,100 % de Tempranillo
Rovellats,Bru de Tardor 2014,2014,"3,4",31,España / Cataluña / Penedès,"11,34",Vino tinto,"Cabernet Sauvignon, Merlot"
Telmo Rodriguez,O Barreiro Gaba do Xil Blanco 2021,2021,"4,1",80,España / Galicia / Valdeorras,"13,30",Vino blanco,Godello
Alcorta,Marques de Villamagna Crianza 2012,2012,"3,7",55,España / Rioja,"10,60",Vino tinto,100 % de Tempranillo
Vinyes Domenech,Boig per Tu 2018,2018,"3,9",150,España / Cataluña / Tarragona / Montsant,"12,64",Vino tinto,100 % de Garnacha
Can Bas,D’Origen P9 Cabernet Sauvignon 2017,2017,"4,0",54,España / Cataluña / Penedès,"16,75",Vino tinto,Cabernet Sauvignon
Bodega Dussart Pedrón,Le Bobal 2019,2019,"3,9",55,España / Valencia,"17,85",Vino tinto,Bobal
Bodegas Garcia de Lara,La Cueva Colora Cencibel 2019,2019,"4,0",31,España / Castilla,"16,50",Vino tinto,Cencibel
Cota 45,UBE de Ubérrima Paganilla 2020,2020,"4,1",41,España / Vino de España,"18,95",Vino de España,Palomino
Carles Andreu,12 @ Trepat 2020,2020,"3,5",34,España / Cataluña / Conca de Barberà,"8,30",Vino tinto,Trepat
Requiem Hispania,Re Minor 2018,2018,"3,5",119,España / Castilla y León / Ribera del Duero,"9,95",Vino tinto,Tempranillo
Bodegas Ximénez-Spínola,Original Exceptional Harvest 2020,2020,"4,2",66,España / Andalucía / Jerez-Xérès-Sherry,"16,50",Vino fortificado,100 % de Pedro Ximenez
Raimat,Pirinenca Tempranillo 2019,2019,"3,6",40,España / Cataluña,"9,35",Vino tinto,Tempranillo
Tridente,Mencia 2014,2014,"3,6",334,España / Castilla y León,"9,20",Vino tinto,100 % de Mencia
Dehesa del Carrizal,Cabernet Sauvignon 2016,2016,"4,1",233,España / Castilla / Dehesa del Carrizal,"14,48",Vino tinto,100 % de Cabernet Sauvignon
Bach,Extrísimo Semi Dulce 2020,2020,"3,5",281,España / Cataluña,"3,85",Vino blanco,"Macabeo, Xarel-lo"
Vinsnus,SiurAlta Gris 2019,2019,"3,7",48,España / Cataluña / Tarragona / Montsant,"28,60",Vino blanco,Grenache Gris
Marqués de Murrieta,Dalmau Rioja 2014,2014,"4,5",660,España / Rioja,"84,95",Vino tinto,100 % de Tempranillo
Mesta,Verdejo 2016,2016,"3,5",929,España / Castilla / Uclés,"3,94",Vino blanco,100 % de Tempranillo
La Vizcaína,Las Gundiñas (Lomas de Valtuille) 2019,2019,"4,0",85,España / Castilla y León / Bierzo,"21,90",Vino tinto,100 % de Mencia
Bodegas Bordoy,Sa Rota Crianza 2016,2016,"3,8",36,España / Islas Baleares / Mallorca / Plà i Llevant,"9,99",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot"
Quinta Sardonia,QS 2014,2014,"4,3",370,España / Castilla y León,"34,50",Vino tinto,100 % de Tinto Fino
Recaredo,Intens Rosat Brut Nature 2018,2018,"4,1",125,España / Cataluña / Penedès,"21,20",Vino espumoso,"Pinot Noir, Monastrell, Garnacha"
Dosterras,Finca Aiguasals 2016,2016,"4,0",46,España / Cataluña / Tarragona / Montsant,"29,90",Vino tinto,Cariñena
Protos,Ecológico Verdejo 2019,2019,"4,1",44,España / Castilla y León / Rueda,"7,58",Vino blanco,100 % de Verdejo
Finca Parera,Fosc 2020,2020,"3,8",74,España / Cataluña / Penedès,"9,90",Vino tinto,"Shiraz/Syrah, Ull de Llebre, Sumoll"
Más Que Vinos,El Señorito de Ercavio 2016,2016,"4,0",63,España / Castilla,"16,95",Más Que Vinos,Tempranillo
Romate,Viva la Pepa Manzanilla N.V.,6966,"3,6",378,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,,Vino fortificado,Palomino
Enrique Mendoza,Finca Xaconero Monastrell 2017,2017,"4,0",665,España / Valencia / Alicante,"11,75",Vino tinto,100 % de Monastrell
Bodegas Martín Códax,Rías Baixas Albariño 2021,2021,"3,9",394,España / Galicia / Rías Baixas,"11,88",Vino blanco,100 % de Albariño
Dominio del Águila,Pícaro Viñas Viejas 2019,2019,"4,1",1506,España / Castilla y León / Ribera del Duero,"24,75",Vino tinto,100 % de Tempranillo
Baigorri,Crianza Tempranillo 2017,2017,"3,9",995,España / Rioja,"13,88",Vino tinto,"90 % de Tempranillo, 10 % de Garnacha"
Ossian,Viñas Viejas Verdejo 2015,2015,"4,2",780,España / Castilla y León,49,Vino blanco,100 % de Verdejo
Cune (CVNE),Gran Reserva 2008,2008,"3,9",1048,España / Rioja,"17,60",Vino tinto,Tempranillo
Acustic Celler,Auditori 2013,2013,"4,2",203,España / Cataluña / Tarragona / Montsant,"43,90",Vino tinto,100 % de Garnacha
José Pariente,Cuvée Especial Verdejo 2018,2018,"4,1",28,España / Castilla y León / Rueda,"25,45",Vino blanco,100 % de Verdejo
I Tant,Garnatxa Negra 2018,2018,"3,6",211,España / Cataluña / Tarragona / Montsant,"9,75",Vino tinto,Grenache
Marqués de Murrieta,Reserva Rioja (Finca Ygay) 1988,1988,"4,6",47,España / Rioja,"113,88",Vino tinto,"Garnacha, Tempranillo, Mazuelo, Graciano"
Agusti Torello Mata,Xic Xarel-lo 2020,2020,"3,6",141,España / Cataluña / Penedès,"6,40",Vino blanco,100 % de Xarel-lo
Alta Alella,Capsigrany Natural Rosé 2016,2016,"4,0",78,España / Cava,"20,60",Vino espumoso,100 % de Xarel-lo
Jané Ventura,Reserva de la Música Brut Nature 2018,2018,"3,7",30,España / Cava,"9,52",Vino espumoso,100 % de Macabeo
Cayetano del Pino,Amontillado N.V.,6987,"4,2",254,España / Andalucía / Jerez-Xérès-Sherry / Jerez Amontillado,,Vino fortificado,Palomino
Enate,Gewürztraminer Dulce 2018,2018,"4,2",37,España / Aragón / Somontano,"12,50",Vino de postre,Gewürztraminer
Remírez de Ganuza,Gran Reserva 2007,2007,"4,5",530,España / Rioja,"113,29",Vino tinto,"Tempranillo, Graciano"
Bodegas Clunia,Syrah 2016,2016,"4,0",204,España / Castilla y León,"12,64",Vino tinto,100 % de Shiraz/Syrah
Maguila,Cachito Mío Toro 2016,2016,"4,1",61,España / Castilla y León / Toro,"16,45",Vino tinto,Tinta de toro
Patrocinio,Zinio Crianza Tempranillo 2015,2015,"3,7",70,España / Rioja / Rioja Alta,"8,66",Vino tinto,100 % de Tempranillo
Familia Torres,Gran Viña Sol Chardonnay 2021,2021,"3,7",66,España / Cataluña / Penedès,"11,16",Vino blanco,"85 % de Chardonnay, 15 % de Parellada"
Loxarel,Mas Cargols Pinot Noir 2008,2008,"3,2",37,España / Cataluña / Penedès,"11,10",Vino tinto,Pinot Noir
Martinet,Clos Martinet 2006,2006,"4,3",210,España / Cataluña / Priorato,"62,40",Vino tinto,100 % de Garnacha
Voché,Crianza 2017,2017,"3,9",139,España / Rioja,"14,95",Vino tinto,100 % de Graciano
Blanco Nieva,Pie Franco Verdejo 2021,2021,"3,9",26,España / Castilla y León / Rueda,"10,78",Vino blanco,100 % de Verdejo
Bodegas Olarra,Añares Crianza Rioja 2019,2019,"3,7",117,España / Rioja,"5,61",Vino tinto,"Tempranillo, Mazuelo, Graciano, Garnacha"
Volver,Rafael Cañizares Sauvignon Blanc 2020,2020,"4,0",26,España / Valencia / Alicante,"7,59",Vino blanco,100 % de Sauvignon Blanc
Jose Antonio García,Aires de Vendimia Godello 2016,2016,"3,9",29,España / Castilla y León / Bierzo,"51,40",Vino blanco,Godello
Lustau,Papirusa Manzanilla (Solera Reserva) N.V.,3611,"3,6",2041,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,"9,45",Vino fortificado,100 % de Palomino
Avgvstvs,Chardonnay 2021,2021,"4,1",53,España / Cataluña / Penedès,"17,69",Vino blanco,100 % de Chardonnay
Señorío de Libano,Solar de Libano Reserva 2014,2014,"3,7",86,España / Rioja,"11,80",Vino tinto,"Tempranillo, Graciano, Garnacha"
Remelluri,Lindes de Remelluri Viñedos de Labastida 2017,2017,"4,0",223,España / Rioja,"14,10",Vino tinto,100 % de Tempranillo
Bodegas Mas Alta,La Creu Alta 2014,2014,"4,5",57,España / Cataluña / Priorato,"87,95",Vino tinto,"Grenache, Carignan"
Destinos Cruzados,As Regadas 2016,2016,"3,8",27,España / Galicia / Rías Baixas,"17,95",Vino tinto,Mencia
Baron de Ley,Rioja Reserva 2015,2015,"3,9",4364,España / Rioja,"10,85",Vino tinto,100 % de Tempranillo
Marqués de Murrieta,Gran Reserva Rioja (Finca Ygay) 2011,2011,"4,3",1142,España / Rioja,"94,95",Vino tinto,100 % de Tempranillo
Más Que Vinos,La Plazuela 2015,2015,"4,3",170,España / Castilla,"38,34",Más Que Vinos,"80 % de Tempranillo, 20 % de Garnacha Tintorera"
Viña Bujanda,Rioja Crianza 2018,2018,"3,7",264,España / Rioja,"5,85",Vino tinto,100 % de Tempranillo
Ladairo,Mencía - Arauxa 2021,2021,"3,7",41,España / Galicia / Monterrei,"7,60",Vino tinto,"Tempranillo, Mencia"
4 Kilos Vinícola,4 Kilos 2012,2012,"4,0",375,España / Islas Baleares / Mallorca,"30,09",Vino tinto,100 % de Callet
Arzuaga,Reserva Ribera del Duero 2018,2018,"4,4",328,España / Castilla y León / Ribera del Duero,"32,15",Vino tinto,100 % de Merlot
Aizpurua.B,Aialle 2019,2019,"4,0",58,España / País Vasco / Getariako Txakolina,"11,95",Vino blanco,Hondarrabi Zuri
Lustau,Península Palo Cortado Sherry (Solera Reserva) N.V.,3615,"3,9",635,España / Andalucía / Jerez-Xérès-Sherry,"14,90",Vino fortificado,100 % de Palomino
