winery,wine,year,rating,num_review,region,price,type,grapes
Karma de Drac,Tinto 2016,2016,"3,2",34,España / Cataluña / Tarragona / Montsant,"8,10",Vino tinto,"Cariñena, Garnacha"
Viña Pedrosa,Reserva 2015,2015,"4,2",379,España / Castilla y León / Ribera del Duero,"33,55",Vino tinto,100 % de Tempranillo
Cune (CVNE),Roble 2018,2018,"3,6",814,España / Castilla y León / Ribera del Duero,"7,34",Vino tinto,100 % de Tinta del Pais
Bodegas Faustino,Tinto 2020,2020,"3,5",72,España / Rioja,"6,20",Vino tinto,"Tempranillo, Sangiovese"
Can Blau,Mas de Can Blau 2011,2011,"4,0",204,España / Cataluña / Tarragona / Montsant,29,Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
Ànima Negra,Quíbia (Falanis) 2018,2018,"3,8",634,España / Islas Baleares / Mallorca,"13,70",Vino blanco,100 % de Callet
Heraclio Alfaro,Finca Estarijo 2016,2016,"4,1",80,España / Rioja,"14,75",Vino tinto,"Garnacha, Tempranillo, Mazuelo, Graciano"
Viña Real,Rioja Reserva 2011,2011,"3,8",932,España / Rioja,"13,95",Vino tinto,100 % de Tempranillo
Eulogio Pomares,O Estranxeiro Tinto 2020,2020,"4,0",46,España / Galicia / Ribeira Sacra,"15,50",Vino tinto,Mencia
Finca Los Aljibes,Red 2016,2016,"3,6",166,España / Castilla,"12,50",Vino tinto,"45 % de Merlot, 35 % de Cabernet Sauvignon, 20 % de Cabernet Franc"
Valtravieso,Ribera del Duero Vendimia Seleccionada VT 2016,2016,"4,1",73,España / Castilla y León / Ribera del Duero,"27,95",Vino tinto,"75 % de Tinto Fino, 15 % de Cabernet Sauvignon, 10 % de Merlot"
Viña Sastre,Acos Ribera del Duero 2007,2007,"4,3",62,España / Castilla y León / Ribera del Duero,"47,10",Vino tinto,Tempranillo
Arroyo,Crianza Tinto 2018,2018,"3,8",144,España / Castilla y León / Ribera del Duero,"9,40",Vino tinto,Tinta del Pais
Perello,Noctàmbul 2018,2018,"3,8",34,España / Cataluña / Empordà,"9,17",Vino tinto,"Merlot, Garnacha"
Marqués de Riscal,Barón de Chirel Rioja Reserva 1994,1994,"4,4",147,España / Rioja,110,Vino tinto,Tempranillo
Cellers Underground,Pura Vida Blanc 2018,2018,"3,9",62,España / Cataluña / Costers del Segre,"10,90",Vino blanco,"Chardonnay, Macabeo"
Altanza,Club Rioja Reserva 2011,2011,"4,1",299,España / Rioja,"17,50",Vino tinto,100 % de Tempranillo
Agro de Bazán,Contrapunto Albariño 2016,2016,"3,7",166,España / Galicia / Rías Baixas,"8,50",Vino blanco,Albariño
Carlos Serres,Rioja Tempranillo 2020,2020,"3,6",207,España / Rioja,"4,51",Vino tinto,100 % de Tempranillo
Honoro Vera,Organic Monastrell 2017,2017,"3,8",1088,España / Murcia / Jumilla,"4,28",Vino tinto,100 % de Mourvedre
Baltasar Gracián,El Politico Garnacha 2016,2016,"3,6",390,España / Aragón / Calatayud,"6,10",Vino tinto,100 % de Garnacha
Valmiñor,Albariño 2021,2021,"4,0",129,España / Galicia / Rías Baixas,"11,90",Vino blanco,100 % de Albariño
Bodegas Faustino,Faustino de Autor Reserva Especial 1994,1994,"4,3",78,España / Rioja,45,Vino tinto,"Graciano, Tempranillo"
Fos,Saltaviñas 2018,2018,"3,8",53,España / Rioja / Rioja Alavesa,"11,90",Vino tinto,100 % de Tempranillo
Dominio de Atauta,Llanos del Almendro Ribera del Duero 2009,2009,"4,3",255,España / Castilla y León / Ribera del Duero,95,Vino tinto,100 % de Tempranillo
R. López de Heredia,Viña Tondonia Reserva 1973,1973,"4,2",60,España / Rioja,"35,90",Vino tinto,Mazuelo
Martinet,Clos Martinet 2008,2008,"4,4",221,España / Cataluña / Priorato,"62,40",Vino tinto,100 % de Garnacha
Enrique Mendoza,Cabernet Sauvignon - Monastrell Alicante Crianza 2017,2017,"3,8",301,España / Valencia / Alicante,"8,75",Vino tinto,"Cabernet Sauvignon, Monastrell"
Bodegas Valdemar,Conde de Valdemar Gran Reserva 2003,2003,"3,7",38,España / Rioja,"18,92",Vino tinto,"Tempranillo, Mazuelo, Graciano"
Bodegas Valdemar,Conde de Valdemar Rosado 2019,2019,"3,5",94,España / Rioja,"5,75",Vino rosado,100 % de Garnacha
Muga,Aro 2016,2016,"4,5",237,España / Rioja,"226,52",Vino tinto,"70 % de Tempranillo, 30 % de Graciano"
Dominio del Águila,Canta la Perdiz 2014,2014,"4,5",89,España / Castilla y León / Ribera del Duero,295,Vino tinto,"Bobal, Cariñena, Bruñal, Tempranillo"
Altos de Rioja,Altos R Tempranillo 2019,2019,"3,5",28,España / Rioja,"6,95",Vino tinto,100 % de Tempranillo
Dominio del Bendito,Las Sabias 2014,2014,"4,2",255,España / Castilla y León / Toro,"23,85",Vino tinto,100 % de Tempranillo
Leda,Mas de Leda 2013,2013,"3,7",328,España / Castilla y León,"12,90",Vino tinto,100 % de Tempranillo
Martinet,Camí Pesseroles 2014,2014,"4,5",79,España / Cataluña / Priorato,"75,50",Vino tinto,"70 % de Garnacha, 30 % de Cariñena"
Can Sumoi,Xarel-Lo 2019,2019,"3,9",428,España / Cataluña / Penedès,"12,20",Vino blanco,100 % de Xarel-lo
Bodega Numanthia,Termanthia 2000,2000,"4,4",27,España / Castilla y León / Toro,214,Vino tinto,Tinta de toro
Vega Sicilia,Valbuena 5º 1985,1985,"4,6",148,España / Castilla y León / Ribera del Duero,285,Vino tinto,"Merlot, Tinto Fino"
Bodega Elias Mora,Toro Crianza 2017,2017,"4,0",280,España / Castilla y León / Toro,"13,53",Vino tinto,100 % de Tinta de toro
Fernández de Piérola,Blanco 2014,2014,"3,6",54,España / Rioja,"6,50",Vino blanco,100 % de Viura
Cantalapiedra Viticultores,Majuelo del Chiviritero La Seca 2018,2018,"4,2",132,España / Castilla y León / Rueda,"18,50",Vino blanco,100 % de Verdejo
La Comarcal,Delmoro 2021,2021,"3,8",36,España / Valencia,"8,60",Vino tinto,Grenache
Dominio de la Vega,Cava Brut Expression Reserva 2019,2019,"4,2",29,España / Cava,"7,80",Vino espumoso,Macabeo
Familia Torres,Fransola 2020,2020,"4,2",177,España / Cataluña / Penedès,"25,25",Vino blanco,100 % de Sauvignon Blanc
Bodegas San Román,Tinto 2016,2016,"4,3",1798,España / Castilla y León / Toro,"29,95",Vino tinto,100 % de Tinta de toro
Jiménez-Landi,Cantos del Diablo 2014,2014,"3,3",35,España / Castilla / Méntrida,"79,50",Vino tinto,100 % de Garnacha
Gomez de Segura,Crianza 2018,2018,"3,6",36,España / Rioja,"5,95",Vino tinto,Tempranillo
Bodegas Faustino,Faustino & Eneko,5880,"4,1",239,España / Rioja,69,Vino tinto,Tempranillo
Celler de Capçanes,Vermut de Capçanes N.V.,6309,"3,9",42,España / Cataluña / Tarragona / Montsant,"8,95",Vino fortificado,"Macabeo, Garnacha Blanca"
Viñedos de Páganos,El Puntido 2005,2005,"4,2",384,España / Rioja,"34,41",Vino tinto,100 % de Tempranillo
Remelluri,Rioja Reserva 2009,2009,"4,0",4722,España / Rioja,"27,50",Vino tinto,"Garnacha, Tempranillo, Graciano"
Izadi,Blanco 2019,2019,"3,7",215,España / Rioja,"10,26",Vino blanco,"Maturana Blanca, Garnacha Blanca, Malvasia, Viura"
Pradorey,Adaro 2018,2018,"4,2",517,España / Castilla y León / Ribera del Duero,"20,95",Vino tinto,100 % de Tempranillo
Can Axartell,Terrum 2016,2016,"4,0",203,España / Islas Baleares / Mallorca,"24,90",Vino tinto,100 % de Callet
EGO,Goru Organic 2020,2020,"3,7",65,España / Murcia / Jumilla,"6,95",Vino tinto,100 % de Monastrell
Cap de Barbaria,Tinto 2015,2015,"4,2",48,España / Islas Baleares / Formentera,36,Vino tinto,"Merlot, Cabernet Sauvignon, Monastrell"
Sant Josep,Llàgrimes de Tardor Garnatxa Blanca 2018,2018,"4,0",91,España / Cataluña / Terra Alta,"9,95",Vino blanco,Garnacha Blanca
Castell d'Encus,Taleia 2018,2018,"4,1",206,España / Cataluña / Costers del Segre,"22,90",Vino blanco,100 % de Sauvignon Blanc
Celler Piñol,Raig de Raïm Negre 2019,2019,"3,4",58,España / Cataluña / Terra Alta,"6,46",Vino tinto,"75 % de Garnacha, 15 % de Cariñena, 10 % de Shiraz/Syrah"
Telmo Rodriguez,Gazur 2019,2019,"3,6",267,España / Castilla y León / Ribera del Duero,"9,75",Vino tinto,100 % de Tinto Fino
Rigau Ros,Gran Reserva 2015,2015,"3,5",33,España / Cataluña / Empordà,"8,65",Vino tinto,"Cabernet Sauvignon, Grenache, Merlot"
Alcorta,Crianza Tempranillo 2007,2007,"3,2",108,España / Rioja,"5,90",Vino tinto,Tempranillo
La Caña,Albarino 2016,2016,"3,9",1195,España / Galicia / Rías Baixas,"14,65",Vino blanco,100 % de Albariño
Celler del Roure,Les Alcusses 2018,2018,"3,6",74,España / Valencia,"9,90",Vino tinto,"50 % de Monastrell, 10 % de Shiraz/Syrah, 10 % de Cabernet Sauvignon, 10 % de Merlot, 10 % de Petit Verdot, 10 % de Garnacha"
Nivarius,Finca la Nevera 2016,2016,"4,1",84,España / Rioja,"22,50",Vino blanco,100 % de Maturana Blanca
Tridente,Rejón Tempranillo 2017,2017,"4,4",87,España / Castilla y León,"34,90",Vino tinto,100 % de Tempranillo
Les Vins Bonhomme,El Bonhomme Tinto 2012,2012,"3,6",106,España / Valencia,"6,50",Vino tinto,"Cabernet Sauvignon, Monastrell"
Lagar de Cervera,Albariño 2021,2021,"4,0",452,España / Galicia / Rías Baixas,"10,90",Vino blanco,100 % de Albariño
César Florido,Cruz del Mar Oloroso N.V.,5029,"3,9",83,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,"12,50",Vino fortificado,100 % de Palomino
Viña Zorzal,Garnacha Blanca 2019,2019,"3,6",69,España / Navarra,"7,50",Vino blanco,100 % de Garnacha Blanca
Pagos de Quintana,Roble 2018,2018,"3,5",126,España / Castilla y León / Ribera del Duero,"6,85",Vino tinto,Tinto Fino
Ignios Orígenes,Vendimia Seleccionada Listán Negro 2017,2017,"4,0",62,España / Islas Canarias / Ycoden-Daute-Isora,"26,95",Vino tinto,100 % de Listan Negro
Albamar,Albariño 2021,2021,"4,0",206,España / Galicia / Rías Baixas,"13,95",Vino blanco,100 % de Albariño
Bodegas Lixar,Reserva 2010,2010,"3,4",27,España / Rioja,"4,50",Vino tinto,Tempranillo
Batlliu de Sort,Biu Negre 2020,2020,"4,0",40,España / Cataluña / Costers del Segre,"14,95",Vino tinto,100 % de Pinot Noir
Hispano Suizas,Impromptu Sauvignon Blanc 2020,2020,"3,8",28,España / Valencia / Utiel-Requena,"20,95",Vino blanco,100 % de Sauvignon Blanc
Ànima Negra,Àn 2019,2019,"4,3",87,España / Islas Baleares / Mallorca,"38,25",Vino tinto,100 % de Callet
Campillo,57 Gran Reserva 2013,2013,"4,1",37,España / Rioja,29,Vino tinto,"80 % de Tempranillo, 20 % de Graciano"
Bodegas Príncipe de Viana,Campo Nuevo Navarra 2020,2020,"2,9",30,España / Navarra,"2,73",Vino tinto,Tempranillo
Torelló,Pal.Lid Brut Reserva Rosé 2015,2015,"3,2",25,España / Cava,"14,95",Vino espumoso,Pinot Noir
Lan,Gran Reserva Rioja 2015,2015,"4,1",121,España / Rioja,"17,45",Vino tinto,"96 % de Tempranillo, 4 % de Mazuelo"
Castaño,Solanera Viñas Viejas 2015,2015,"3,7",2384,España / Murcia / Yecla,"11,13",Vino tinto,"65 % de Monastrell, 20 % de Cabernet Sauvignon, 15 % de Garnacha Tintorera"
Habla,de La Tierra 2019,2019,"3,7",604,España / Extremadura,"5,75",Vino tinto,100 % de Tempranillo
Bodegas Roda,Roda I Reserva Rioja 2000,2000,"4,3",141,España / Rioja,97,Vino tinto,"Tempranillo, Graciano"
Gómez Cruzado,Cerro Las Cuevas Selección Terroir 2015,2015,"4,2",223,España / Rioja,"90,35",Vino tinto,"95 % de Tempranillo, 5 % de Graciano"
Particular,Garnacha 2017,2017,"3,5",262,España / Aragón / Cariñena,"4,80",Vino tinto,Garnacha
AT Roca,Costers de Vinya 2021,2021,"3,5",29,España / Cataluña / Penedès,"9,75",Vino blanco,Macabeo
Ostras Pedrin,Verdosilla 2019,2019,"3,4",53,España / Valencia,"10,49",Vino blanco,Merseguera
Mas d'en Blei,Clos Martina 2010,2010,"3,7",93,España / Cataluña / Priorato,"15,25",Vino blanco,"Garnacha Blanca, Pedro Ximenez"
Ordóñez,Zerrán Tinto 2014,2014,"3,7",692,España / Cataluña / Tarragona / Montsant,"11,85",Vino tinto,"50 % de Grenache, 40 % de Carignan, 10 % de Shiraz/Syrah"
Sacristia AB,Manzanilla Segunda Saca N.V.,4130,"4,1",471,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,,Vino fortificado,100 % de Palomino
Bodega Badiola,Laderas Tempranillo 2018,2018,"3,8",358,España / Rioja / Rioja Alavesa,"7,90",Vino tinto,Tempranillo
Barbadillo,Arboledilla Poniente Manzanilla en Rama N.V.,4334,"4,0",181,España / Andalucía / Jerez-Xérès-Sherry,"12,20",Vino fortificado,Palomino
Borsao Bodegas,Bole 2014,2014,"3,6",517,España / Aragón / Campo de Borja,"5,50",Vino tinto,"Shiraz/Syrah, Garnacha"
Terras Gauda,Terras Gauda O Rosal Etiqueta Negra (Black Label) 2020,2020,"4,0",48,España / Galicia / Rías Baixas,"26,70",Vino blanco,"70 % de Albariño, 22 % de Caiño Blanco, 8 % de Loureiro"
Bodegas Cosme Palacio,Cosme Palacio Reserva Viñedos Viejos 2015,2015,"4,1",64,España / Rioja,"22,40",Vino tinto,100 % de Tempranillo
Bodegas Valdemar,Conde de Valdemar Rosado 2020,2020,"3,5",70,España / Rioja,"5,90",Vino rosado,"75 % de Garnacha, 25 % de Mazuelo"
Matarromera,Melior Verdejo 2019,2019,"3,4",81,España / Castilla y León / Rueda,"3,75",Vino blanco,100 % de Verdejo
Destinos Cruzados,Pousada 2019,2019,"4,0",91,España / Galicia / Rías Baixas,"23,50",Vino blanco,"Treixadura, Albariño"
Juan Manuel Burgos,Avan Los Cantillos 2016,2016,"4,0",29,España / Castilla y León / Ribera del Duero,"21,94",Vino tinto,Tinta del Pais
Madai,Mencia Sobre Lias 2018,2018,"4,0",28,España / Castilla y León / Bierzo,"14,60",Vino tinto,100 % de Mencia
Codorníu,Ecologica Cava Brut N.V.,4545,"3,3",2404,España / Cava,"7,99",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Viña Pedrosa,Gran Reserva 2012,2012,"4,1",210,España / Castilla y León / Ribera del Duero,"54,50",Vino tinto,"90 % de Tinta del Pais, 10 % de Cabernet Sauvignon"
Bodega Sommos,Merlot - Cabernet Roble 2020,2020,"3,7",330,España / Aragón / Somontano,"5,30",Vino tinto,"Cabernet Sauvignon, Merlot"
R. López de Heredia,Viña Tondonia Reserva 1964,1964,"4,3",105,España / Rioja,"35,90",Vino tinto,Mazuelo
Marqués de Griñon,Petit Verdot 2018,2018,"4,1",101,España / Castilla / Dominio de Valdepusa,"21,75",Vino tinto,100 % de Chenin Blanc
Celler del Roure,Safrà 2020,2020,"3,6",118,España / Valencia,"12,90",Vino tinto,"Mandón, Garnacha Tintorera, Monastrell"
Beronia,Rioja Reserva 2007,2007,"3,9",794,España / Rioja,"12,25",Vino tinto,Tempranillo
Scala Dei,Cartoixa Priorat 2018,2018,"3,8",424,España / Cataluña / Priorato,"37,99",Vino tinto,"Cariñena, Garnacha"
Viña Sanzo,Viñas Viejas Verdejo 2020,2020,"3,8",54,España / Castilla y León / Rueda,"6,93",Vino blanco,100 % de Verdejo
Oliver Viticultors,Cava Sadurní Oliver Reserva Brut Nature 2017,2017,"3,9",36,España / Cataluña,"9,68",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Jeromin,Purificación Crianza 2015,2015,"3,4",40,España / Castilla y León,"11,95",Vino tinto,Grenache
Comando G,La Bruja de Rozas 2020,2020,"3,9",288,España / Madrid,"21,99",Vino tinto,100 % de Garnacha
Vins Miquel Gelabert,Torrent Negre 2013,2013,"4,1",49,España / Islas Baleares / Mallorca / Plà i Llevant,"54,09",Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot, Shiraz/Syrah"
Viñas del Vero,Colección Pago El Ariño Merlot Somontano 2004,2004,"3,3",28,España / Aragón / Somontano,"11,45",Vino tinto,Merlot
Castillo de Monjardin,Deyo Merlot de Autor 2015,2015,"3,7",122,España / Navarra,"9,85",Vino tinto,Merlot
Valdubon,Ribera del Duero Reserva Tinto 2017,2017,"4,1",86,España / Castilla y León / Ribera del Duero,"23,90",Vino tinto,Tempranillo
Baigorri,Rioja Rosado 2021,2021,"3,6",28,España / Rioja,"7,10",Vino rosado,"55 % de Viura, 25 % de Tempranillo, 20 % de Garnacha"
Juan Pinero,Cream N.V.,7355,"4,2",370,España / Andalucía / Jerez-Xérès-Sherry,"21,80",Vino fortificado,Pedro Ximenez
El Grifo,Listán Negro 2018,2018,"3,5",170,España / Islas Canarias / Lanzarote,12,Vino tinto,100 % de Listan Negro
Montecillo,Rioja Crianza 2001,2001,"3,4",49,España / Rioja,"7,95",Vino tinto,"Graciano, Garnacha, Tempranillo"
Jordi Miró,Garnatxa Blanca 2019,2019,"3,6",50,España / Cataluña / Terra Alta,"7,50",Vino blanco,Garnacha Blanca
Bodega Tesalia,Arcos de la Frontera 2017,2017,"4,3",387,España / Andalucía,"25,46",Vino tinto,"65 % de Petit Verdot, 25 % de Shiraz/Syrah, 5 % de Cabernet Sauvignon, 5 % de Tintilla de Rota"
Remelluri,Rioja Reserva 2010,2010,"4,1",4681,España / Rioja,"50,64",Vino tinto,100 % de Tempranillo
Fefiñanes,Albariño de Fefiñanes III Año 2016,2016,"4,2",182,España / Galicia / Rías Baixas,"31,85",Vino blanco,100 % de Albariño
Attis,Sitta Finca El Molinero 2016,2016,"3,9",40,España / Galicia / Rías Baixas,"32,45",Vino tinto,Pinot Noir
Bodegas Olarra,Añares Crianza Rioja 2011,2011,"3,3",479,España / Rioja,"6,90",Vino tinto,"Tempranillo, Mazuelo, Graciano, Garnacha"
Marta Mate,Viñas del lago 2018,2018,"3,9",94,España / Castilla y León / Ribera del Duero,"14,50",Vino tinto,"88 % de Tempranillo, 7 % de Garnacha, 5 % de Albillo"
Bodegas Monte La Reina,Castillo de Monte la Reina Cuvée Privée 2015,2015,"4,3",99,España / Castilla y León / Toro,"20,80",Vino tinto,Tinta de toro
El Coto,Coto de Imaz Rioja Selección Viñedos Reserva 2017,2017,"4,0",117,España / Rioja,"13,75",Vino tinto,"Tempranillo, Graciano"
Fuentespina,Crianza 2016,2016,"3,7",71,España / Castilla y León / Ribera del Duero,"10,50",Vino tinto,Tempranillo
Artífice,Vidueños Blanco 2016,2016,"3,8",54,España / Islas Canarias / Ycoden-Daute-Isora,"55,40",Vino blanco,"Palomino, Albillo, Marmajuelo"
Rolland & Galarreta 'R&G',Tempranillo - Merlot 2018,2018,"3,8",112,España / Castilla y León / Ribera del Duero,"16,95",Vino tinto,"Merlot, Tempranillo"
Beronia,Rioja Gran Reserva 1978,1978,"4,2",47,España / Rioja,"20,50",Vino tinto,Tempranillo
Can Ràfols dels Caus,Caus Lubis 1999,1999,"4,3",54,España / Cataluña / Penedès,"54,43",Vino tinto,Merlot
Finca Antigua,Clavis Viñedo Pico Garbanzo 2010,2010,"3,6",51,España / Castilla / La Mancha,"33,25",Vino tinto,"Cabernet Sauvignon, Tempranillo, Mazuelo, Garnacha"
Atlántida,Blanco 2019,2019,"4,3",60,España / Andalucía / Cádiz,"23,60",Vino blanco,Vijiriega
Escoda-Sanahuja,Nas del Gegant Rosado 2020,2020,"4,0",27,España / Cataluña / Conca de Barberà,"16,25",Vino rosado,"Merlot, Cabernet Franc, Grenache"
Bodegas Aragonesas,Coto de Hayas Chardonnay 2020,2020,"3,2",50,España / Aragón / Campo de Borja,"4,40",Vino blanco,Chardonnay
Roger Goulart,Cava Reserva Brut Nature 2017,2017,"4,0",93,España / Cava,"10,04",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Albet i Noya,Martí Reserva Penedès 2011,2011,"4,2",153,España / Cataluña / Penedès,"35,15",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Garnacha"
Tempore,Generación 76 Tempranillo 2019,2019,"3,8",299,España / Aragón / Bajo Aragón,"10,50",Vino tinto,100 % de Tempranillo
Lustau,Jarana Fino Sherry (Very Dry) N.V.,3612,"3,3",1133,España / Andalucía / Jerez-Xérès-Sherry / Jerez Fino,"9,89",Vino fortificado,100 % de Palomino
Parés Baltà,Electio Xarel-lo 2020,2020,"4,2",28,España / Cataluña / Penedès,"30,75",Vino blanco,Xarel-lo
Barcolobo,La Rinconada 2018,2018,"3,8",194,España / Castilla y León,"8,95",Vino tinto,100 % de Tempranillo
Sierra Salinas,Salinas 1237 2012,2012,"4,5",84,España / Valencia / Alicante,"53,50",Vino tinto,"Cabernet Sauvignon, Monastrell"
Fernández de Piérola,Crianza 2011,2011,"3,6",468,España / Rioja,"10,50",Vino tinto,100 % de Tempranillo
Mesquida Mora,Trispol 2019,2019,"3,9",42,España / Islas Baleares / Mallorca / Plà i Llevant,"18,75",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Callet"
Joaquín Rebolledo,Valdeorras Mencia 2012,2012,"3,5",221,España / Galicia / Valdeorras,"7,20",Vino tinto,100 % de Mencia
Convento Oreja,Roble 2019,2019,"3,8",560,España / Castilla y León / Ribera del Duero,"8,60",Vino tinto,Tempranillo
Bodega Juan Carlos Sancha,Cerro La Isa Blanco 2018,2018,"4,3",39,España / Rioja,"44,90",Vino blanco,"Garnacha Blanca, Malvasia, Torrontés, Viura"
l'Infernal Combier Fischer Gerin,La Colecciòn Fons Clar 2015,2015,"3,9",60,España / Cataluña / Priorato,"30,79",Vino tinto,100 % de Cariñena
Carmelo Rodero,Crianza 2018,2018,"4,2",1162,España / Castilla y León / Ribera del Duero,"19,86",Vino tinto,100 % de Tempranillo
Lustau,Palo Cortado de Jerez Almacenista Vides N.V.,9449,"3,9",256,España / Andalucía / Jerez-Xérès-Sherry / Jerez Palo Cortado,,Vino fortificado,100 % de Palomino
Juvé & Camps,Aurora D'Espiells Rosé 2020,2020,"3,8",48,España / Cataluña / Penedès,"7,12",Vino rosado,"Shiraz/Syrah, Pinot Noir, Xarel-lo"
Espelt,Sauló 2018,2018,"3,3",104,España / Cataluña / Empordà,"7,40",Vino tinto,100 % de Garnacha
Campillo,Reserva Rioja 2010,2010,"3,8",713,España / Rioja,"15,42",Vino tinto,Tempranillo
Cellers Underground,Pura Vida Negre 2018,2018,"4,0",40,España / Cataluña / Costers del Segre,"10,90",Vino tinto,"Shiraz/Syrah, Tempranillo"
Descendientes de J. Palacios,Pétalos 2020,2020,"4,0",533,España / Castilla y León / Bierzo,"14,90",Vino tinto,100 % de Mencia
Peñafiel,Miros de Ribera Reserva 2016,2016,"4,0",26,España / Castilla y León / Ribera del Duero,"29,95",Vino tinto,100 % de Tempranillo
Sandara,Chardonnay & Sake N.V.,1882,"3,6",251,España / Valencia,"3,99",Vino espumoso,Chardonnay
Emilio Moro,Polvorete 2020,2020,"3,8",827,España / Castilla y León / Bierzo,"9,95",Vino blanco,100 % de Godello
Baden Numen,И 2017,2017,"4,0",69,España / Castilla y León / Ribera del Duero,14,Vino tinto,100 % de Tempranillo
Vendrell Olivella,L’Alba al Turó 2018,2018,"4,0",174,España / Cava,"12,60",Vino espumoso,100 % de Macabeo
Ribera del Juá,Crianza 2017,2017,"3,4",105,España / Murcia / Jumilla,"10,90",Vino tinto,"55 % de Monastrell, 25 % de Cabernet Sauvignon, 20 % de Shiraz/Syrah"
Marqués de Murrieta,Dalmau Rioja 2014,2014,"4,5",660,España / Rioja,"84,95",Vino tinto,100 % de Tempranillo
Pedralonga,Albariño Pedralonga 2020,2020,"4,2",103,España / Galicia / Rías Baixas,"18,50",Vino blanco,100 % de Albariño
Perez Barquero,Gran Barquero Pedro Ximenez N.V.,0168,"3,9",838,España / Andalucía / Montilla-Moriles,"18,90",Vino fortificado,100 % de Pedro Ximenez
Bodegas Clunia,Tempranillo 2015,2015,"4,1",110,España / Castilla y León,"14,50",Vino tinto,100 % de Tempranillo
Beronia,Rioja Reserva 1996,1996,"3,7",25,España / Rioja,"12,25",Vino tinto,Tempranillo
Juvé & Camps,Cava Gran Reserva Brut 2014,2014,"4,2",203,España / Cava,"29,60",Vino espumoso,100 % de Macabeo
Bodegas Faustino,I Gran Reserva 1982,1982,"4,3",302,España / Rioja,80,Vino tinto,Tempranillo
Castillo de Cuzcurrita,Cerrado del Castillo Rioja 2016,2016,"4,5",81,España / Rioja,"48,90",Vino tinto,Tempranillo
Pinna Fidelis,Ribera del Duero Roble 2020,2020,"3,8",41,España / Castilla y León / Ribera del Duero,"7,48",Vino tinto,100 % de Tinta del Pais
La Rioja Alta,Viña Arana Gran Reserva 2014,2014,"4,3",1938,España / Rioja,"25,54",Vino tinto,"94 % de Tempranillo, 6 % de Graciano"
Lustau,Papirusa Manzanilla (Solera Reserva) N.V.,3611,"3,6",2041,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,"9,50",Vino fortificado,100 % de Palomino
Celler Xavier Clua,Mas d'en Pol Red 2020,2020,"3,8",28,España / Cataluña / Terra Alta,"8,95",Vino tinto,"Merlot, Shiraz/Syrah, Cabernet Sauvignon, Grenache"
Artadi,Valdegines 2019,2019,"4,4",65,España / Vino de España,40,Vino de España,100 % de Tempranillo
Juvé & Camps,Cava Gran Reserva Brut Nature Reserva de la Familia 2011,2011,"3,9",2566,España / Cava,17,Vino espumoso,"Macabeo, Parellada"
Pere Seda,Reserva 2011,2011,"3,9",182,España / Islas Baleares / Mallorca / Plà i Llevant,"17,89",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Callet"
Tinto Pesquera,Crianza 2010,2010,"3,9",1829,España / Castilla y León / Ribera del Duero,"18,20",Vino tinto,100 % de Tempranillo
Rigau Ros,Blanc Flor 2021,2021,"3,7",34,España / Cataluña / Empordà,"4,34",Vino blanco,"Chardonnay, Sauvignon Blanc, Macabeo"
Viña Ijalba,Graciano 2019,2019,"4,1",75,España / Rioja,"13,95",Vino tinto,100 % de Graciano
Vivanco,Tempranillo - Garnacha Rioja Rosado 2018,2018,"3,7",48,España / Rioja,"6,10",Vino rosado,"75 % de Tempranillo, 20 % de Garnacha, 5 % de Garnacha Blanca"
Celler Cedo Anguera,Clònic 2017,2017,"4,0",90,España / Cataluña / Tarragona / Montsant,"10,30",Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
Zifar,Senda de los Olivos Crianza (Vendimia Seleccionada) 2018,2018,"4,1",61,España / Castilla y León / Ribera del Duero,"11,99",Vino tinto,Tempranillo
Hermanos Lurton,Cuesta Grande Toro 2017,2017,"3,7",52,España / Castilla y León / Toro,"18,42",Vino tinto,Tempranillo
Alfredo Arribas,Trossos Sants 2019,2019,"3,7",29,España / Cataluña / Tarragona / Montsant,"15,89",Vino blanco,100 % de Garnacha Blanca
Viñas del Vero,Chardonnay Somontano 2017,2017,"3,6",622,España / Aragón / Somontano,"8,20",Vino blanco,100 % de Chardonnay
Recaredo,Turó d’en Mota 2006,2006,"4,5",152,España / Cataluña / Penedès,110,Vino espumoso,100 % de Xarel-lo
Mas Oller,Plus 2012,2012,"3,6",71,España / Cataluña,"15,45",Vino tinto,"Grenache, Shiraz/Syrah"
Marqués de Murrieta,Reserva Rioja (Finca Ygay) 1985,1985,"4,2",45,España / Rioja,"113,88",Vino tinto,"Tempranillo, Mazuelo, Graciano, Garnacha"
