winery,wine,year,rating,num_review,region,price,type,grapes
De Moya,María 2017,2017,"4,0",432,España / Valencia,"12,50",Vino tinto,"90 % de Bobal, 10 % de Merlot"
Bodegas Roda,Roda I Reserva Rioja 2018,2018,"4,3",28,España / Rioja,"45,85",Vino tinto,"Tempranillo, Graciano"
Dominio do Bibei,Lalume 2018,2018,"4,0",281,España / Galicia / Ribeiro,"15,74",Vino blanco,100 % de Treixadura
Abadal,Mandó 2018,2018,"3,7",95,España / Cataluña,"14,25",Vino tinto,Mandón
Telmo Rodriguez,Valdeorras Mencia Gaba do Xil 2017,2017,"3,5",313,España / Galicia / Valdeorras,"9,61",Vino tinto,100 % de Mencia
Ramón Bilbao,Lalomba Finca LaLinde 2020,2020,"3,9",95,España / Rioja,"23,75",Vino rosado,Tempranillo
Arrayán,Estela de Arrayán 2010,2010,"4,1",106,España / Castilla / Méntrida,"33,50",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Petit Verdot"
Sentencia,Tinto 2014,2014,"4,2",54,España / Valencia,"30,95",Vino tinto,"Shiraz/Syrah, Bobal, Garnacha"
Guelbenzu,Vierlas 2016,2016,"3,7",46,España / Navarra / Ribera del Queiles,"6,95",Vino tinto,Shiraz/Syrah
Pago de Vallegarcía,Petit Hipperia 2018,2018,"4,1",554,España / Castilla,"15,90",Vino tinto,"39 % de Merlot, 30 % de Cabernet Franc, 15 % de Cabernet Sauvignon, 10 % de Petit Verdot, 6 % de Shiraz/Syrah"
Alemany i Corrió,Pas Curtei 2017,2017,"3,8",126,España / Cataluña / Penedès,"13,21",Vino tinto,100 % de Merlot
Viñedos Hermanos Hernáiz,Finca La Emperatriz Viñedo Singular Tinto 2016,2016,"4,2",290,España / Rioja / Rioja Alta,"33,55",Vino tinto,"70 % de Tempranillo, 28 % de Garnacha, 2 % de Viura"
Enate,Cabernet 2011,2011,"3,9",120,España / Aragón / Somontano,25,Vino tinto,100 % de Cabernet Sauvignon
Naia,Naiades 2018,2018,"4,2",57,España / Castilla y León / Rueda,"19,25",Vino blanco,100 % de Verdejo
Can Blau,Blau 2018,2018,"3,8",1696,España / Cataluña / Tarragona / Montsant,"7,90",Vino tinto,100 % de Mazuelo
Castell d'Encus,Taleia 2017,2017,"4,0",229,España / Cataluña / Costers del Segre,"22,50",Vino blanco,"Sauvignon Blanc, Sémillon"
La Antigua,Clásico Reserva 2010,2010,"3,9",496,España / Rioja,"19,25",Vino tinto,"Tempranillo, Grenache, Graciano"
Bodegas Mas Alta,Artigas Blanco 2014,2014,"3,9",26,España / Cataluña / Priorato,"25,50",Vino blanco,"Grenache Blanc, Macabeo, Pedro Ximenez"
EGO,Goru el Blanco 2019,2019,"3,8",543,España / Murcia / Jumilla,"6,50",Vino blanco,"60 % de Chardonnay, 40 % de Moscatel"
Mar de Frades,Rías Baixas Albariño Atlantico 2018,2018,"4,1",5148,España / Galicia / Rías Baixas,"14,90",Vino blanco,100 % de Albariño
Rovellats,Cava Masia Segle XV Gran Reserva Brut Nature 2010,2010,"4,2",30,España / Cava,28,Vino espumoso,"Macabeo, Xarel-lo, Parellada, Chardonnay"
Pinord,Penedès Crianza Tempranillo Viña Chatel 2016,2016,"3,5",66,España / Cataluña / Penedès,"4,13",Vino tinto,Tempranillo
Pazo Señorans,Albariño 2021,2021,"3,9",80,España / Galicia / Rías Baixas,"12,65",Vino blanco,100 % de Albariño
Bodegas Roda,Sela Rioja 2016,2016,"3,9",1011,España / Rioja,"93,50",Vino tinto,100 % de Tempranillo
Peñafiel,Silencio de Miros Ribera Del Duero 2015,2015,"4,3",268,España / Castilla y León / Ribera del Duero,"42,95",Vino tinto,100 % de Tempranillo
Bodegas Carramimbre,Carramimbre Crianza 2019,2019,"4,0",83,España / Castilla y León / Ribera del Duero,"13,90",Vino tinto,"90 % de Tinta del Pais, 10 % de Cabernet Sauvignon"
Jean Leon,Chardonnay Penedès 3055 2021,2021,"3,8",219,España / Cataluña / Penedès,"11,40",Vino blanco,100 % de Chardonnay
Marqués del Puerto,Crianza 2018,2018,"3,5",39,España / Rioja,"5,44",Vino tinto,"Tempranillo, Mazuelo"
Marqués de Cáceres,Rioja Gran Reserva 2012,2012,"4,1",1882,España / Rioja,"15,42",Vino tinto,100 % de Tempranillo
Bodegas Exopto,Bozeto de Exopto Tinto 2021,2021,"3,7",69,España / Rioja,"8,20",Vino tinto,"60 % de Garnacha, 35 % de Tempranillo, 5 % de Graciano"
Clos Lentiscus,Greco di Subur Blanc de Blancs Brut Nature 2017,2017,"3,9",53,España / Cataluña / Penedès,"13,50",Vino espumoso,100 % de Malvasia
Muchada-Léclapart,Univers 2017,2017,"3,9",154,España / Andalucía / Cádiz,"26,50",Vino blanco,Palomino
Pinord,Chateldon Reserva Cabernet Sauvignon 2012,2012,"3,8",311,España / Cataluña / Penedès,"10,95",Vino tinto,100 % de Cabernet Sauvignon
Barbadillo,Manzanilla Solear en Rama Saca de Primavera N.V.,2583,"4,0",256,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,,Vino fortificado,"Palomino, Moscato"
Bodegas El Sequé,El Sequé 2018,2018,"4,2",281,España / Valencia / Alicante,"20,90",Vino tinto,100 % de Monastrell
Tio Pepe,Fino En Rama N.V.,7529,"3,6",3081,España / Andalucía / Jerez-Xérès-Sherry,"17,28",Vino fortificado,100 % de Palomino
Juvé & Camps,Flor de Xarel.lo d’Espiells Selección Ecológica 2020,2020,"3,8",59,España / Cataluña / Penedès,"9,50",Vino blanco,Xarel-lo
Bodegas Frontaura,Dominio de Valdelacasa Cosecha 2018,2018,"3,8",78,España / Castilla y León / Toro,"9,67",Vino tinto,100 % de Tinta de toro
Vinyes Domenech,Furvus 2017,2017,"4,1",318,España / Cataluña / Tarragona / Montsant,"16,37",Vino tinto,100 % de Garnacha Peluda
7 Magnífics,El Senat del Montsant 2013,2013,"3,8",429,España / Cataluña / Tarragona / Montsant,"11,90",Vino tinto,Grenache
Particular,Garnacha 2020,2020,"3,9",155,España / Aragón / Cariñena,"4,80",Vino tinto,Garnacha
Codorníu,Cava Brut Nature Roger de Flor N.V.,8625,"3,1",1188,España / Cava,"3,63",Vino espumoso,"Xarel-lo, Parellada, Macabeo"
La Veguilla,Roble 2015,2015,"3,7",88,España / Castilla y León / Ribera del Duero,"10,60",Vino tinto,"Cabernet Sauvignon, Tempranillo"
Meritxell Pallejà,Nita Priorat 2017,2017,"3,7",135,España / Cataluña / Priorato,"28,45",Vino tinto,100 % de Garnacha
Familia Torres,Milmanda 2018,2018,"4,1",39,España / Cataluña / Conca de Barberà,"51,70",Vino blanco,100 % de Chardonnay
Volver,Paso a Paso Tempranillo 2011,2011,"3,6",86,España / Castilla,"7,08",Vino tinto,100 % de Tempranillo
Paisajes,Valsalado Rioja 2009,2009,"4,0",51,España / Rioja,"17,80",Vino tinto,"Tempranillo, Mazuelo, Graciano, Grenache"
DG Viticultors,Brut Rosé 2013,2013,"4,0",34,España / Cataluña / Penedès,"11,90",Vino espumoso,100 % de Pinot Noir
Huguet de Can Feixes,Negre Tradició 2007,2007,"3,7",125,España / Cataluña / Penedès,"42,89",Vino tinto,Tempranillo
Baltasar Gracián,El Héroe Garnacha Viñas Viejas 2019,2019,"3,9",144,España / Aragón,"9,25",Vino tinto,100 % de Garnacha
Bodegas Martín Códax,Alma Atlántica Atlantic Bubbles Albariño N.V.,9319,"3,9",827,España / Galicia / Rías Baixas,"8,90",Vino espumoso,"Albariño, Godello"
Galmés I Ribot,Petit Som Red 2013,2013,"3,3",49,España / Islas Baleares / Mallorca,"9,25",Vino tinto,"Cabernet Sauvignon, Callet, Fogoney, Gorgollasa"
Sierra Cantabria,Crianza 2018,2018,"3,8",403,España / Rioja,"9,25",Vino tinto,100 % de Tempranillo
Sierra Cantabria,Crianza 2010,2010,"3,7",894,España / Rioja,"9,49",Vino tinto,Tempranillo
Bodegas Valdemar,Conde de Valdemar Reserva 2001,2001,"3,8",60,España / Rioja,"10,85",Vino tinto,Mazuelo
Gómez Cruzado,Blanco 2018,2018,"3,9",341,España / Rioja,"10,25",Vino blanco,100 % de Viura
Burgo Viejo,Rioja Gran Reserva 2010,2010,"3,7",46,España / Rioja,"12,90",Vino tinto,100 % de Tempranillo
Fuentes del Silencio,Las Jaras 2018,2018,"3,9",99,España / Castilla y León,"16,25",Vino tinto,"60 % de Mencia, 30 % de Prieto Picudo, 10 % de Alicante Bouschet"
Castell d'Encus,Jhana 2018,2018,"4,0",77,España / Cataluña / Costers del Segre,"25,10",Vino rosado,"90 % de Merlot, 10 % de Petit Verdot"
Bodegas Pedro Escudero,Finca Valdelagunde Cuveé Especial 2021,2021,"4,1",207,España / Castilla y León,"7,90",Vino blanco,100 % de Verdejo
Remírez de Ganuza,Rioja Reserva Fincas de Ganuza 2016,2016,"4,2",43,España / Rioja,"31,90",Vino tinto,"88 % de Tempranillo, 9 % de Graciano, 3 % de Mazuelo"
Bodegas Yuste,Aurora Amontillado Sherry N.V.,7897,"3,7",269,España / Andalucía / Jerez-Xérès-Sherry / Jerez Amontillado,"14,90",Vino fortificado,100 % de Palomino
Hispano Suizas,Bassus Pinot Noir 2015,2015,"4,1",496,España / Valencia / Utiel-Requena,"41,90",Vino tinto,100 % de Pinot Noir
Martinet,Els Escurçons 2014,2014,"4,4",146,España / Cataluña / Priorato,"75,50",Vino tinto,100 % de Garnacha
Finca La Estacada,Uclés Syrah - Merlot 2017,2017,"4,1",43,España / Castilla / Uclés,"12,55",Vino tinto,"Tempranillo, Shiraz/Syrah, Merlot"
Raimat,Clamor Blanco 2021,2021,"3,6",141,España / Cataluña / Costers del Segre,"4,95",Vino blanco,"Xarel-lo, Chardonnay, Sauvignon Blanc"
Gómez Cruzado,Crianza 2016,2016,"3,7",416,España / Rioja,"18,02",Vino tinto,"Garnacha, Tempranillo"
Raventós i Blanc,Blanc de Blancs Brut 2019,2019,"3,8",299,España / Cataluña / Penedès,"13,95",Vino espumoso,"40 % de Xarel-lo, 35 % de Macabeo, 20 % de Parellada, 5 % de Malvasia"
Lan,Crianza Rioja 2015,2015,"3,8",3452,España / Rioja,"7,60",Vino tinto,100 % de Tempranillo
Pepe Mendoza Casa Agrícola,La Viña de Madaras 2018,2018,"3,8",58,España / Valencia / Alicante,"17,95",Vino tinto,Girò
Rioja Santiago,Crianza 2018,2018,"3,7",82,España / Rioja,"5,95",Vino tinto,"80 % de Tempranillo, 20 % de Garnacha"
Mas Blanch I Jove,Saó Expressiu 2010,2010,"4,1",243,España / Cataluña / Costers del Segre,"34,50",Vino tinto,"55 % de Garnacha, 25 % de Cabernet Sauvignon, 20 % de Tempranillo"
Viñas del Vero,Chardonnay Somontano 2018,2018,"3,7",530,España / Aragón / Somontano,"8,20",Vino blanco,100 % de Chardonnay
Hermanos Lurton,Cuesta de Oro Verdejo 2020,2020,"4,0",54,España / Castilla y León / Rueda,"15,50",Vino blanco,Verdejo
Raúl Pérez,Encinas 2018,2018,"3,8",183,España / Castilla y León / Bierzo,"20,90",Vino tinto,100 % de Mencia
Artadi,El Carretil 2017,2017,"4,7",37,España / Vino de España,"176,89",Vino de España,100 % de Tempranillo
Remírez de Ganuza,Gran Reserva 2011,2011,"4,5",75,España / Rioja,"113,29",Vino tinto,100 % de Tempranillo
Arnaiz,Ribera del Duero Gran Reserva 2010,2010,"4,3",54,España / Castilla y León / Ribera del Duero,"20,95",Vino tinto,"Merlot, Tinta del Pais, Cabernet Sauvignon"
Museum,Reserva 2010,2010,"3,9",2068,España / Castilla y León / Cigales,"11,92",Vino tinto,100 % de Tempranillo
Portia,Roble 2019,2019,"3,7",322,España / Castilla y León / Ribera del Duero,"6,12",Vino tinto,100 % de Tempranillo
Vall Llach,Idus 2017,2017,"4,3",184,España / Cataluña / Priorato,"35,50",Vino tinto,100 % de Garnacha
Teso La Monja,Alabaster 2018,2018,"4,7",64,España / Castilla y León / Toro,"139,90",Vino tinto,100 % de Tinta de toro
Clos Galena,Galena 2018,2018,"4,4",164,España / Cataluña / Priorato,"19,80",Vino tinto,"Merlot, Cariñena, Garnacha, Cabernet Sauvignon"
Conreria d'Scala Dei,Iugiter 2015,2015,"4,3",84,España / Cataluña / Priorato,"25,95",Vino tinto,"Cabernet Sauvignon, Grenache, Merlot, Sauvignon Blanc, Cariñena"
Bodegas Franco-Españolas,Rioja Bordón Reserva 2016,2016,"3,8",137,España / Rioja,"9,95",Vino tinto,100 % de Pinot Noir
Artífice,Listán Blanco de Canarias 2016,2016,"3,9",120,España / Islas Canarias / Ycoden-Daute-Isora,"46,75",Vino blanco,Palomino
Juvé & Camps,Cava Gran Reserva Brut 2015,2015,"4,0",122,España / Cava,"29,60",Vino espumoso,100 % de Macabeo
Bodegas El Nido,Clio 2015,2015,"4,5",2750,España / Murcia / Jumilla,"99,14",Vino tinto,"70 % de Monastrell, 30 % de Cabernet Sauvignon"
Bodegas Lezcano-Lacalle,Maudes 2018,2018,"4,0",84,España / Castilla y León / Cigales,"22,99",Vino tinto,100 % de Merlot
Murviedro,Sericis Cepas Viejas Bobal 2017,2017,"4,0",632,España / Valencia / Utiel-Requena,"10,50",Vino tinto,100 % de Bobal
Campillo,Gran Reserva Rioja 2012,2012,"4,2",476,España / Rioja,"23,98",Vino tinto,"90 % de Tempranillo, 10 % de Graciano"
Gutiérrez Colosía,Cream Sherry N.V.,4420,"3,8",197,España / Andalucía / Jerez-Xérès-Sherry / Jerez Cream,"10,85",Vino fortificado,"Palomino, Moscatel de Alejandría, Pedro Ximenez"
Pago Los Balancines,Haragán Reserva Especial 2017,2017,"4,1",123,España / Extremadura / Ribera del Guadiana,"21,50",Vino tinto,"50 % de Tinta Roriz, 50 % de Garnacha Tintorera"
Telmo Rodriguez,Molino Real Mountain Blanco 2015,2015,"3,7",229,España / Andalucía / Sierras de Málaga,"12,65",Vino blanco,100 % de Moscatel de Alejandría
Clos Galena,Formíga de Vellut 2018,2018,"4,1",605,España / Cataluña / Priorato,"14,90",Vino tinto,"60 % de Garnacha, 20 % de Shiraz/Syrah, 20 % de Cariñena"
Bodegas Olarra,Cerro Añon Rioja Gran Reserva 2011,2011,"4,2",1296,España / Rioja,18,Vino tinto,"80 % de Tempranillo, 10 % de Mazuelo, 10 % de Graciano"
Olivares,Rosado 2020,2020,"3,6",230,España / Murcia / Jumilla,"6,50",Vino rosado,100 % de Grenache
Albet i Noya,El Fanio Xarel-lo Penedès 2019,2019,"4,0",107,España / Cataluña / Penedès,"13,50",Vino blanco,100 % de Xarel-lo
Bodegas Mauro,Red 2008,2008,"4,2",630,España / Castilla y León,"66,75",Vino tinto,Tempranillo
R. López de Heredia,Viña Bosconia Reserva 2007,2007,"4,2",2873,España / Rioja / Rioja Alta,"27,39",Vino tinto,"80 % de Tempranillo, 15 % de Garnacha, 3 % de Graciano, 2 % de Mazuelo"
Codorníu,Ars Collecta Gran Reserva Blanc de Noirs 2015,2015,"3,9",398,España / Cava,"21,75",Vino espumoso,"Pinot Noir, Trepat"
Estefanía,Tilenus La Florida Bierzo 2018,2018,"3,7",71,España / Castilla y León / Bierzo,"11,30",Vino tinto,100 % de Mencia
Monasterio de Las Vinas,Garnacha Old Vine 2016,2016,"3,3",45,España / Aragón / Cariñena,"10,95",Vino tinto,100 % de Garnacha
Loranque,Syrah - Tempranillo 2015,2015,"3,6",63,España / Castilla y León,"15,92",Vino tinto,"Shiraz/Syrah, Tempranillo"
Callejo,Parajes de Callejo 2019,2019,"4,2",219,España / Castilla y León / Ribera del Duero,"16,90",Vino tinto,"95 % de Tinto Fino, 5 % de Albillo Mayor"
Bodega Sommos,Glárima Blanco 2020,2020,"3,6",238,España / Aragón / Somontano,"4,70",Vino blanco,100 % de Gewürztraminer
Arzuaga,Reserva Ribera del Duero 2018,2018,"4,4",329,España / Castilla y León / Ribera del Duero,"32,15",Vino tinto,100 % de Merlot
Monteabellon,A Cappela Crianza 2017,2017,"3,9",32,España / Castilla y León / Ribera del Duero,"8,22",Vino tinto,100 % de Tempranillo
Baron de Ley,Rioja Rosado 2021,2021,"3,7",59,España / Rioja,"6,25",Vino rosado,"60 % de Tempranillo, 40 % de Garnacha"
Alvarez de Toledo,Mencía Colección de Familia 2015,2015,"3,9",807,España / Castilla y León / Bierzo,"47,50",Vino tinto,100 % de Mencia
Lagravera,Ónra Tinto 2017,2017,"3,8",27,España / Cataluña / Costers del Segre,"10,40",Vino tinto,Garnacha Blanca
Williams & Humbert,Dry Sack Medium N.V.,8445,"3,4",540,España / Andalucía / Jerez-Xérès-Sherry,"7,74",Vino fortificado,100 % de Pedro Ximenez
Valdubon,Rueda Verdejo Roble 2019,2019,"3,8",193,España / Castilla y León / Rueda,"8,80",Vino blanco,Verdejo
Miquel Oliver,Muscat 2020,2020,"4,0",86,España / Islas Baleares / Mallorca / Plà i Llevant,"12,90",Vino blanco,Muscat Blanc
Barbadillo,Blanco de Blancos 2019,2019,"3,5",71,España / Andalucía,"7,15",Vino blanco,"Verdejo, Sauvignon Blanc, Moscato"
Castro Brey,Castro Valdés Albariño 2019,2019,"3,7",62,España / Galicia / Rías Baixas,12,Vino blanco,Albariño
Honoro Vera,Organic Monastrell 2018,2018,"3,7",960,España / Murcia / Jumilla,"4,28",Vino tinto,100 % de Monastrell
César Florido,Fino En Rama Peña del Aguila N.V.,3767,"4,1",29,España / Andalucía / Jerez-Xérès-Sherry,"13,95",Vino fortificado,Palomino
Bodegas Celler Francisco Castillo - Clos Dominic,Clos Petó Priorat 2018,2018,"4,1",34,España / Cataluña / Priorato,"17,65",Vino tinto,"Garnacha, Cabernet Sauvignon, Cariñena"
Bodega Iniesta,Paolo Andrea Finca el Carril 2012,2012,"3,8",235,España / Castilla / Manchuela,"14,50",Vino tinto,Bobal
Nicte,Prieto Picudo Rosado 2015,2015,"3,9",68,España / Castilla y León,"9,50",Vino rosado,Prieto Picudo
Viñas del Vero,Colección Pago Los Sasos Cabernet Sauvignon Somontano 2016,2016,"3,5",43,España / Aragón / Somontano,"11,79",Vino tinto,100 % de Cabernet Sauvignon
Federico Paternina,Gran Reserva 2013,2013,"3,8",1273,España / Rioja,"12,90",Vino tinto,100 % de Tempranillo
Dominio de Eguren,Protocolo Tinto 2019,2019,"3,5",483,España / Castilla,"4,20",Vino tinto,100 % de Tempranillo
Vinedos Escudero,Solar de Becquer Crianza 2017,2017,"3,7",52,España / Rioja,8,Vino tinto,"Tempranillo, Mazuelo, Garnacha"
Clos Farena,Blanco 2020,2020,"4,0",44,España / Cataluña / Priorato,"12,50",Vino blanco,Garnacha Blanca
Marques de Vitoria,Rioja Crianza 2016,2016,"3,6",766,España / Rioja,"6,85",Vino tinto,100 % de Tempranillo
Tierras y Viñas,Gran Dominio Crianza 2018,2018,"3,7",62,España / Rioja,"7,03",Vino tinto,Tempranillo
Telmo Rodriguez,Gaba do Xil Godello 2020,2020,"3,9",298,España / Galicia / Valdeorras,"11,92",Vino blanco,100 % de Godello
Bodega Pirineos,Señorío de Lazán Crianza 2018,2018,"3,9",37,España / Aragón / Somontano,"6,80",Vino tinto,100 % de Tempranillo
Mas Comtal,Clàssic Penedès Brut Reserva 2016,2016,"3,7",42,España / Cataluña / Penedès,"10,90",Vino espumoso,"Chardonnay, Xarel-lo"
Gran Albina,Reserva 2016,2016,"4,0",133,España / Rioja,"23,90",Vino tinto,"Tempranillo, Mazuelo, Graciano"
Tampesta,Golán Prieto Picudo Tinto 2015,2015,"3,7",66,España / Castilla y León / Tierra de León,"14,50",Vino tinto,100 % de Prieto Picudo
Bodegas Exopto,Bozeto de Exopto Tinto 2020,2020,"4,0",210,España / Rioja,"8,20",Vino tinto,100 % de Garnacha
Bernabeleva,Navaherreros Garnacha 2017,2017,"3,8",523,España / Madrid,"13,90",Vino tinto,100 % de Garnacha
Mas Doix,Salanques 2009,2009,"3,9",142,España / Cataluña / Priorato,"33,88",Vino tinto,100 % de Shiraz/Syrah
Barbarot,Bárbara Palacios Puppi 2017,2017,"3,6",39,España / Rioja,"12,50",Vino tinto,"Merlot, Tempranillo"
Celler Credo,Aloers Xarel-lo 2018,2018,"3,7",164,España / Cataluña / Penedès,"12,65",Vino blanco,100 % de Xarel-lo
Rodríguez de Vera,Pituco Paraje Las Zorreras Monastrell 2017,2017,"4,2",25,España / Murcia / Jumilla,"21,95",Vino tinto,Monastrell
Raúl Pérez,Ultreia Valtuille Mencía 2014,2014,"4,1",387,España / Castilla y León / Bierzo,"40,83",Vino tinto,100 % de Mencia
Abadía Retuerta,Pago Garduña 2014,2014,"4,3",161,España / Castilla y León,75,Vino tinto,100 % de Shiraz/Syrah
Veiga Naúm,Albariño 2021,2021,"3,8",92,España / Galicia / Rías Baixas,"8,50",Vino blanco,100 % de Albariño
Dominio de Loalva,Selección Especial 2016,2016,"4,3",30,España / Castilla y León / Ribera del Duero,32,Vino tinto,Tempranillo
Matarromera,Melior Verdejo 2020,2020,"3,7",195,España / Castilla y León / Rueda,"3,75",Vino blanco,100 % de Verdejo
Fento,La Liebre y La Tortuga Albariño 2021,2021,"3,7",27,España / Galicia,"8,95",Vino blanco,100 % de Albariño
Mustiguillo,Mestizaje Tinto 2011,2011,"3,6",186,España / Valencia / El Terrerazo,"22,75",Vino tinto,"Shiraz/Syrah, Merlot, Bobal, Tempranillo, Cabernet Sauvignon"
Celler de Capçanes,Mas Collet Selecció 2020,2020,"4,0",30,España / Cataluña / Tarragona / Montsant,"8,25",Vino tinto,"Cabernet Sauvignon, Tempranillo, Cariñena, Garnacha"
Baron de Ley,Tres Viñas Blanco Reserva 2017,2017,"4,1",207,España / Rioja,"13,23",Vino blanco,"Garnacha Blanca, Malvasia, Viura"
Dominio do Bibei,Lalama 2019,2019,"4,1",342,España / Galicia / Ribeira Sacra,"17,41",Vino tinto,100 % de Mencia
Bodega Numanthia,Termes 2018,2018,"4,0",333,España / Castilla y León / Toro,"20,99",Vino tinto,100 % de Tempranillo
Cillar de Silos,Ribera del Duero Crianza 2018,2018,"3,9",759,España / Castilla y León / Ribera del Duero,"19,80",Vino tinto,100 % de Tempranillo
Mengoba,La Vigne de el Rebolón Mencía 2016,2016,"3,9",28,España / Castilla y León / Bierzo,"40,49",Vino tinto,Mencia
Romate,Old & Plus Pedro Ximénez N.V.,4293,"4,4",66,España / Andalucía / Jerez-Xérès-Sherry / Jerez Pedro Ximénes (PX),,Vino fortificado,Pedro Ximenez
Llopart,Cava Rosé Brut Reserva 2019,2019,"3,9",46,España / Cava,"13,45",Vino espumoso,"Pinot Noir, Monastrell, Garnacha"
Bodegas Bentomiz,Ariyanas Tinto 2019,2019,"3,8",29,España / Andalucía / Málaga,"19,75",Vino tinto,"Cabernet Franc, Merlot, Tempranillo"
Bodegas Martín Códax,Albariño Espumoso N.V.,1122,"3,7",46,España / Galicia / Rías Baixas,"20,90",Vino espumoso,100 % de Albariño
Pago de Los Capellanes,O Luar do Sil Godello Fermentado en Barrica 2016,2016,"4,0",28,España / Galicia / Valdeorras,"27,39",Vino blanco,100 % de Godello
Guimaro,Finca Meixeman Ribeira Sacra Mencia 2020,2020,"4,0",29,España / Galicia / Ribeira Sacra,"24,36",Vino tinto,Garnacha
Bodegas Faustino,Reserva Especial Icon Edition 2015,2015,"3,8",431,España / Rioja,"18,90",Vino tinto,"95 % de Tempranillo, 5 % de Graciano"
Alcaudón,Crianza 2016,2016,"4,0",51,España / Rioja,"7,90",Vino tinto,Tempranillo
Gramona,Mas Escorpí Chardonnay Penedès 2020,2020,"3,8",43,España / Cataluña / Penedès,"11,95",Vino blanco,100 % de Chardonnay
Bodegas Langa,Reyes de Aragón El Monje Brut Nature N.V.,3150,"3,7",162,España / Cava,,Vino espumoso,"Chardonnay, Macabeo"
Condesa de Leganza,Tempranillo 2017,2017,"3,4",847,España / Castilla,"4,46",Vino tinto,100 % de Tempranillo
Valquejigoso,V2 Tinto 2007,2007,"4,3",146,España / Madrid,"54,87",Vino tinto,"Shiraz/Syrah, Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot"
Viña Pomal,Gran Reserva 2012,2012,"3,9",796,España / Rioja,"28,19",Vino tinto,100 % de Tempranillo
Bodegas Amaren,Selección de Viñedos 2019,2019,"3,8",167,España / Rioja / Rioja Alavesa,"13,75",Vino tinto,"Tempranillo, Graciano"
Edra,Grullas de paso 2015,2015,"3,5",162,España / Aragón / Ribera del Gállego-Cinco Villas,7,Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo, Garnacha"
Bodegas Valduero,Garcia Viadero Blanco Natural 2020,2020,"4,1",37,España / Castilla y León / Ribera del Duero,"17,25",Vino blanco,Albillo
Loxarel,Amaltea Tinto 2018,2018,"3,7",43,España / Cataluña / Penedès,"7,85",Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo"
La Purisima,Monastrell 2020,2020,"3,7",41,España / Murcia / Yecla,"4,95",Vino tinto,Monastrell
Bodegas Olarra,Cerro Añon Reserva Rioja 2016,2016,"4,1",687,España / Rioja,"9,90",Vino tinto,"Garnacha, Tempranillo, Mazuelo, Graciano"
Toro Albalá,Marqués de Poley Oloroso N.V.,9373,"3,7",156,España / Andalucía / Montilla-Moriles,,Vino fortificado,100 % de Pedro Ximenez
Finca Torremilanos,Cyclo 2018,2018,"4,3",102,España / Castilla y León / Ribera del Duero,"34,88",Vino tinto,100 % de Tempranillo
Monte Real,Crianza 2019,2019,"3,8",63,España / Rioja,"7,95",Vino tinto,Tempranillo
Micro Bio (MicroBio),Microbio 2019,2019,"4,0",37,España / Castilla y León,"24,90",Vino blanco,100 % de Verdejo
Sierra Cantabria,Amancio 2016,2016,"4,3",91,España / Rioja,"84,50",Vino tinto,100 % de Tempranillo
Cal Batllet - Celler Ripoll Sans,Gratallops Escanya-Vella 2018,2018,"4,3",44,España / Cataluña / Priorato,"25,40",Vino blanco,Escanyavella
De Muller,Chardonnay 2019,2019,"3,9",821,España / Cataluña / Tarragona,"8,90",Vino blanco,100 % de Chardonnay
La Purisima,Old Vines Expression 2016,2016,"3,9",359,España / Murcia / Yecla,"11,25",Vino tinto,100 % de Monastrell
Cellers Unió,Perlat Tinto 2019,2019,"4,0",60,España / Cataluña / Tarragona / Montsant,9,Vino tinto,"Cariñena, Garnacha"
Clos 93,L' Interrogant 2020,2020,"4,0",25,España / Cataluña / Priorato,"12,88",Vino tinto,"Cabernet Sauvignon, Grenache, Cariñena"
Cien Y Pico,Doble Pasta 2019,2019,"3,8",56,España / Castilla / Manchuela,"15,60",Vino tinto,Garnacha Tintorera
Telmo Rodriguez,Pegaso Zeta 2019,2019,"3,7",283,España / Castilla y León,"13,25",Vino tinto,100 % de Grenache
Castell del Remei,ODA Negre 2018,2018,"4,0",233,España / Cataluña / Costers del Segre,"11,43",Vino tinto,100 % de Merlot
Portal del Priorat,Clos del Portal Somni 2016,2016,"4,4",115,España / Cataluña / Priorato,"33,03",Vino tinto,100 % de Cariñena
Vega Sicilia,Valbuena 5º 2006,2006,"4,7",3976,España / Castilla y León / Ribera del Duero,"249,20",Vino tinto,"Merlot, Tempranillo"
Telmo Rodriguez,Branco de Santa Cruz 2017,2017,"4,0",113,España / Galicia / Valdeorras,"29,70",Vino blanco,100 % de Godello
Juan Pinero,Fino Camborio N.V.,2801,"3,6",118,España / Andalucía / Jerez-Xérès-Sherry / Jerez Fino,"24,50",Vino fortificado,Palomino
Vinyes dels Aspres,Oriol dels Aspres Negre 2019,2019,"3,7",133,España / Cataluña / Empordà,"7,08",Vino tinto,"Carignan, Shiraz/Syrah, Cabernet Sauvignon, Grenache, Merlot"
Binitord,Ciutat de Parella 2016,2016,"4,1",57,España / Islas Baleares / Isla de Menorca,19,Vino tinto,"Ull de Llebre, Shiraz/Syrah, Cabernet Sauvignon"
