winery,wine,year,rating,num_review,region,price,type,grapes
Bodega Pirineos,Chardonnay - Gewürztraminer - Sauvignon Blanc 2020,2020,"3,4",39,España / Aragón / Somontano,"6,30",Vino blanco,100 % de Chardonnay
Finca de la Rica,El Nómada 2018,2018,"3,9",61,España / Rioja,"14,25",Vino tinto,100 % de Tempranillo
Conde de San Cristobal,Flamingo Rosé 2020,2020,"3,5",25,España / Castilla y León / Ribera del Duero,"21,90",Vino rosado,Tinto Fino
Eguren Ugarte,Crianza 2013,2013,"3,5",131,España / Rioja,"7,30",Vino tinto,100 % de Tempranillo
Can Sumoi,Xarel-Lo 2019,2019,"3,9",427,España / Cataluña / Penedès,"12,20",Vino blanco,100 % de Xarel-lo
Clos Mogador,Priorat 2009,2009,"4,3",735,España / Cataluña / Priorato,"73,90",Vino tinto,"Shiraz/Syrah, Carignan, Grenache"
Castaño,Dominio Espinal Tinto 2020,2020,"3,3",26,España / Murcia / Yecla,"4,95",Vino tinto,Monastrell
Bodega Numanthia,Numanthia 2004,2004,"4,4",421,España / Castilla y León / Toro,"94,90",Vino tinto,100 % de Tempranillo
Obalo,Joven Rioja 2018,2018,"3,7",148,España / Rioja,"12,30",Vino tinto,100 % de Tempranillo
Viña Ijalba,Reserva 2015,2015,"3,9",268,España / Rioja,"15,50",Vino tinto,"80 % de Tempranillo, 20 % de Graciano"
Aroa,Le Naturel Red 2021,2021,"3,6",63,España / Navarra,"7,31",Vino tinto,100 % de Garnacha
Tridente,Entresuelos Tempranillo 2017,2017,"3,8",558,España / Castilla y León,"7,10",Vino tinto,100 % de Tempranillo
Venus la Universal,Dido La Solució Rosa 2019,2019,"4,1",339,España / Cataluña / Tarragona / Montsant,"19,30",Vino rosado,"Cariñena, Garnacha, Garnacha Blanca, Macabeo"
Castell d'Encus,Taleia 2018,2018,"4,1",206,España / Cataluña / Costers del Segre,"22,90",Vino blanco,100 % de Sauvignon Blanc
Rodrigo Mendez,Cies 2020,2020,"3,9",240,España / Galicia / Rías Baixas,"15,90",Vino blanco,100 % de Albariño
Cims de Porrera,Garnatxa 2015,2015,"4,1",35,España / Cataluña / Priorato,"54,95",Vino tinto,100 % de Garnacha
Colet,Navazos Reserva Extra Brut 2011,2011,"4,2",65,España / Cataluña / Penedès,"29,75",Vino espumoso,Chardonnay
R. López de Heredia,Viña Tondonia Gran Reserva Blanco 1981,1981,"4,5",78,España / Rioja / Rioja Alta,"274,95",Vino blanco,100 % de Nebbiolo
Leda,Viñas Viejas Tempranillo 2005,2005,"4,1",59,España / Castilla y León,"28,38",Vino tinto,Tempranillo
Agusti Torello Mata,Cava Reserva Brut 2017,2017,"3,8",353,España / Cava,"11,95",Vino espumoso,100 % de Macabeo
Tagonius,Tinto Roble 2016,2016,"3,6",149,España / Madrid,"6,18",Vino tinto,"45 % de Tempranillo, 30 % de Merlot, 15 % de Cabernet Sauvignon, 10 % de Shiraz/Syrah"
Veigamoura,Blanco 2018,2018,"4,2",27,España / Galicia / Rías Baixas,"21,50",Vino blanco,Albariño
Yllera,12 Meses en Barrica Tempranillo 2018,2018,"3,8",241,España / Castilla y León / Ribera del Duero,"5,99",Vino tinto,100 % de Tempranillo
José Pariente,Sauvignon Blanc 2021,2021,"4,2",465,España / Castilla y León / Rueda,"9,06",Vino blanco,100 % de Sauvignon Blanc
Bodegas Javier San Pedro Ortega,Anahí 2021,2021,"3,8",44,España / Rioja,"6,70",Vino blanco,"Sauvignon Blanc, Malvasia, Tempranillo Blanco"
Bodegas Javier San Pedro Ortega,Viuda Negra Crianza 2019,2019,"4,1",83,España / Rioja,"8,38",Vino tinto,Tempranillo
Oller del Mas,Bernat Oller 2018,2018,"4,0",147,España / Cataluña / Pla de Bages,"14,20",Vino tinto,100 % de Merlot
Buil & Giné,Giné Giné 2013,2013,"3,9",526,España / Cataluña / Priorato,"16,94",Vino tinto,Carignan
Els Vinyerons,Saltamarti 2019,2019,"3,6",350,España / Cataluña / Penedès,"8,55",Vino tinto,100 % de Tempranillo
Delgado Zuleta,Monteagudo Amontillado N.V.,4908,"3,5",216,España / Andalucía / Jerez-Xérès-Sherry / Jerez Amontillado,"14,90",Vino fortificado,100 % de Pedro Ximenez
Familia Torres,22 Pies Rioja Crianza 2017,2017,"3,8",56,España / Rioja,"7,45",Vino tinto,100 % de Tempranillo
Valderiz,Valdehermoso Crianza 2019,2019,"3,8",30,España / Castilla y León / Ribera del Duero,"12,90",Vino tinto,100 % de Tinta del Pais
Alcorta,Roble 2020,2020,"3,6",31,España / Castilla y León / Ribera del Duero,"6,30",Vino tinto,100 % de Tinta del Pais
Clos Montblanc,Xipella Tinto 2016,2016,"3,8",89,España / Cataluña / Conca de Barberà,9,Vino tinto,Shiraz/Syrah
Particular,Cariñena 2017,2017,"3,6",85,España / Aragón / Cariñena,"5,90",Vino tinto,Garnacha
Dehesa La Granja,Tinto 2006,2006,"3,8",1789,España / Castilla y León,"8,59",Vino tinto,100 % de Tempranillo
Mestres,Damiana Gran Reserva Brut Nature 2006,2006,"4,3",29,España / Cava,"50,66",Vino espumoso,"Parellada, Macabeo, Xarel-lo"
Vega Real,El Empecinado 2016,2016,"3,9",696,España / Castilla y León / Ribera del Duero,"12,69",Vino tinto,100 % de Tempranillo
Contino,Viña del Olivo 2017,2017,"4,5",241,España / Rioja,"64,75",Vino tinto,"90 % de Tempranillo, 10 % de Graciano"
Castillo de Monjardin,Rosado De Lágrima Vendimia Nocturna 2021,2021,"3,8",51,España / Navarra,"5,43",Vino de postre,100 % de Merlot
Albarroble,Garnacha - Tintorera 2016,2016,"3,4",43,España / Castilla / Almansa,"6,25",Vino tinto,Garnacha Tintorera
Bodegas Valdemar,Fincas Valdemacuco Roble 2017,2017,"3,7",68,España / Castilla y León / Ribera del Duero,"16,91",Vino tinto,100 % de Tempranillo
Finca Míllara,Lagariza 2018,2018,"3,7",142,España / Galicia / Ribeira Sacra,"9,83",Vino tinto,100 % de Mencia
Nanclares y Prieto,Penapedre 2015,2015,"3,9",63,España / Galicia / Ribeira Sacra,"30,78",Vino tinto,Mencia
Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albariño 2017,2017,"4,3",228,España / Galicia / Rías Baixas,"34,50",Vino blanco,100 % de Albariño
La Rioja Alta,Gran Reserva 890 2010,2010,"4,5",551,España / Rioja,"140,90",Vino tinto,"Tempranillo, Graciano"
Hispano Suizas,Bobos Finca Casa la Borracha 2019,2019,"4,2",314,España / Valencia / Utiel-Requena,"23,09",Vino tinto,100 % de Bobal
La Poda,Albariño 2021,2021,"3,8",45,España / Galicia / Rías Baixas,"10,90",Vino blanco,Albariño
Astrales,Godello Valdeorras 2011,2011,"3,9",115,España / Galicia / Valdeorras,"19,80",Vino blanco,100 % de Godello
Bodegas Lezcano-Lacalle,Maudes 2018,2018,"4,0",83,España / Castilla y León / Cigales,"22,99",Vino tinto,100 % de Merlot
Marques de Burgos,Crianza Vendimia Seleccionada 2017,2017,"3,7",41,España / Castilla y León / Ribera del Duero,"11,89",Vino tinto,Tempranillo
Callejo,Félix Callejo (Viñedos de la Familia) 2015,2015,"4,2",383,España / Castilla y León / Ribera del Duero,"73,90",Vino tinto,Albillo
Rafael Palacios,As Sortes Val do Bibei Godello 2017,2017,"4,4",609,España / Galicia / Valdeorras,99,Vino blanco,100 % de Godello
Culebrón,Fondillón Gran Reserva 1970,1970,"4,2",124,España / Valencia / Alicante,"49,25",Vino de postre,Monastrell
Algueira,Risco (Merenzao) 2018,2018,"3,8",31,España / Galicia / Ribeira Sacra,"39,90",Vino tinto,Trousseau
Comenge,Biberius 2018,2018,"3,7",558,España / Castilla y León / Ribera del Duero,"8,49",Vino tinto,100 % de Tempranillo
Con un Par,Monastrell - Petit Verdot 2020,2020,"3,5",75,España / Valencia,"6,49",Vino tinto,"Monastrell, Petit Verdot"
Martin Berasategui,Campustauru Verdejo 2019,2019,"3,7",31,España / Castilla y León / Rueda,"6,95",Vino blanco,Verdejo
Laventura,Tempranillo 2018,2018,"3,8",27,España / Rioja,"18,50",Vino tinto,100 % de Tempranillo
Vegalfaro,Rebel.lia Tinto 2019,2019,"3,5",68,España / Valencia / Utiel-Requena,"7,50",Vino tinto,"Garnacha Tintorera, Tempranillo"
Bodegas Carramimbre,Carramimbre Roble 2021,2021,"3,8",119,España / Castilla y León / Ribera del Duero,"7,50",Vino tinto,"90 % de Tinta del Pais, 10 % de Cabernet Sauvignon"
Coca i Fitó,Garnatxa 2013,2013,"3,9",86,España / Cataluña / Tarragona / Montsant,"31,90",Vino tinto,100 % de Grenache
Daterra Viticultores,Camino de la Frontera Blanco 2019,2019,"3,8",28,España / Castilla y León / Tierra del Vino de Zamora,"15,45",Tierra del Vino de Zamora,"Malvasia, Verdejo"
Borsao Bodegas,Blanco (Selección) 2020,2020,"3,5",108,España / Aragón / Campo de Borja,"4,75",Vino blanco,100 % de Macabeo
Diez Mérito,Victoria Regina Oloroso 30 Años N.V.,7875,"4,3",38,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,"99,90",Vino fortificado,100 % de Palomino
Castell del Remei,Costers Del Segre 1780 2016,2016,"4,2",102,España / Cataluña / Costers del Segre,"22,90",Vino tinto,Cabernet Sauvignon
Remelluri,Rioja Reserva 2007,2007,"3,9",1972,España / Rioja,"27,50",Vino tinto,"90 % de Tempranillo, 5 % de Graciano, 5 % de Garnacha"
Hoya de Cadenas,Reserva Tempranillo 2018,2018,"3,3",148,España / Valencia / Utiel-Requena,"3,99",Vino tinto,Tempranillo
Tobia,Óscar Tobía Gran Reserva Rioja 2014,2014,"4,4",37,España / Rioja,"31,51",Vino tinto,Tempranillo
Bodegas Franco-Españolas,Rioja Bordón Reserva 2015,2015,"3,9",567,España / Rioja,"10,25",Vino tinto,100 % de Tempranillo
Pago de Las Encomiendas,Unadir Tinto 2015,2015,"3,5",108,España / Extremadura,"9,60",Vino tinto,"Shiraz/Syrah, Tempranillo"
Beso de Vino,Syrah - Garnacha 2019,2019,"3,5",54,España / Aragón / Cariñena,"4,50",Beso de Vino,"Shiraz/Syrah, Garnacha"
La Vinyeta,Heus Rosat 2019,2019,"3,4",28,España / Cataluña / Empordà,"7,49",Vino rosado,Garnacha
Bodegas Godelia,Viernes Mencía 2019,2019,"3,6",232,España / Castilla y León / Bierzo,"6,90",Vino tinto,100 % de Mencia
Alta Alella,Dolç Mataró 2018,2018,"4,4",75,España / Cataluña / Alella,"17,54",Vino de postre,Mataro
Cinema,Paraiso 2011,2011,"4,0",56,España / Castilla y León / Ribera del Duero,"23,90",Vino tinto,Tempranillo
Murua,Rioja Blanco 2015,2015,"4,1",97,España / Rioja,"14,63",Vino blanco,"Malvasia, Viura, Garnacha Blanca"
Dehesa del Carrizal,MV 2018,2018,"3,7",91,España / Castilla / Dehesa del Carrizal,"8,20",Vino tinto,"34 % de Shiraz/Syrah, 27 % de Cabernet Sauvignon, 20 % de Merlot, 19 % de Tempranillo"
Málaga Virgen,Pernales Syrah 2020,2020,"3,9",58,España / Andalucía / Sierras de Málaga,"9,50",Vino tinto,100 % de Shiraz/Syrah
Azpilicueta,Crianza 2013,2013,"3,6",1364,España / Rioja,"17,10",Vino tinto,100 % de Tempranillo
Raimat,El Niu de la Cigonya 2018,2018,"4,0",58,España / Cataluña / Costers del Segre,"13,95",Vino blanco,"Albariño, Xarel-lo, Chardonnay"
Clos Figueras,Serras del Priorat 2021,2021,"3,7",32,España / Cataluña / Priorato,"16,71",Vino tinto,100 % de Cariñena
Abadía Retuerta,Pago Negralada 2013,2013,"4,4",195,España / Castilla y León / Sardón de Duero,"67,82",Vino tinto,100 % de Tempranillo
Romate,Old & Plus Pedro Ximénez N.V.,4293,"4,4",66,España / Andalucía / Jerez-Xérès-Sherry / Jerez Pedro Ximénes (PX),,Vino fortificado,Pedro Ximenez
Itsasmendi,7 2018,2018,"3,8",126,España / País Vasco,"22,10",Vino blanco,"Riesling, Hondarrabi Zuri"
Barahonda,Crianza 2012,2012,"3,7",146,España / Murcia / Yecla,"8,95",Vino tinto,"Shiraz/Syrah, Petit Verdot, Monastrell"
Hugas de Batlle,Coma Fredosa 2014,2014,"4,0",74,España / Cataluña / Empordà,"17,36",Vino tinto,Cabernet Sauvignon
Lan,Viña Lanciano Reserva 2001,2001,"4,0",48,España / Rioja,"15,10",Vino tinto,Tempranillo
Viña Pomal,Terruño Centenario Reserva 2015,2015,"4,0",1836,España / Rioja,"13,85",Vino tinto,100 % de Tempranillo
Pago Calzadilla,Classic 2013,2013,"3,9",72,España / Castilla / Pago Calzadilla,"14,90",Vino tinto,"60 % de Tempranillo, 20 % de Cabernet Sauvignon, 10 % de Shiraz/Syrah, 10 % de Garnacha"
Finca Sandoval,Salia 2012,2012,"4,0",121,España / Castilla / Manchuela,"12,49",Vino tinto,"Shiraz/Syrah, Garnacha, Touriga Nacional"
Bell Cros,EL Camí 2018,2018,"3,8",67,España / Cataluña / Tarragona / Montsant,"10,50",Vino tinto,"79 % de Cariñena, 11 % de Garnacha Tinta, 10 % de Tempranillo"
Freixenet,Cava Meritum Gran Reserva 2016,2016,"3,7",47,España / Cava,"14,90",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Lar de Paula,Edición Limitada 2015,2015,"3,8",48,España / Rioja,"8,48",Vino tinto,Tempranillo
Alta Alella,Parvus Chardonnay 2021,2021,"3,8",32,España / Cataluña / Alella,"8,45",Vino blanco,Chardonnay
Rejadorada,Antona Garcia 2017,2017,"3,9",44,España / Castilla y León / Toro,"11,59",Vino tinto,100 % de Tinta de toro
Gramona,Mas Escorpí Chardonnay Penedès 2020,2020,"3,8",43,España / Cataluña / Penedès,"11,95",Vino blanco,100 % de Chardonnay
Portal del Priorat,Clos del Portal Negre de Negres 2019,2019,"4,0",87,España / Cataluña / Priorato,"21,02",Vino tinto,100 % de Garnacha
Suertes del Marqués,Cool 2020,2020,"3,7",51,España / Islas Canarias / Valle de la Orotava,"16,25",Vino tinto,100 % de Listan Negro
Bodegas Val de Horna,La Loma Garnacha Old Vines 2020,2020,"3,7",26,España / Aragón / Ribera del Jiloca,"8,95",Vino tinto,Garnacha
Arzuaga,Pago Florentino 2017,2017,"4,1",474,España / Castilla / Pago Florentino,"12,30",Vino tinto,100 % de Tempranillo
Coto de Gomariz (María Álvarez Serrano),X Albarino 2019,2019,"4,0",61,España / Galicia / Ribeiro,"12,20",Vino blanco,"95 % de Albariño, 5 % de Treixadura"
Dominio del Bendito,El Primer Paso 2019,2019,"4,1",631,España / Castilla y León / Toro,"12,45",Vino tinto,100 % de Tempranillo
Vinyes Domenech,Vi D'Àmfora Natural 2020,2020,"3,8",89,España / Cataluña / Tarragona / Montsant,"13,71",Vino tinto,Grenache
Masia Serra,IO 2015,2015,"3,7",83,España / Cataluña / Empordà,"10,47",Vino tinto,"Cabernet Franc, Merlot, Garnacha"
Arnegui,Tempranillo Rioja 2020,2020,"3,5",152,España / Rioja,"4,95",Vino tinto,Tempranillo
Can Blau,Mas de Can Blau 2013,2013,"4,2",428,España / Cataluña / Tarragona / Montsant,29,Vino tinto,100 % de Cariñena
Tridente,Tempranillo 2014,2014,"3,8",971,España / Castilla y León,"11,95",Vino tinto,100 % de Tempranillo
Breca,Garnacha 2018,2018,"3,8",135,España / Aragón / Calatayud,"12,45",Vino tinto,100 % de Grenache
Dehesa del Carrizal,Cabernet Sauvignon 2019,2019,"4,3",91,España / Castilla / Dehesa del Carrizal,"14,95",Vino tinto,100 % de Cabernet Sauvignon
Atlan & Artisan,8 Vents Mallorca 2017,2017,"4,2",281,España / Islas Baleares / Mallorca,"19,85",Vino tinto,"Cabernet Sauvignon, Merlot, Callet, Manto Negro"
Adega Valdes,Gundian Albariño 2020,2020,"4,1",122,España / Galicia / Rías Baixas,"11,50",Vino blanco,Albariño
Bodegas Piqueras,Vendimia Seleccionada Monastrell - Garnacha Tintorera 2017,2017,"4,1",32,España / Castilla / Almansa,"13,95",Vino tinto,"Monastrell, Garnacha Tintorera"
Nuviana,Chardonnay 2018,2018,"3,7",972,España / Aragón / Valle del Cinca,"3,95",Vino blanco,100 % de Chardonnay
Cinema,Paraiso 2012,2012,"4,0",38,España / Castilla y León / Ribera del Duero,"23,90",Vino tinto,Tempranillo
Hugas de Batlle,Coma de Vaixell 2014,2014,"3,9",144,España / Cataluña / Empordà,"11,92",Vino tinto,"Cabernet Sauvignon, Grenache, Merlot"
Marques de Vargas,Reserva Privada Rioja 2000,2000,"4,1",29,España / Rioja,"55,30",Vino tinto,"Tempranillo, Mazuelo, Garnacha Tinta"
Inurrieta,Mediodía Rosado 2021,2021,"3,7",52,España / Navarra,"4,70",Vino rosado,Garnacha
El Maestro Sierra,Palo Cortado N.V.,8509,"4,3",123,España / Andalucía / Jerez-Xérès-Sherry / Jerez Palo Cortado,,Vino fortificado,100 % de Palomino
Cims de Porrera,Clàssic 1998,1998,"4,2",117,España / Cataluña / Priorato,"88,25",Vino tinto,Carignan
Monteabellon,Verdejo 2020,2020,"3,8",122,España / Castilla y León / Rueda,"7,20",Vino blanco,Verdejo
Coelus,Crianza Tempranillo 2017,2017,"3,6",42,España / Rioja,"6,70",Vino tinto,Tempranillo
Hacienda Solano,Selección 2019,2019,"3,8",201,España / Castilla y León / Ribera del Duero,"11,25",Vino tinto,"98 % de Tempranillo, 2 % de Albillo"
Hidalgo (La Gitana),Amontillado Napoleon N.V.,0894,"3,7",558,España / Andalucía / Jerez-Xérès-Sherry / Jerez Amontillado,"13,90",Vino fortificado,100 % de Palomino
Izquierdo,Antonino Izquierdo Vendimia Seleccionada 2012,2012,"3,9",79,España / Castilla y León / Ribera del Duero,"29,50",Vino tinto,100 % de Tempranillo
Viña Pedrosa,Gran Reserva 2014,2014,"4,4",65,España / Castilla y León / Ribera del Duero,"54,50",Vino tinto,"90 % de Tinta del Pais, 10 % de Cabernet Sauvignon"
Remírez de Ganuza,Rioja Blanco 2018,2018,"4,3",559,España / Rioja,"27,46",Vino blanco,100 % de Malvasia
Lan,Xtréme Ecológico Crianza 2017,2017,"3,9",140,España / Rioja,"12,20",Vino tinto,100 % de Tempranillo
M. Chapoutier,Dominio del Soto Crianza 2016,2016,"3,8",111,España / Castilla y León / Ribera del Duero,"19,90",Vino tinto,100 % de Tempranillo
Bodegas Arraez,Mala Vida Blanc 2019,2019,"3,6",58,España / Valencia,"6,90",Vino blanco,"Muscatel, Merseguera"
Blanc Pescador,Sparkling N.V.,7215,"3,4",7874,España / Cataluña / Empordà,"4,15",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Carlos Ruben,Antonio Antonia 2017,2017,"4,2",51,España / Aragón,"24,95",Vino tinto,Garnacha
Ysios,Edición Limitada 2012,2012,"4,2",115,España / Rioja,69,Vino tinto,100 % de Tempranillo
Tianna Negre,Ses Nines Negre 2020,2020,"3,7",35,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"10,90",Vino tinto,"Cabernet Sauvignon, Merlot, Callet, Manto Negro, Shiraz/Syrah"
Celler la Salada,Roig Boig 2019,2019,"4,0",288,España / Cataluña / Penedès,"11,60",Vino tinto,Xarel-lo
Pago Los Balancines,Haragán Reserva Especial 2017,2017,"4,1",123,España / Extremadura / Ribera del Guadiana,"21,50",Vino tinto,"50 % de Tinta Roriz, 50 % de Garnacha Tintorera"
Valtravieso,Valtravieso Nogara Verdejo 2020,2020,"3,7",46,España / Castilla y León / Rueda,"8,50",Vino blanco,100 % de Verdejo
Castaño,Hécula Monastrell 2019,2019,"3,5",850,España / Murcia / Yecla,"7,10",Vino tinto,100 % de Monastrell
Can Blau,Can Blau 2019,2019,"3,9",206,España / Cataluña / Tarragona / Montsant,"11,89",Vino tinto,100 % de Mazuelo
Tentenublo,Los Corrillos Tinto 2016,2016,"3,8",62,España / Rioja,"33,70",Vino tinto,100 % de Viura
Lustau,Emperatriz Eugenia Oloroso Sherry (Very Rare) N.V.,9428,"3,9",450,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,,Vino fortificado,100 % de Palomino
Casa Rojo,La Marimorena Albariño 2021,2021,"4,0",109,España / Galicia / Rías Baixas,"15,95",Vino blanco,100 % de Albariño
Venta La Vega - Bodegas Almanseñas,Adaras Lluvia 2021,2021,"4,0",39,España / Castilla,"5,40",Vino blanco,Verdejo
Pradorey,Élite 2018,2018,"4,3",221,España / Castilla y León / Ribera del Duero,"29,95",Vino tinto,100 % de Tempranillo
Pittacum,Aurea 2009,2009,"4,1",258,España / Castilla y León / Bierzo,"21,99",Vino tinto,Mencia
Dominio de Eguren,Protocolo Rosado 2020,2020,"3,4",68,España / Castilla,"3,69",Vino rosado,100 % de Bobal
Faustino Rivero Ulecia,Rioja Tempranillo,2311,"3,2",2273,España / Rioja,"3,75",Vino tinto,Tempranillo
Maset del Lleó,Gran Origen Cabernet Sauvignon Crianza 2018,2018,"3,5",90,España / Cataluña,"7,95",Vino tinto,Cabernet Sauvignon
Mas Llunes,Emporion 2016,2016,"3,7",36,España / Cataluña / Empordà,"16,21",Vino tinto,"Cabernet Sauvignon, Grenache"
Jiménez-Landi,Las Uvas de la Ira 2017,2017,"3,8",324,España / Castilla / Méntrida,"20,57",Vino tinto,100 % de Garnacha
Sandara,Chardonnay & Sake N.V.,1882,"3,6",251,España / Valencia,"3,99",Vino espumoso,Chardonnay
Peñafiel,Miros de Ribera Crianza 2018,2018,"4,0",238,España / Castilla y León / Ribera del Duero,"14,50",Vino tinto,100 % de Tempranillo
Bodegas Reyes,Tamiz de Teófilo Reyes 2020,2020,"3,7",37,España / Castilla y León / Ribera del Duero,"6,95",Vino tinto,100 % de Tempranillo
Bodega Cerrón,El Sentido de la Vida 2016,2016,"3,9",288,España / Murcia / Jumilla,"16,90",Vino tinto,100 % de Cabernet Sauvignon
Jean Leon,Vinya Le Havre Reserva Cabernet Sauvignon 2017,2017,"4,1",40,España / Cataluña / Penedès,"20,90",Vino tinto,"Cabernet Sauvignon, Cabernet Franc"
Monteabellon,Finca Matambres 2017,2017,"4,3",118,España / Castilla y León / Ribera del Duero,"28,25",Vino tinto,Tempranillo
Bodega Contador (Benjamín Romeo),Contador Rioja 2014,2014,"4,6",171,España / Rioja,"319,90",Vino tinto,"94 % de Tempranillo, 3 % de Mazuelo, 3 % de Graciano"
Mas Foraster,Josep Foraster els Nanos Collita 2020,2020,"2,8",137,España / Cataluña / Conca de Barberà,"6,25",Vino tinto,"Cabernet Sauvignon, Tempranillo"
Valtravieso,Ribera del Duero Vendimia Seleccionada VT 2016,2016,"4,1",73,España / Castilla y León / Ribera del Duero,"27,95",Vino tinto,"75 % de Tinto Fino, 15 % de Cabernet Sauvignon, 10 % de Merlot"
Bodegas Langa,Pi - 3.1415 Concejon Tinto 2017,2017,"3,8",194,España / Aragón,"12,95",Vino tinto,Moristel
Lambuena,Reserva 2014,2014,"4,0",50,España / Castilla y León / Ribera del Duero,"33,71",Vino tinto,Tempranillo
Jorge Piernas,Juan Piernas Finca El Paso Malo Monastrell 2017,2017,"4,3",74,España / Murcia,"27,90",Vino tinto,100 % de Monastrell
Hermanos Lurton,Valentin Rosé 2019,2019,"3,5",35,España / Castilla y León / Rueda,"13,95",Vino rosado,Tempranillo
Gramona,Sauvignon Blanc Penedès 2018,2018,"4,0",67,España / Cataluña / Penedès,"18,33",Vino blanco,Sauvignon Blanc
Baron de Ley,Tres Viñas Blanco Reserva 2008,2008,"4,0",154,España / Rioja,"13,23",Vino blanco,"Garnacha, Malvasia, Viura"
Comenge,Biberius 2021,2021,"3,8",29,España / Castilla y León / Ribera del Duero,"8,49",Vino tinto,100 % de Tempranillo
Atalaya,Alaya Tierra (Old Vines Vieilles Vignes) 2018,2018,"4,4",1191,España / Castilla / Almansa,"21,90",Vino tinto,100 % de Garnacha Tintorera
Muga,Prado Enea Gran Reserva 2014,2014,"4,5",1334,España / Rioja,"58,68",Vino tinto,100 % de Tempranillo
Bodegas Cosme Palacio,Milflores Rioja Blanco 2020,2020,"3,2",28,España / Rioja,"5,90",Vino blanco,100 % de Viura
Attis,Xión Albariño 2019,2019,"3,8",92,España / Galicia / Rías Baixas,"10,70",Vino blanco,100 % de Albariño
La Comarcal,Delmoro 2021,2021,"3,8",36,España / Valencia,"8,60",Vino tinto,Grenache
Jaro,Jaros 2017,2017,"4,0",414,España / Castilla y León / Ribera del Duero,"13,99",Vino tinto,100 % de Tempranillo
Comunica,Suc de Sauló 2018,2018,"3,7",75,España / Cataluña / Tarragona / Montsant,"13,15",Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
Remírez de Ganuza,Rioja Reserva Fincas de Ganuza 2013,2013,"4,2",834,España / Rioja,"33,99",Vino tinto,"90 % de Tempranillo, 10 % de Graciano"
Hermanos Lurton,Cuesta de Oro Verdejo 2020,2020,"4,0",54,España / Castilla y León / Rueda,"15,50",Vino blanco,Verdejo
Viñas del Cénit,Venta Mazarrón Tempranillo 2016,2016,"3,7",364,España / Castilla y León / Tierra del Vino de Zamora,"11,49",Tierra del Vino de Zamora,100 % de Tempranillo
Maior de Mendoza,Albariño Sobre Lías (On Lees) 2020,2020,"4,0",169,España / Galicia / Rías Baixas,"15,50",Vino blanco,Albariño
Masia Perelada,Tinto 2011,2011,"3,1",141,España / Cataluña,"58,30",Vino tinto,"Garnacha, Samsó, Tempranillo"
Javier Sanz Viticultor,Sauvignon Blanc 2020,2020,"4,1",204,España / Castilla y León / Rueda,"9,30",Vino blanco,100 % de Sauvignon Blanc
Viña Salceda,Rioja Reserva 2017,2017,"3,7",113,España / Rioja,"11,95",Vino tinto,"Tempranillo, Graciano"
La Vicalanda,Gran Reserva 2010,2010,"4,4",240,España / Rioja,"49,95",Vino tinto,100 % de Tempranillo
Abadía Retuerta,Pago Valdebellón 2017,2017,"4,4",60,España / Castilla y León / Sardón de Duero,"67,50",Vino tinto,100 % de Cabernet Sauvignon
Yaso,Toro 2014,2014,"3,7",396,España / Castilla y León / Toro,"9,95",Vino tinto,100 % de Tinta de toro
Marqués de la Concordia,Marqués de la Concordia VSG Premium (formerly Hacienda de Susar Rioja) 2016,2016,"4,5",55,España / Rioja,"35,50",Vino tinto,100 % de Tempranillo
Raimat,Clamor Tinto 2020,2020,"3,2",291,España / Cataluña / Costers del Segre,"5,30",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Tempranillo"
Viña Real,Rioja Reserva 2011,2011,"3,8",932,España / Rioja,"13,95",Vino tinto,100 % de Tempranillo
R. López de Heredia,Viña Cubillo 2013,2013,"4,0",1029,España / Rioja / Rioja Alta,"14,25",Vino tinto,100 % de Tempranillo
Entre Vinyes,Oniric Brisat 2020,2020,"3,7",385,España / Cataluña / Penedès,"9,25",Vino blanco,"Xarel-lo, Parellada"
Campillo,Fermentado en Barrica Blanco 2019,2019,"4,0",198,España / Rioja,"7,50",Vino blanco,"75 % de Viura, 25 % de Chardonnay"
Peique,Godello 2020,2020,"3,6",38,España / Castilla y León / Bierzo,"7,98",Vino blanco,100 % de Godello
Finca del Mar,Tempranillo Crianza 2018,2018,"3,4",207,España / Valencia / Utiel-Requena,"4,17",Vino tinto,Tempranillo
Bodegas del Rosario,Bullas Cuatro Las Reñas 2019,2019,"3,9",42,España / Murcia / Bullas,"7,90",Vino tinto,"Cabernet Sauvignon, Tempranillo, Monastrell, Shiraz/Syrah"
Can Ràfols dels Caus,Terraprima Blanc 2021,2021,"3,8",54,España / Cataluña / Penedès,"9,70",Vino blanco,"Riesling, Xarel-lo"
Val de Vid,Verdejo 2020,2020,"4,1",238,España / Castilla y León / Rueda,"11,90",Vino blanco,Verdejo
Cruz de Alba,Ribera del Duero (Crianza) 2019,2019,"4,1",41,España / Castilla y León / Ribera del Duero,"15,50",Vino tinto,100 % de Tempranillo
